Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,27,1,0,96.30%,96.30%,99.63%,99.63%,96.65%,96.65%,3.63%,3.63%,3.65%,3.65%
2,1-<2 mo,26,2,2,92.00%,88.59%,99.63%,99.26%,92.34%,89.25%,5.43%,6.20%,5.45%,6.25%
3,2-<3 mo,22,2,2,90.48%,80.16%,99.70%,98.96%,90.75%,81.00%,6.41%,7.98%,6.43%,8.07%
4,3-<4 mo,18,0,2,100.00%,80.16%,99.70%,98.66%,100.0000%*,80.9953%#,0.00%,7.98%,0.00%,8.0652%#
5,4-<5 mo,16,0,0,100.00%,80.16%,99.67%,98.34%,100.0000%*,80.9953%#,0.00%,7.98%,0.00%,8.0652%#
6,5-<6 mo,16,0,1,100.00%,80.16%,99.67%,98.02%,100.0000%*,80.9953%#,0.00%,7.98%,0.00%,8.0652%#
7,6-<7 mo,15,0,0,100.00%,80.16%,99.68%,97.70%,100.0000%*,80.9953%#,0.00%,7.98%,0.00%,8.0652%#
8,7-<8 mo,15,1,2,92.86%,74.43%,99.68%,97.39%,93.16%,76.42%,6.88%,9.24%,6.91%,9.49%
9,8-<9 mo,12,0,1,100.00%,74.43%,99.72%,97.12%,100.0000%*,76.4244%#,0.00%,9.24%,0.00%,9.4870%#
10,9-<10 mo,11,0,1,100.00%,74.43%,99.73%,96.85%,100.0000%*,76.4244%#,0.00%,9.24%,0.00%,9.4870%#
11,10-<11 mo,10,0,0,100.00%,74.43%,99.71%,96.57%,100.0000%*,76.4244%#,0.00%,9.24%,0.00%,9.4870%#
12,11-<12 mo,10,0,0,100.00%,74.43%,99.71%,96.29%,100.0000%*,76.4244%#,0.00%,9.24%,0.00%,9.4870%#
13,12-<13 mo,10,2,1,78.95%,58.76%,99.67%,95.98%,79.21%,61.22%,13.23%,12.25%,13.27%,12.77%
14,13-<14 mo,7,0,0,100.00%,58.76%,99.79%,95.77%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
15,14-<15 mo,7,0,3,100.00%,58.76%,99.79%,95.57%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
16,15-<16 mo,4,0,1,100.00%,58.76%,99.74%,95.32%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
17,16-<17 mo,3,0,1,100.00%,58.76%,99.82%,95.15%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
18,17-<18 mo,2,0,0,100.00%,58.76%,99.86%,95.02%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
19,18-<19 mo,2,0,0,100.00%,58.76%,99.86%,94.90%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
20,19-<20 mo,2,0,0,100.00%,58.76%,99.86%,94.77%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
21,20-<21 mo,2,0,0,100.00%,58.76%,99.86%,94.64%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
22,21-<22 mo,2,0,1,100.00%,58.76%,99.86%,94.51%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
23,22-<23 mo,1,0,0,100.00%,58.76%,99.78%,94.30%,100.0000%*,61.2241%#,0.00%,12.25%,0.00%,12.7664%#
24,23-<24 mo,1,0,1,+,+,99.78%,94.08%,+,+,+,+,+,+
