Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,462",35,59,97.56%,97.56%,99.74%,99.74%,97.81%,97.81%,0.41%,0.41%,0.41%,0.41%
2,1-<2 mo,"1,368",35,46,97.40%,95.02%,99.74%,99.48%,97.65%,95.51%,0.43%,0.58%,0.44%,0.58%
3,2-<3 mo,"1,287",32,55,97.46%,92.60%,99.75%,99.23%,97.71%,93.32%,0.44%,0.71%,0.44%,0.71%
4,3-<4 mo,"1,200",26,44,97.79%,90.56%,99.75%,98.98%,98.04%,91.49%,0.43%,0.80%,0.43%,0.80%
5,4-<5 mo,"1,130",21,45,98.10%,88.84%,99.76%,98.74%,98.34%,89.97%,0.41%,0.86%,0.41%,0.88%
6,5-<6 mo,"1,064",21,74,97.96%,87.03%,99.76%,98.51%,98.19%,88.35%,0.44%,0.93%,0.44%,0.95%
7,6-<7 mo,969,9,52,99.05%,86.20%,99.76%,98.27%,99.28%,87.71%,0.32%,0.96%,0.32%,0.98%
8,7-<8 mo,908,14,56,98.41%,84.82%,99.77%,98.04%,98.64%,86.52%,0.42%,1.02%,0.42%,1.04%
9,8-<9 mo,838,11,56,98.64%,83.67%,99.77%,97.82%,98.87%,85.54%,0.41%,1.06%,0.41%,1.08%
10,9-<10 mo,771,15,43,98.00%,82.00%,99.77%,97.60%,98.22%,84.02%,0.51%,1.12%,0.51%,1.15%
11,10-<11 mo,713,8,50,98.84%,81.04%,99.77%,97.37%,99.07%,83.24%,0.41%,1.16%,0.41%,1.19%
12,11-<12 mo,655,11,50,98.25%,79.63%,99.77%,97.14%,98.48%,81.97%,0.52%,1.22%,0.52%,1.25%
13,12-<13 mo,594,6,42,98.95%,78.80%,99.74%,96.89%,99.21%,81.32%,0.43%,1.25%,0.43%,1.29%
14,13-<14 mo,546,2,52,99.62%,78.49%,99.74%,96.64%,99.87%,81.22%,0.27%,1.26%,0.27%,1.31%
15,14-<15 mo,492,5,46,98.93%,77.66%,99.75%,96.40%,99.19%,80.56%,0.47%,1.30%,0.48%,1.35%
16,15-<16 mo,441,4,41,99.05%,76.92%,99.75%,96.15%,99.30%,80.00%,0.47%,1.34%,0.47%,1.40%
17,16-<17 mo,396,2,46,99.46%,76.50%,99.76%,95.92%,99.71%,79.76%,0.38%,1.37%,0.38%,1.43%
18,17-<18 mo,348,3,62,99.05%,75.78%,99.75%,95.68%,99.30%,79.20%,0.54%,1.42%,0.55%,1.48%
19,18-<19 mo,283,2,54,99.22%,75.19%,99.76%,95.45%,99.45%,78.77%,0.55%,1.47%,0.55%,1.54%
20,19-<20 mo,227,1,41,99.52%,74.82%,99.77%,95.24%,99.74%,78.57%,0.48%,1.50%,0.48%,1.58%
21,20-<21 mo,185,0,37,100.00%,74.82%,99.76%,95.01%,100.0000%*,78.5669%#,0.00%,1.50%,0.00%,1.5787%#
22,21-<22 mo,148,0,36,100.00%,74.82%,99.76%,94.78%,100.0000%*,78.5669%#,0.00%,1.50%,0.00%,1.5787%#
23,22-<23 mo,112,2,54,97.65%,73.06%,99.77%,94.57%,97.87%,77.26%,1.64%,1.92%,1.65%,2.03%
24,23-<24 mo,56,1,55,+,+,99.76%,94.34%,+,+,+,+,+,+
