Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,461",253,353,94.68%,94.68%,99.81%,99.81%,94.85%,94.85%,0.33%,0.33%,0.34%,0.34%
2,1-<2 mo,"5,855",145,326,96.56%,91.50%,99.82%,99.63%,96.73%,91.82%,0.29%,0.42%,0.29%,0.42%
3,2-<3 mo,"5,384",126,331,96.79%,88.67%,99.82%,99.46%,96.96%,89.12%,0.30%,0.47%,0.30%,0.48%
4,3-<4 mo,"4,927",65,270,98.04%,87.03%,99.83%,99.29%,98.21%,87.61%,0.25%,0.50%,0.25%,0.51%
5,4-<5 mo,"4,592",61,280,98.12%,85.50%,99.83%,99.12%,98.29%,86.19%,0.26%,0.53%,0.26%,0.54%
6,5-<6 mo,"4,251",53,213,98.15%,84.03%,99.83%,98.96%,98.31%,84.84%,0.27%,0.55%,0.27%,0.56%
7,6-<7 mo,"3,985",35,222,98.69%,83.02%,99.84%,98.80%,98.84%,83.93%,0.24%,0.57%,0.24%,0.58%
8,7-<8 mo,"3,728",30,218,98.97%,82.21%,99.84%,98.64%,99.12%,83.23%,0.21%,0.58%,0.21%,0.60%
9,8-<9 mo,"3,480",33,249,98.74%,81.24%,99.84%,98.48%,98.90%,82.36%,0.24%,0.60%,0.24%,0.62%
10,9-<10 mo,"3,198",31,227,98.57%,80.18%,99.84%,98.33%,98.73%,81.39%,0.27%,0.62%,0.27%,0.64%
11,10-<11 mo,"2,940",22,228,99.32%,79.61%,99.84%,98.17%,99.48%,80.94%,0.16%,0.63%,0.16%,0.65%
12,11-<12 mo,"2,690",28,246,98.58%,78.57%,99.84%,98.02%,98.74%,79.98%,0.29%,0.65%,0.29%,0.67%
13,12-<13 mo,"2,416",31,179,98.26%,77.29%,99.83%,97.85%,98.43%,78.79%,0.34%,0.68%,0.34%,0.70%
14,13-<14 mo,"2,206",25,200,98.52%,76.22%,99.83%,97.68%,98.69%,77.81%,0.32%,0.70%,0.32%,0.73%
15,14-<15 mo,"1,981",13,223,99.22%,75.63%,99.83%,97.52%,99.39%,77.32%,0.23%,0.72%,0.23%,0.75%
16,15-<16 mo,"1,745",10,184,99.31%,75.13%,99.83%,97.36%,99.48%,76.92%,0.24%,0.73%,0.24%,0.76%
17,16-<17 mo,"1,551",14,213,98.48%,74.13%,99.83%,97.20%,98.65%,75.99%,0.42%,0.76%,0.43%,0.80%
18,17-<18 mo,"1,324",10,180,98.87%,73.38%,99.83%,97.04%,99.04%,75.32%,0.39%,0.79%,0.39%,0.83%
19,18-<19 mo,"1,134",9,211,98.84%,72.61%,99.83%,96.88%,99.00%,74.63%,0.42%,0.82%,0.42%,0.86%
20,19-<20 mo,914,3,175,99.70%,72.36%,99.83%,96.72%,99.73%,74.41%,0.17%,0.83%,0.17%,0.87%
21,20-<21 mo,736,4,214,99.58%,72.00%,99.83%,96.56%,99.61%,74.07%,0.22%,0.85%,0.22%,0.89%
22,21-<22 mo,518,1,179,99.51%,71.72%,99.82%,96.39%,99.67%,74.03%,0.48%,0.89%,0.49%,0.94%
23,22-<23 mo,338,1,178,99.77%,71.52%,99.82%,96.22%,99.78%,73.84%,0.23%,0.91%,0.23%,0.96%
24,23-<24 mo,159,0,159,+,+,99.86%,96.09%,+,+,+,+,+,+
