Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,146",22,47,97.73%,97.73%,99.78%,99.78%,97.95%,97.95%,0.51%,0.51%,0.51%,0.51%
2,1-<2 mo,"1,077",29,54,96.29%,94.12%,99.78%,99.56%,96.49%,94.52%,0.71%,0.84%,0.71%,0.85%
3,2-<3 mo,994,25,45,96.85%,91.19%,99.79%,99.35%,97.06%,91.77%,0.67%,1.01%,0.67%,1.02%
4,3-<4 mo,924,27,41,96.39%,87.96%,99.78%,99.13%,96.60%,88.70%,0.74%,1.17%,0.75%,1.18%
5,4-<5 mo,856,13,40,98.10%,86.33%,99.78%,98.92%,98.31%,87.23%,0.57%,1.24%,0.57%,1.26%
6,5-<6 mo,803,11,48,98.30%,84.90%,99.79%,98.71%,98.51%,85.95%,0.56%,1.30%,0.56%,1.32%
7,6-<7 mo,744,14,38,97.54%,82.88%,99.79%,98.51%,97.74%,84.06%,0.72%,1.38%,0.72%,1.41%
8,7-<8 mo,692,10,39,98.39%,81.56%,99.79%,98.30%,98.59%,82.89%,0.58%,1.43%,0.58%,1.47%
9,8-<9 mo,643,9,41,97.84%,79.90%,99.79%,98.10%,98.04%,81.35%,0.78%,1.50%,0.78%,1.55%
10,9-<10 mo,593,10,36,97.84%,78.25%,99.78%,97.89%,98.05%,79.82%,0.78%,1.57%,0.79%,1.62%
11,10-<11 mo,547,10,33,98.24%,76.87%,99.79%,97.68%,98.45%,78.56%,0.67%,1.62%,0.67%,1.68%
12,11-<12 mo,504,6,37,98.61%,75.84%,99.78%,97.47%,98.79%,77.64%,0.68%,1.66%,0.68%,1.72%
13,12-<13 mo,461,6,27,98.72%,74.86%,99.76%,97.24%,98.96%,76.83%,0.61%,1.70%,0.61%,1.77%
14,13-<14 mo,428,5,33,99.29%,74.27%,99.76%,97.01%,99.30%,76.24%,0.31%,1.71%,0.31%,1.79%
15,14-<15 mo,390,11,35,95.99%,71.48%,99.78%,96.80%,96.21%,73.65%,1.33%,1.85%,1.34%,1.95%
16,15-<16 mo,344,8,25,95.99%,68.90%,99.77%,96.58%,96.20%,71.09%,1.48%,1.98%,1.49%,2.08%
17,16-<17 mo,311,4,46,98.90%,68.04%,99.77%,96.36%,98.95%,70.25%,0.55%,2.01%,0.55%,2.12%
18,17-<18 mo,261,4,34,98.18%,66.84%,99.79%,96.16%,98.39%,69.25%,1.10%,2.08%,1.10%,2.20%
19,18-<19 mo,223,1,39,99.56%,66.51%,99.78%,95.95%,99.59%,68.93%,0.44%,2.10%,0.44%,2.22%
20,19-<20 mo,183,2,38,98.17%,65.43%,99.78%,95.75%,98.35%,68.00%,1.50%,2.22%,1.50%,2.36%
21,20-<21 mo,143,2,34,98.89%,64.60%,99.79%,95.55%,98.94%,67.22%,0.79%,2.28%,0.79%,2.42%
22,21-<22 mo,107,4,28,94.54%,61.24%,99.78%,95.35%,94.74%,63.90%,3.29%,2.84%,3.30%,3.04%
23,22-<23 mo,75,1,44,98.42%,60.17%,99.82%,95.17%,98.45%,62.83%,1.53%,2.99%,1.53%,3.19%
24,23-<24 mo,30,1,29,+,+,99.83%,95.02%,+,+,+,+,+,+
