Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,623",67,65,95.79%,95.79%,99.79%,99.79%,95.99%,95.99%,0.50%,0.50%,0.50%,0.50%
2,1-<2 mo,"1,491",39,67,97.32%,93.22%,99.81%,99.61%,97.51%,93.59%,0.42%,0.64%,0.42%,0.64%
3,2-<3 mo,"1,385",22,57,98.38%,91.71%,99.81%,99.42%,98.56%,92.25%,0.34%,0.70%,0.34%,0.71%
4,3-<4 mo,"1,306",21,67,98.35%,90.20%,99.81%,99.23%,98.54%,90.90%,0.36%,0.76%,0.36%,0.77%
5,4-<5 mo,"1,218",12,63,98.99%,89.29%,99.82%,99.05%,99.17%,90.14%,0.29%,0.80%,0.29%,0.81%
6,5-<6 mo,"1,143",10,58,99.10%,88.49%,99.81%,98.87%,99.29%,89.50%,0.28%,0.83%,0.28%,0.84%
7,6-<7 mo,"1,075",13,70,98.75%,87.38%,99.82%,98.68%,98.93%,88.54%,0.34%,0.88%,0.35%,0.89%
8,7-<8 mo,992,3,73,99.69%,87.10%,99.82%,98.51%,99.87%,88.42%,0.18%,0.89%,0.18%,0.90%
9,8-<9 mo,916,7,55,99.21%,86.42%,99.82%,98.33%,99.39%,87.89%,0.30%,0.92%,0.30%,0.93%
10,9-<10 mo,854,5,50,99.40%,85.90%,99.82%,98.15%,99.58%,87.51%,0.27%,0.94%,0.27%,0.96%
11,10-<11 mo,799,7,67,99.09%,85.11%,99.82%,97.98%,99.26%,86.87%,0.34%,0.98%,0.34%,1.00%
12,11-<12 mo,725,2,53,99.71%,84.87%,99.82%,97.80%,99.89%,86.77%,0.20%,0.99%,0.20%,1.01%
13,12-<13 mo,670,4,57,99.38%,84.34%,99.80%,97.61%,99.57%,86.40%,0.31%,1.02%,0.31%,1.04%
14,13-<14 mo,609,7,55,98.80%,83.32%,99.80%,97.42%,98.99%,85.53%,0.45%,1.08%,0.45%,1.11%
15,14-<15 mo,547,5,57,99.04%,82.52%,99.81%,97.24%,99.22%,84.87%,0.43%,1.13%,0.43%,1.16%
16,15-<16 mo,485,7,45,98.49%,81.27%,99.81%,97.05%,98.67%,83.74%,0.57%,1.20%,0.57%,1.24%
17,16-<17 mo,433,4,63,99.00%,80.46%,99.82%,96.87%,99.19%,83.06%,0.50%,1.26%,0.50%,1.30%
18,17-<18 mo,366,3,59,99.11%,79.74%,99.83%,96.71%,99.28%,82.46%,0.51%,1.31%,0.51%,1.36%
19,18-<19 mo,304,1,44,99.65%,79.46%,99.83%,96.54%,99.81%,82.31%,0.35%,1.34%,0.35%,1.39%
20,19-<20 mo,259,1,38,99.58%,79.13%,99.83%,96.38%,99.75%,82.10%,0.42%,1.37%,0.42%,1.42%
21,20-<21 mo,220,1,59,99.48%,78.72%,99.83%,96.22%,99.64%,81.80%,0.52%,1.43%,0.52%,1.48%
22,21-<22 mo,160,2,61,98.46%,77.50%,99.83%,96.06%,98.62%,80.68%,1.08%,1.64%,1.09%,1.71%
23,22-<23 mo,97,0,46,100.00%,77.50%,99.83%,95.90%,100.0000%*,80.6776%#,0.00%,1.64%,0.00%,1.7113%#
24,23-<24 mo,51,0,51,+,+,99.84%,95.74%,+,+,+,+,+,+
