Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"4,560",250,180,94.41%,94.41%,99.77%,99.77%,94.62%,94.62%,0.34%,0.34%,0.34%,0.34%
2,1-<2 mo,"4,130",286,161,92.94%,87.74%,99.78%,99.55%,93.14%,88.14%,0.40%,0.50%,0.40%,0.50%
3,2-<3 mo,"3,683",224,197,93.75%,82.26%,99.79%,99.34%,93.95%,82.81%,0.40%,0.59%,0.41%,0.59%
4,3-<4 mo,"3,262",175,140,94.52%,77.75%,99.80%,99.14%,94.71%,78.43%,0.40%,0.64%,0.40%,0.65%
5,4-<5 mo,"2,947",137,167,95.22%,74.03%,99.80%,98.94%,95.41%,74.82%,0.40%,0.69%,0.40%,0.70%
6,5-<6 mo,"2,643",119,139,95.38%,70.60%,99.80%,98.74%,95.56%,71.50%,0.41%,0.72%,0.41%,0.73%
7,6-<7 mo,"2,385",109,149,95.28%,67.27%,99.81%,98.55%,95.47%,68.26%,0.44%,0.76%,0.44%,0.77%
8,7-<8 mo,"2,127",101,108,95.13%,64.00%,99.81%,98.36%,95.31%,65.06%,0.47%,0.79%,0.47%,0.80%
9,8-<9 mo,"1,918",82,127,95.58%,61.17%,99.81%,98.18%,95.76%,62.30%,0.48%,0.81%,0.48%,0.83%
10,9-<10 mo,"1,709",79,119,95.21%,58.24%,99.81%,98.00%,95.39%,59.43%,0.53%,0.84%,0.53%,0.85%
11,10-<11 mo,"1,511",55,120,96.21%,56.03%,99.82%,97.82%,96.39%,57.28%,0.50%,0.86%,0.50%,0.88%
12,11-<12 mo,"1,336",53,118,95.85%,53.70%,99.82%,97.64%,96.02%,55.00%,0.56%,0.88%,0.56%,0.90%
13,12-<13 mo,"1,165",52,86,95.37%,51.21%,99.81%,97.45%,95.55%,52.55%,0.63%,0.90%,0.63%,0.93%
14,13-<14 mo,"1,027",33,86,96.65%,49.50%,99.81%,97.27%,96.83%,50.89%,0.57%,0.92%,0.58%,0.95%
15,14-<15 mo,908,30,93,96.52%,47.77%,99.81%,97.08%,96.70%,49.21%,0.62%,0.94%,0.63%,0.97%
16,15-<16 mo,785,23,82,96.91%,46.30%,99.81%,96.90%,97.09%,47.78%,0.63%,0.96%,0.64%,0.99%
17,16-<17 mo,680,28,92,95.58%,44.25%,99.81%,96.71%,95.76%,45.76%,0.82%,0.99%,0.82%,1.03%
18,17-<18 mo,560,15,94,97.08%,42.96%,99.81%,96.53%,97.26%,44.50%,0.74%,1.02%,0.75%,1.06%
19,18-<19 mo,451,6,83,98.53%,42.33%,99.81%,96.35%,98.72%,43.93%,0.59%,1.04%,0.59%,1.08%
20,19-<20 mo,362,5,71,98.47%,41.68%,99.81%,96.16%,98.66%,43.35%,0.68%,1.06%,0.68%,1.10%
21,20-<21 mo,286,8,70,96.81%,40.35%,99.82%,95.98%,96.99%,42.04%,1.11%,1.13%,1.11%,1.17%
22,21-<22 mo,208,4,73,97.67%,39.41%,99.81%,95.80%,97.85%,41.14%,1.15%,1.19%,1.15%,1.25%
23,22-<23 mo,131,4,65,95.94%,37.81%,99.80%,95.62%,96.13%,39.54%,1.99%,1.39%,1.99%,1.45%
24,23-<24 mo,62,2,60,+,+,99.79%,95.42%,+,+,+,+,+,+
