Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,179",84,75,96.12%,96.12%,99.74%,99.74%,96.36%,96.36%,0.41%,0.41%,0.42%,0.42%
2,1-<2 mo,"2,020",43,74,97.83%,94.06%,99.75%,99.49%,98.08%,94.53%,0.33%,0.51%,0.33%,0.51%
3,2-<3 mo,"1,903",24,76,98.70%,92.87%,99.75%,99.25%,98.95%,93.55%,0.26%,0.55%,0.26%,0.56%
4,3-<4 mo,"1,803",23,86,98.69%,91.69%,99.75%,99.00%,98.93%,92.58%,0.27%,0.60%,0.27%,0.61%
5,4-<5 mo,"1,694",29,66,98.22%,90.11%,99.75%,98.76%,98.46%,91.19%,0.33%,0.65%,0.33%,0.66%
6,5-<6 mo,"1,599",17,91,98.86%,89.13%,99.76%,98.52%,99.09%,90.39%,0.27%,0.68%,0.27%,0.70%
7,6-<7 mo,"1,491",21,83,98.50%,87.84%,99.76%,98.29%,98.74%,89.29%,0.32%,0.73%,0.32%,0.74%
8,7-<8 mo,"1,387",16,65,98.76%,86.80%,99.76%,98.06%,98.98%,88.41%,0.31%,0.76%,0.31%,0.78%
9,8-<9 mo,"1,306",12,73,99.05%,85.99%,99.76%,97.83%,99.29%,87.79%,0.27%,0.79%,0.27%,0.81%
10,9-<10 mo,"1,221",11,72,99.07%,85.20%,99.76%,97.60%,99.31%,87.17%,0.28%,0.81%,0.28%,0.84%
11,10-<11 mo,"1,138",11,71,98.96%,84.37%,99.76%,97.37%,99.19%,86.51%,0.31%,0.84%,0.31%,0.87%
12,11-<12 mo,"1,056",12,114,98.79%,83.36%,99.77%,97.15%,99.02%,85.66%,0.35%,0.88%,0.35%,0.91%
13,12-<13 mo,930,9,58,98.98%,82.54%,99.74%,96.90%,99.24%,85.01%,0.34%,0.91%,0.34%,0.95%
14,13-<14 mo,863,10,85,98.74%,81.54%,99.75%,96.66%,98.99%,84.18%,0.40%,0.95%,0.40%,0.99%
15,14-<15 mo,768,5,70,99.26%,81.01%,99.75%,96.42%,99.47%,83.77%,0.33%,0.97%,0.33%,1.02%
16,15-<16 mo,693,14,57,97.80%,79.36%,99.74%,96.18%,98.06%,82.26%,0.58%,1.04%,0.58%,1.10%
17,16-<17 mo,622,5,68,99.11%,78.72%,99.74%,95.93%,99.33%,81.74%,0.40%,1.07%,0.40%,1.13%
18,17-<18 mo,549,5,103,99.00%,77.93%,99.74%,95.69%,99.26%,81.15%,0.44%,1.11%,0.45%,1.18%
19,18-<19 mo,441,1,72,99.75%,77.76%,99.74%,95.45%,99.96%,81.12%,0.25%,1.12%,0.26%,1.19%
20,19-<20 mo,368,2,69,99.40%,77.30%,99.74%,95.21%,99.63%,80.81%,0.42%,1.16%,0.42%,1.24%
21,20-<21 mo,297,1,76,99.62%,76.97%,99.73%,94.96%,99.65%,80.56%,0.38%,1.21%,0.38%,1.28%
22,21-<22 mo,220,0,67,100.00%,76.97%,99.73%,94.71%,100.00%,80.56%,0.00%,1.21%,0.00%,1.28%
23,22-<23 mo,153,0,62,100.00%,76.97%,99.73%,94.46%,100.00%,80.56%,0.00%,1.21%,0.00%,1.28%
24,23-<24 mo,91,1,90,+,+,99.77%,94.25%,+,+,+,+,+,+
