Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,312,5,11,98.46%,98.46%,99.78%,99.78%,98.65%,98.65%,0.68%,0.68%,0.68%,0.68%
2,1-<2 mo,296,9,7,96.98%,95.50%,99.79%,99.57%,97.17%,95.90%,0.99%,1.17%,0.99%,1.18%
3,2-<3 mo,280,7,14,97.56%,93.23%,99.80%,99.37%,97.73%,93.77%,0.90%,1.41%,0.91%,1.42%
4,3-<4 mo,259,6,13,97.64%,91.11%,99.79%,99.16%,97.83%,91.83%,0.95%,1.60%,0.95%,1.62%
5,4-<5 mo,240,2,12,99.16%,90.41%,99.79%,98.96%,99.34%,91.26%,0.59%,1.66%,0.59%,1.68%
6,5-<6 mo,226,1,14,99.55%,90.03%,99.79%,98.75%,99.73%,91.03%,0.45%,1.69%,0.45%,1.72%
7,6-<7 mo,211,3,13,98.49%,88.72%,99.79%,98.55%,98.68%,89.91%,0.87%,1.82%,0.87%,1.86%
8,7-<8 mo,195,1,12,99.47%,88.30%,99.79%,98.34%,99.65%,89.63%,0.52%,1.85%,0.53%,1.90%
9,8-<9 mo,182,4,9,97.79%,86.47%,99.79%,98.13%,97.97%,87.93%,1.09%,2.01%,1.09%,2.07%
10,9-<10 mo,169,2,7,98.84%,85.48%,99.78%,97.92%,99.03%,87.08%,0.82%,2.10%,0.82%,2.17%
11,10-<11 mo,160,8,12,94.77%,81.08%,99.78%,97.71%,94.98%,82.82%,1.80%,2.50%,1.80%,2.58%
12,11-<12 mo,140,0,13,100.00%,81.08%,99.78%,97.50%,100.00%,82.82%,0.00%,2.50%,0.00%,2.58%
13,12-<13 mo,127,2,10,98.41%,79.65%,99.76%,97.27%,98.42%,81.39%,1.09%,2.66%,1.09%,2.74%
14,13-<14 mo,115,2,9,98.11%,78.18%,99.77%,97.04%,98.31%,80.33%,1.32%,2.80%,1.32%,2.90%
15,14-<15 mo,104,1,7,98.98%,77.34%,99.76%,96.81%,98.99%,79.49%,1.00%,2.89%,1.00%,2.98%
16,15-<16 mo,96,1,10,98.83%,76.54%,99.75%,96.58%,99.04%,78.94%,1.15%,2.96%,1.16%,3.08%
17,16-<17 mo,85,1,12,98.87%,75.53%,99.74%,96.33%,98.90%,78.07%,1.10%,3.10%,1.10%,3.22%
18,17-<18 mo,72,1,9,98.62%,74.35%,99.74%,96.09%,98.65%,76.89%,1.34%,3.28%,1.35%,3.39%
19,18-<19 mo,62,0,8,100.00%,74.35%,99.74%,95.84%,100.00%,76.89%,0.00%,3.28%,0.00%,3.39%
20,19-<20 mo,54,1,12,97.81%,72.89%,99.74%,95.61%,98.02%,75.94%,2.13%,3.51%,2.14%,3.69%
21,20-<21 mo,41,3,6,91.22%,66.96%,99.77%,95.40%,91.40%,69.77%,4.77%,4.53%,4.79%,4.80%
22,21-<22 mo,32,0,14,100.00%,66.96%,99.73%,95.14%,100.00%,69.77%,0.00%,4.53%,0.00%,4.80%
23,22-<23 mo,18,0,8,100.00%,66.96%,99.59%,94.77%,100.00%,69.77%,0.00%,4.53%,0.00%,4.80%
24,23-<24 mo,10,0,10,+,+,99.49%,94.31%,+,+,+,+,+,+
