Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,206,1,11,99.39%,99.39%,99.74%,99.74%,99.61%,99.61%,0.60%,0.60%,0.61%,0.61%
2,1-<2 mo,194,0,9,100.00%,99.39%,99.74%,99.48%,100.00%,99.61%,0.00%,0.60%,0.00%,0.61%
3,2-<3 mo,185,0,6,100.00%,99.39%,99.74%,99.23%,100.00%,99.61%,0.00%,0.60%,0.00%,0.61%
4,3-<4 mo,179,0,6,100.00%,99.39%,99.74%,98.97%,100.00%,99.61%,0.00%,0.60%,0.00%,0.61%
5,4-<5 mo,173,0,8,100.00%,99.39%,99.73%,98.70%,100.00%,99.61%,0.00%,0.60%,0.00%,0.61%
6,5-<6 mo,165,0,6,100.00%,99.39%,99.72%,98.43%,100.00%,99.61%,0.00%,0.60%,0.00%,0.61%
7,6-<7 mo,159,1,7,99.14%,98.55%,99.72%,98.16%,99.38%,99.61%,0.85%,1.03%,0.85%,0.61%
8,7-<8 mo,151,0,11,100.00%,98.55%,99.72%,97.88%,100.00%,99.61%,0.00%,1.03%,0.00%,0.61%
9,8-<9 mo,140,1,9,98.93%,97.51%,99.70%,97.60%,99.19%,99.55%,1.05%,1.43%,1.06%,1.50%
10,9-<10 mo,130,0,10,100.00%,97.51%,99.69%,97.30%,100.00%,99.55%,0.00%,1.43%,0.00%,1.50%
11,10-<11 mo,120,2,6,97.46%,95.12%,99.69%,97.00%,97.72%,97.56%,1.74%,2.12%,1.75%,2.26%
12,11-<12 mo,112,0,8,100.00%,95.12%,99.70%,96.72%,100.00%,97.56%,0.00%,2.12%,0.00%,2.26%
13,12-<13 mo,104,1,4,98.35%,93.65%,99.65%,96.39%,98.65%,96.52%,1.62%,2.50%,1.63%,2.69%
14,13-<14 mo,99,1,13,98.05%,91.99%,99.68%,96.08%,98.33%,94.98%,1.90%,2.89%,1.91%,3.13%
15,14-<15 mo,85,1,7,98.98%,90.97%,99.67%,95.78%,99.01%,94.37%,1.00%,3.06%,1.00%,3.29%
16,15-<16 mo,77,0,6,100.00%,90.97%,99.67%,95.48%,100.00%,94.37%,0.00%,3.06%,0.00%,3.29%
17,16-<17 mo,71,0,16,100.00%,90.97%,99.63%,95.14%,100.00%,94.37%,0.00%,3.06%,0.00%,3.29%
18,17-<18 mo,55,0,14,100.00%,90.97%,99.64%,94.81%,100.00%,94.37%,0.00%,3.06%,0.00%,3.29%
19,18-<19 mo,41,0,10,100.00%,90.97%,99.72%,94.56%,100.00%,94.37%,0.00%,3.06%,0.00%,3.29%
20,19-<20 mo,31,0,6,100.00%,90.97%,99.74%,94.32%,100.00%,94.37%,0.00%,3.06%,0.00%,3.29%
21,20-<21 mo,25,0,7,100.00%,90.97%,99.70%,94.06%,100.00%,94.37%,0.00%,3.06%,0.00%,3.29%
22,21-<22 mo,18,0,5,100.00%,90.97%,99.66%,93.76%,100.00%,94.37%,0.00%,3.06%,0.00%,3.29%
23,22-<23 mo,13,0,8,100.00%,90.97%,99.57%,93.38%,100.00%,94.37%,0.00%,3.06%,0.00%,3.29%
24,23-<24 mo,5,0,5,+,+,99.90%,93.29%,+,+,+,+,+,+
