Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,759",109,200,97.02%,97.02%,99.82%,99.82%,97.19%,97.19%,0.28%,0.28%,0.28%,0.28%
2,1-<2 mo,"3,450",88,187,97.38%,94.48%,99.83%,99.66%,97.54%,94.80%,0.28%,0.38%,0.28%,0.38%
3,2-<3 mo,"3,175",66,173,97.86%,92.46%,99.84%,99.50%,98.02%,92.93%,0.26%,0.45%,0.26%,0.45%
4,3-<4 mo,"2,936",44,166,98.46%,91.03%,99.84%,99.34%,98.61%,91.64%,0.23%,0.49%,0.23%,0.49%
5,4-<5 mo,"2,726",36,149,98.64%,89.80%,99.85%,99.19%,98.79%,90.53%,0.22%,0.52%,0.23%,0.53%
6,5-<6 mo,"2,541",17,158,99.31%,89.18%,99.85%,99.03%,99.46%,90.05%,0.17%,0.54%,0.17%,0.55%
7,6-<7 mo,"2,366",20,140,99.13%,88.40%,99.85%,98.89%,99.28%,89.40%,0.19%,0.56%,0.19%,0.57%
8,7-<8 mo,"2,206",18,155,99.15%,87.65%,99.85%,98.74%,99.30%,88.77%,0.20%,0.59%,0.20%,0.59%
9,8-<9 mo,"2,033",18,143,99.08%,86.85%,99.85%,98.60%,99.23%,88.08%,0.22%,0.61%,0.22%,0.62%
10,9-<10 mo,"1,872",22,129,98.78%,85.79%,99.86%,98.45%,98.93%,87.14%,0.26%,0.64%,0.26%,0.65%
11,10-<11 mo,"1,721",11,157,99.33%,85.22%,99.86%,98.31%,99.47%,86.68%,0.20%,0.66%,0.20%,0.67%
12,11-<12 mo,"1,553",13,120,99.13%,84.47%,99.86%,98.18%,99.27%,86.04%,0.24%,0.69%,0.24%,0.70%
13,12-<13 mo,"1,420",12,117,99.12%,83.73%,99.85%,98.02%,99.27%,85.42%,0.25%,0.71%,0.25%,0.73%
14,13-<14 mo,"1,291",10,134,99.18%,83.05%,99.85%,97.87%,99.34%,84.85%,0.26%,0.74%,0.26%,0.76%
15,14-<15 mo,"1,147",5,131,99.54%,82.66%,99.85%,97.72%,99.69%,84.59%,0.21%,0.76%,0.21%,0.77%
16,15-<16 mo,"1,011",9,103,99.06%,81.89%,99.84%,97.57%,99.22%,83.93%,0.31%,0.79%,0.31%,0.81%
17,16-<17 mo,899,8,132,99.04%,81.10%,99.85%,97.42%,99.19%,83.24%,0.34%,0.83%,0.34%,0.85%
18,17-<18 mo,759,8,104,98.87%,80.18%,99.85%,97.28%,99.02%,82.43%,0.40%,0.88%,0.40%,0.91%
19,18-<19 mo,647,7,101,98.83%,79.24%,99.85%,97.13%,98.98%,81.58%,0.44%,0.94%,0.44%,0.97%
20,19-<20 mo,539,2,107,99.59%,78.91%,99.85%,96.98%,99.74%,81.37%,0.29%,0.97%,0.29%,1.00%
21,20-<21 mo,430,4,114,98.93%,78.07%,99.86%,96.84%,99.07%,80.61%,0.53%,1.04%,0.53%,1.08%
22,21-<22 mo,312,3,102,98.85%,77.17%,99.85%,96.70%,99.00%,79.81%,0.66%,1.15%,0.66%,1.19%
23,22-<23 mo,207,3,103,98.07%,75.68%,99.85%,96.56%,98.22%,78.38%,1.10%,1.42%,1.10%,1.47%
24,23-<24 mo,101,0,101,+,+,99.86%,96.42%,+,+,+,+,+,+
