Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,092",116,67,87.51%,87.51%,99.74%,99.74%,87.72%,87.72%,1.08%,1.08%,1.08%,1.08%
2,1-<2 mo,909,88,31,87.49%,77.08%,99.75%,99.49%,87.70%,77.43%,1.22%,1.35%,1.23%,1.36%
3,2-<3 mo,790,73,44,87.40%,68.47%,99.76%,99.25%,87.59%,68.88%,1.37%,1.46%,1.37%,1.47%
4,3-<4 mo,673,57,35,87.08%,61.25%,99.79%,99.04%,87.25%,61.67%,1.59%,1.50%,1.59%,1.52%
5,4-<5 mo,581,37,32,89.17%,56.41%,99.80%,98.84%,89.34%,56.84%,1.71%,1.49%,1.72%,1.51%
6,5-<6 mo,512,30,33,91.47%,52.40%,99.80%,98.64%,91.65%,52.85%,1.69%,1.52%,1.69%,1.54%
7,6-<7 mo,449,14,32,95.63%,50.46%,99.82%,98.47%,95.79%,50.95%,1.36%,1.54%,1.36%,1.56%
8,7-<8 mo,403,9,24,95.47%,48.96%,99.83%,98.30%,95.63%,49.48%,1.59%,1.54%,1.60%,1.57%
9,8-<9 mo,370,13,28,94.19%,46.91%,99.83%,98.14%,94.34%,47.44%,1.88%,1.55%,1.89%,1.58%
10,9-<10 mo,329,11,29,93.76%,44.81%,99.83%,97.97%,93.92%,45.34%,2.10%,1.57%,2.11%,1.60%
11,10-<11 mo,289,10,24,95.10%,42.92%,99.83%,97.81%,95.26%,43.47%,1.89%,1.60%,1.90%,1.64%
12,11-<12 mo,255,8,13,94.46%,41.30%,99.83%,97.64%,94.62%,41.85%,2.31%,1.62%,2.32%,1.65%
13,12-<13 mo,234,8,16,95.94%,39.68%,99.82%,97.47%,96.11%,40.25%,1.82%,1.65%,1.82%,1.69%
14,13-<14 mo,210,7,19,95.13%,38.22%,99.82%,97.29%,95.31%,38.81%,2.39%,1.67%,2.40%,1.71%
15,14-<15 mo,184,7,18,91.75%,36.31%,99.81%,97.11%,91.92%,36.87%,3.48%,1.69%,3.49%,1.74%
16,15-<16 mo,159,3,20,98.45%,35.55%,99.83%,96.94%,98.49%,36.12%,1.06%,1.72%,1.06%,1.77%
17,16-<17 mo,136,2,22,98.42%,34.87%,99.83%,96.78%,98.45%,35.44%,1.27%,1.75%,1.27%,1.80%
18,17-<18 mo,112,6,21,93.48%,32.77%,99.83%,96.63%,93.64%,33.37%,3.60%,1.86%,3.61%,1.91%
19,18-<19 mo,85,2,17,95.30%,31.94%,99.83%,96.47%,95.43%,32.52%,4.00%,1.89%,4.01%,1.95%
20,19-<20 mo,66,0,8,100.00%,31.94%,99.82%,96.30%,100.00%,32.52%,0.00%,1.89%,0.00%,1.95%
21,20-<21 mo,58,0,19,100.00%,31.94%,99.87%,96.17%,100.00%,32.52%,0.00%,1.89%,0.00%,1.95%
22,21-<22 mo,39,1,14,93.10%,29.70%,99.87%,96.05%,93.12%,30.27%,5.97%,2.58%,5.98%,2.65%
23,22-<23 mo,24,1,12,98.02%,28.44%,99.85%,95.91%,98.03%,29.01%,1.91%,2.83%,1.91%,2.90%
24,23-<24 mo,11,0,11,+,+,99.87%,95.79%,+,+,+,+,+,+
