Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"9,535",54,430,99.42%,99.42%,99.76%,99.76%,99.66%,99.66%,0.08%,0.08%,0.08%,0.08%
2,1-<2 mo,"9,051",36,414,99.59%,99.02%,99.76%,99.52%,99.83%,99.49%,0.07%,0.10%,0.07%,0.10%
3,2-<3 mo,"8,601",27,420,99.68%,98.70%,99.76%,99.29%,99.92%,99.41%,0.06%,0.12%,0.06%,0.12%
4,3-<4 mo,"8,154",28,357,99.65%,98.35%,99.76%,99.05%,99.89%,99.29%,0.07%,0.14%,0.07%,0.14%
5,4-<5 mo,"7,769",35,404,99.54%,97.90%,99.76%,98.82%,99.77%,99.07%,0.08%,0.16%,0.08%,0.16%
6,5-<6 mo,"7,330",24,435,99.66%,97.57%,99.76%,98.58%,99.90%,98.97%,0.07%,0.17%,0.07%,0.17%
7,6-<7 mo,"6,871",30,377,99.55%,97.13%,99.77%,98.35%,99.79%,98.76%,0.08%,0.19%,0.08%,0.19%
8,7-<8 mo,"6,464",20,398,99.68%,96.82%,99.77%,98.12%,99.91%,98.67%,0.07%,0.20%,0.07%,0.20%
9,8-<9 mo,"6,046",19,390,99.68%,96.50%,99.77%,97.89%,99.91%,98.58%,0.07%,0.21%,0.07%,0.21%
10,9-<10 mo,"5,637",22,387,99.60%,96.11%,99.77%,97.66%,99.83%,98.41%,0.09%,0.23%,0.09%,0.23%
11,10-<11 mo,"5,228",23,383,99.54%,95.67%,99.77%,97.44%,99.78%,98.19%,0.10%,0.24%,0.10%,0.25%
12,11-<12 mo,"4,822",31,366,99.33%,95.03%,99.77%,97.21%,99.56%,97.76%,0.12%,0.27%,0.12%,0.27%
13,12-<13 mo,"4,425",22,297,99.49%,94.55%,99.75%,96.97%,99.74%,97.50%,0.11%,0.28%,0.11%,0.29%
14,13-<14 mo,"4,106",23,356,99.41%,93.99%,99.75%,96.73%,99.66%,97.17%,0.12%,0.31%,0.12%,0.32%
15,14-<15 mo,"3,727",12,361,99.66%,93.67%,99.75%,96.49%,99.91%,97.08%,0.10%,0.32%,0.10%,0.33%
16,15-<16 mo,"3,354",14,316,99.56%,93.26%,99.75%,96.25%,99.81%,96.90%,0.12%,0.33%,0.12%,0.35%
17,16-<17 mo,"3,024",12,385,99.58%,92.87%,99.76%,96.01%,99.82%,96.72%,0.12%,0.35%,0.12%,0.37%
18,17-<18 mo,"2,627",17,417,99.30%,92.22%,99.75%,95.78%,99.54%,96.28%,0.17%,0.38%,0.17%,0.40%
19,18-<19 mo,"2,193",10,347,99.50%,91.76%,99.76%,95.55%,99.74%,96.03%,0.16%,0.41%,0.16%,0.43%
20,19-<20 mo,"1,836",6,345,99.64%,91.43%,99.76%,95.32%,99.87%,95.91%,0.15%,0.43%,0.15%,0.45%
21,20-<21 mo,"1,485",12,366,99.08%,90.59%,99.76%,95.10%,99.31%,95.25%,0.26%,0.49%,0.27%,0.51%
22,21-<22 mo,"1,107",3,370,99.67%,90.29%,99.76%,94.87%,99.91%,95.17%,0.19%,0.52%,0.19%,0.54%
23,22-<23 mo,734,3,385,99.45%,89.79%,99.77%,94.65%,99.68%,94.87%,0.32%,0.59%,0.32%,0.62%
24,23-<24 mo,346,0,346,+,+,99.75%,94.41%,+,+,+,+,+,+
