Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,346",6,61,99.54%,99.54%,99.77%,99.77%,99.78%,99.78%,0.19%,0.19%,0.19%,0.19%
2,1-<2 mo,"1,279",10,56,99.20%,98.75%,99.77%,99.54%,99.43%,99.21%,0.25%,0.31%,0.25%,0.31%
3,2-<3 mo,"1,213",9,62,99.24%,98.00%,99.77%,99.31%,99.47%,98.68%,0.25%,0.40%,0.25%,0.40%
4,3-<4 mo,"1,142",11,73,99.01%,97.02%,99.77%,99.09%,99.23%,97.92%,0.30%,0.49%,0.30%,0.49%
5,4-<5 mo,"1,058",11,51,98.93%,95.99%,99.78%,98.87%,99.15%,97.09%,0.32%,0.58%,0.32%,0.58%
6,5-<6 mo,996,15,45,98.46%,94.51%,99.79%,98.66%,98.67%,95.79%,0.39%,0.68%,0.40%,0.69%
7,6-<7 mo,936,6,39,99.35%,93.89%,99.79%,98.45%,99.56%,95.37%,0.27%,0.72%,0.27%,0.73%
8,7-<8 mo,891,9,51,98.96%,92.91%,99.79%,98.24%,99.17%,94.57%,0.34%,0.78%,0.35%,0.80%
9,8-<9 mo,831,12,52,98.51%,91.53%,99.79%,98.04%,98.71%,93.36%,0.43%,0.87%,0.43%,0.89%
10,9-<10 mo,767,6,50,99.19%,90.79%,99.80%,97.84%,99.39%,92.79%,0.33%,0.91%,0.33%,0.93%
11,10-<11 mo,711,7,58,98.97%,89.86%,99.80%,97.64%,99.18%,92.03%,0.39%,0.97%,0.39%,0.99%
12,11-<12 mo,646,6,63,99.02%,88.98%,99.80%,97.45%,99.23%,91.31%,0.40%,1.02%,0.40%,1.05%
13,12-<13 mo,577,6,59,98.90%,88.00%,99.78%,97.23%,99.12%,90.51%,0.44%,1.09%,0.45%,1.12%
14,13-<14 mo,512,5,52,98.97%,87.10%,99.78%,97.01%,99.19%,89.78%,0.46%,1.15%,0.46%,1.18%
15,14-<15 mo,455,6,49,98.61%,85.88%,99.79%,96.80%,98.82%,88.72%,0.57%,1.24%,0.57%,1.28%
16,15-<16 mo,400,3,35,99.22%,85.21%,99.80%,96.61%,99.41%,88.20%,0.45%,1.29%,0.45%,1.33%
17,16-<17 mo,362,5,42,98.53%,83.96%,99.81%,96.43%,98.72%,87.07%,0.65%,1.38%,0.65%,1.43%
18,17-<18 mo,315,3,57,98.95%,83.08%,99.82%,96.25%,99.13%,86.32%,0.60%,1.46%,0.60%,1.52%
19,18-<19 mo,255,1,53,99.56%,82.72%,99.83%,96.09%,99.74%,86.09%,0.44%,1.50%,0.44%,1.56%
20,19-<20 mo,201,0,49,100.00%,82.72%,99.84%,95.93%,100.0000%*,86.0868%#,0.00%,1.50%,0.00%,1.5575%#
21,20-<21 mo,152,0,36,100.00%,82.72%,99.84%,95.78%,100.0000%*,86.0868%#,0.00%,1.50%,0.00%,1.5575%#
22,21-<22 mo,116,0,45,100.00%,82.72%,99.85%,95.64%,100.0000%*,86.0868%#,0.00%,1.50%,0.00%,1.5575%#
23,22-<23 mo,71,0,42,100.00%,82.72%,99.85%,95.49%,100.0000%*,86.0868%#,0.00%,1.50%,0.00%,1.5575%#
24,23-<24 mo,29,0,29,+,+,99.83%,95.33%,+,+,+,+,+,+
