Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,576",74,92,95.16%,95.16%,99.69%,99.69%,95.46%,95.46%,0.55%,0.55%,0.55%,0.55%
2,1-<2 mo,"1,410",59,65,95.72%,91.09%,99.71%,99.40%,96.00%,91.64%,0.55%,0.74%,0.55%,0.74%
3,2-<3 mo,"1,286",30,67,97.60%,88.91%,99.72%,99.12%,97.88%,89.70%,0.43%,0.82%,0.43%,0.83%
4,3-<4 mo,"1,189",19,63,98.36%,87.45%,99.72%,98.84%,98.64%,88.48%,0.37%,0.87%,0.37%,0.88%
5,4-<5 mo,"1,107",21,63,98.05%,85.74%,99.72%,98.56%,98.32%,86.99%,0.42%,0.93%,0.42%,0.95%
6,5-<6 mo,"1,023",14,52,98.60%,84.53%,99.73%,98.29%,98.87%,86.01%,0.37%,0.97%,0.37%,0.99%
7,6-<7 mo,957,10,56,98.92%,83.63%,99.73%,98.02%,99.19%,85.31%,0.34%,1.00%,0.34%,1.02%
8,7-<8 mo,891,12,40,98.62%,82.47%,99.73%,97.76%,98.89%,84.37%,0.40%,1.04%,0.40%,1.07%
9,8-<9 mo,839,6,69,99.25%,81.86%,99.73%,97.50%,99.52%,83.96%,0.30%,1.07%,0.30%,1.09%
10,9-<10 mo,764,5,44,99.33%,81.31%,99.73%,97.23%,99.60%,83.62%,0.30%,1.09%,0.30%,1.12%
11,10-<11 mo,715,13,48,98.12%,79.78%,99.73%,96.97%,98.38%,82.27%,0.52%,1.15%,0.52%,1.18%
12,11-<12 mo,654,3,53,99.52%,79.40%,99.74%,96.71%,99.79%,82.09%,0.28%,1.16%,0.28%,1.20%
13,12-<13 mo,598,10,49,98.26%,78.01%,99.71%,96.43%,98.54%,80.90%,0.55%,1.22%,0.55%,1.27%
14,13-<14 mo,539,3,49,99.42%,77.56%,99.71%,96.15%,99.71%,80.66%,0.34%,1.24%,0.34%,1.29%
15,14-<15 mo,487,5,47,98.92%,76.72%,99.71%,95.87%,99.20%,80.02%,0.48%,1.28%,0.48%,1.34%
16,15-<16 mo,435,5,55,98.77%,75.78%,99.72%,95.60%,99.05%,79.26%,0.55%,1.34%,0.55%,1.40%
17,16-<17 mo,375,3,42,99.15%,75.14%,99.72%,95.34%,99.43%,78.81%,0.49%,1.37%,0.49%,1.44%
18,17-<18 mo,330,5,58,98.34%,73.89%,99.72%,95.08%,98.61%,77.71%,0.74%,1.46%,0.74%,1.54%
19,18-<19 mo,267,3,43,98.78%,72.98%,99.74%,94.83%,99.04%,76.96%,0.70%,1.53%,0.70%,1.62%
20,19-<20 mo,221,1,48,99.49%,72.61%,99.74%,94.59%,99.75%,76.77%,0.51%,1.57%,0.51%,1.66%
21,20-<21 mo,172,2,55,98.62%,71.61%,99.74%,94.34%,98.87%,75.90%,0.97%,1.70%,0.97%,1.80%
22,21-<22 mo,115,0,41,100.00%,71.61%,99.72%,94.08%,100.0000%*,75.9018%#,0.00%,1.70%,0.00%,1.8029%#
23,22-<23 mo,74,0,44,100.00%,71.61%,99.73%,93.83%,100.0000%*,75.9018%#,0.00%,1.70%,0.00%,1.8029%#
24,23-<24 mo,30,0,30,+,+,99.79%,93.64%,+,+,+,+,+,+
