Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,790,17,26,97.10%,97.10%,99.78%,99.78%,97.31%,97.31%,0.76%,0.76%,0.76%,0.76%
2,1-<2 mo,747,20,36,96.62%,93.84%,99.79%,99.57%,96.82%,94.24%,0.83%,1.07%,0.83%,1.08%
3,2-<3 mo,691,19,29,96.79%,90.86%,99.79%,99.36%,96.99%,91.43%,0.82%,1.27%,0.82%,1.29%
4,3-<4 mo,643,13,27,97.90%,88.95%,99.79%,99.16%,98.10%,89.69%,0.66%,1.38%,0.66%,1.40%
5,4-<5 mo,603,16,43,97.30%,86.56%,99.79%,98.95%,97.51%,87.46%,0.76%,1.50%,0.76%,1.52%
6,5-<6 mo,544,4,37,98.63%,85.43%,99.79%,98.75%,98.82%,86.46%,0.71%,1.58%,0.72%,1.61%
7,6-<7 mo,503,9,30,98.06%,83.79%,99.79%,98.55%,98.26%,84.99%,0.74%,1.66%,0.75%,1.70%
8,7-<8 mo,464,11,25,97.89%,82.03%,99.79%,98.34%,98.10%,83.37%,0.70%,1.73%,0.70%,1.77%
9,8-<9 mo,428,9,27,97.40%,79.93%,99.79%,98.13%,97.61%,81.40%,0.98%,1.85%,0.98%,1.90%
10,9-<10 mo,392,6,30,98.07%,78.42%,99.80%,97.94%,98.26%,80.01%,0.90%,1.93%,0.91%,1.99%
11,10-<11 mo,356,7,27,97.25%,76.33%,99.80%,97.74%,97.45%,78.01%,1.18%,2.06%,1.18%,2.13%
12,11-<12 mo,322,3,23,98.88%,75.48%,99.80%,97.55%,99.05%,77.26%,0.78%,2.11%,0.78%,2.18%
13,12-<13 mo,296,6,21,97.87%,73.88%,99.78%,97.33%,98.09%,75.81%,1.01%,2.19%,1.01%,2.27%
14,13-<14 mo,269,2,15,98.72%,73.00%,99.77%,97.12%,98.93%,75.04%,1.00%,2.25%,1.00%,2.35%
15,14-<15 mo,252,0,27,100.00%,73.00%,99.77%,96.90%,100.00%,75.04%,0.00%,2.25%,0.00%,2.35%
16,15-<16 mo,225,4,24,97.99%,71.54%,99.77%,96.68%,98.19%,73.82%,1.29%,2.37%,1.30%,2.49%
17,16-<17 mo,197,3,38,97.91%,70.09%,99.76%,96.45%,98.11%,72.44%,1.52%,2.51%,1.53%,2.65%
18,17-<18 mo,156,2,19,97.54%,68.50%,99.76%,96.22%,97.76%,70.99%,1.89%,2.70%,1.90%,2.86%
19,18-<19 mo,135,0,19,100.00%,68.50%,99.77%,96.00%,100.00%,70.99%,0.00%,2.70%,0.00%,2.86%
20,19-<20 mo,116,2,12,96.71%,66.45%,99.83%,95.84%,96.84%,69.04%,2.77%,3.05%,2.78%,3.26%
21,20-<21 mo,102,1,30,96.19%,64.34%,99.83%,95.68%,96.30%,66.83%,3.64%,3.48%,3.65%,3.73%
22,21-<22 mo,71,0,22,100.00%,64.34%,99.82%,95.51%,100.00%,66.83%,0.00%,3.48%,0.00%,3.73%
23,22-<23 mo,49,0,26,100.00%,64.34%,99.82%,95.34%,100.00%,66.83%,0.00%,3.48%,0.00%,3.73%
24,23-<24 mo,23,0,23,+,+,99.82%,95.17%,+,+,+,+,+,+
