Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,960",14,120,98.79%,98.79%,99.80%,99.80%,98.99%,98.99%,0.38%,0.38%,0.38%,0.38%
2,1-<2 mo,"1,826",8,91,99.62%,98.41%,99.80%,99.60%,99.81%,98.80%,0.19%,0.42%,0.19%,0.39%
3,2-<3 mo,"1,727",18,89,98.09%,96.54%,99.80%,99.41%,98.29%,97.11%,0.52%,0.65%,0.52%,0.65%
4,3-<4 mo,"1,620",7,88,99.32%,95.89%,99.80%,99.21%,99.52%,96.64%,0.30%,0.70%,0.30%,0.71%
5,4-<5 mo,"1,525",11,79,99.05%,94.98%,99.81%,99.02%,99.24%,95.91%,0.37%,0.78%,0.37%,0.79%
6,5-<6 mo,"1,435",9,105,98.97%,94.01%,99.81%,98.83%,99.16%,95.10%,0.41%,0.86%,0.41%,0.87%
7,6-<7 mo,"1,321",8,93,98.51%,92.65%,99.81%,98.65%,98.69%,93.88%,0.55%,0.97%,0.55%,0.99%
8,7-<8 mo,"1,220",5,89,99.43%,92.12%,99.82%,98.47%,99.61%,93.52%,0.31%,1.01%,0.31%,1.03%
9,8-<9 mo,"1,126",6,56,99.25%,91.43%,99.81%,98.29%,99.44%,92.99%,0.36%,1.05%,0.36%,1.08%
10,9-<10 mo,"1,064",5,85,99.30%,90.81%,99.81%,98.11%,99.45%,92.49%,0.41%,1.10%,0.41%,1.13%
11,10-<11 mo,974,3,74,99.86%,90.68%,99.82%,97.93%,99.87%,92.36%,0.08%,1.10%,0.08%,1.14%
12,11-<12 mo,897,2,75,99.90%,90.58%,99.81%,97.75%,99.91%,92.27%,0.07%,1.10%,0.07%,1.14%
13,12-<13 mo,820,2,67,99.27%,89.95%,99.80%,97.56%,99.43%,92.03%,0.51%,1.18%,0.51%,1.22%
14,13-<14 mo,751,5,47,99.08%,89.12%,99.80%,97.37%,99.27%,91.47%,0.49%,1.24%,0.49%,1.30%
15,14-<15 mo,699,5,69,98.26%,87.63%,99.80%,97.17%,98.45%,90.09%,0.80%,1.39%,0.80%,1.45%
16,15-<16 mo,625,1,68,99.93%,87.56%,99.80%,96.98%,99.94%,90.03%,0.07%,1.39%,0.07%,1.45%
17,16-<17 mo,556,2,57,99.13%,86.83%,99.80%,96.79%,99.32%,89.60%,0.64%,1.47%,0.64%,1.55%
18,17-<18 mo,497,3,74,99.00%,85.94%,99.81%,96.61%,99.03%,88.73%,0.57%,1.55%,0.57%,1.63%
19,18-<19 mo,420,1,74,99.89%,85.84%,99.81%,96.43%,99.90%,88.64%,0.11%,1.55%,0.11%,1.63%
20,19-<20 mo,345,3,70,99.59%,85.45%,99.80%,96.25%,99.59%,88.26%,0.24%,1.57%,0.24%,1.64%
21,20-<21 mo,272,1,71,99.82%,85.28%,99.80%,96.06%,99.83%,88.09%,0.18%,1.57%,0.18%,1.65%
22,21-<22 mo,200,0,68,100.00%,85.28%,99.80%,95.88%,100.00%,88.09%,0.00%,1.57%,0.00%,1.65%
23,22-<23 mo,132,1,75,97.26%,83.08%,99.80%,95.69%,97.41%,86.51%,2.65%,2.61%,2.66%,2.82%
24,23-<24 mo,56,0,56,+,+,99.85%,95.55%,+,+,+,+,+,+
