Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,271,19,18,92.75%,92.75%,99.71%,99.71%,93.02%,93.02%,1.60%,1.60%,1.61%,1.61%
2,1-<2 mo,234,25,11,89.06%,82.60%,99.72%,99.42%,89.31%,83.08%,2.07%,2.39%,2.07%,2.40%
3,2-<3 mo,198,19,7,90.23%,74.53%,99.74%,99.16%,90.47%,75.16%,2.13%,2.78%,2.13%,2.80%
4,3-<4 mo,172,10,10,94.01%,70.07%,99.74%,98.91%,94.25%,70.84%,1.84%,2.95%,1.84%,2.98%
5,4-<5 mo,152,16,9,89.15%,62.47%,99.75%,98.66%,89.37%,63.32%,2.56%,3.18%,2.57%,3.23%
6,5-<6 mo,127,20,3,84.06%,52.51%,99.75%,98.42%,84.27%,53.36%,3.27%,3.37%,3.28%,3.42%
7,6-<7 mo,104,6,6,94.06%,49.39%,99.77%,98.19%,94.28%,50.31%,2.35%,3.40%,2.36%,3.46%
8,7-<8 mo,92,9,2,90.11%,44.51%,99.76%,97.95%,90.33%,45.44%,3.13%,3.43%,3.14%,3.50%
9,8-<9 mo,81,4,3,94.97%,42.27%,99.76%,97.71%,95.20%,43.26%,2.45%,3.44%,2.46%,3.52%
10,9-<10 mo,74,7,4,90.28%,38.16%,99.75%,97.47%,90.50%,39.15%,3.49%,3.44%,3.50%,3.52%
11,10-<11 mo,63,4,10,93.10%,35.53%,99.74%,97.22%,93.34%,36.54%,3.33%,3.44%,3.34%,3.54%
12,11-<12 mo,49,7,4,85.11%,30.24%,99.76%,96.99%,85.31%,31.18%,5.19%,3.46%,5.21%,3.57%
13,12-<13 mo,38,3,5,91.55%,27.68%,99.75%,96.75%,91.77%,28.61%,4.67%,3.47%,4.68%,3.59%
14,13-<14 mo,30,4,5,85.45%,23.65%,99.76%,96.52%,85.66%,24.51%,6.72%,3.50%,6.74%,3.63%
15,14-<15 mo,21,2,2,90.00%,21.29%,99.71%,96.24%,90.26%,22.12%,6.71%,3.53%,6.73%,3.67%
16,15-<16 mo,17,1,2,93.75%,19.96%,99.68%,95.93%,94.05%,20.80%,6.05%,3.55%,6.07%,3.70%
17,16-<17 mo,14,2,4,83.33%,16.63%,99.64%,95.59%,83.63%,17.40%,10.76%,3.65%,10.80%,3.82%
18,17-<18 mo,8,1,2,85.71%,14.26%,99.56%,95.17%,86.09%,14.98%,13.23%,3.83%,13.28%,4.02%
19,18-<19 mo,5,2,0,60.00%,8.55%,99.78%,94.97%,60.13%,9.01%,21.91%,3.88%,21.96%,4.08%
20,19-<20 mo,3,0,0,100.00%,8.55%,99.72%,94.70%,100.0000%*,9.0071%#,0.00%,3.88%,0.00%,4.0824%#
21,20-<21 mo,3,1,0,66.67%,5.70%,99.72%,94.43%,66.85%,6.04%,27.22%,3.48%,27.29%,3.68%
22,21-<22 mo,2,0,1,100.00%,5.70%,99.93%,94.37%,100.0000%*,6.0386%#,0.00%,3.48%,0.00%,3.6835%#
23,22-<23 mo,1,0,0,100.00%,5.70%,99.89%,94.26%,100.0000%*,6.0386%#,0.00%,3.48%,0.00%,3.6835%#
24,23-<24 mo,1,0,1,+,+,99.89%,94.16%,+,+,+,+,+,+
