Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,347,18,16,95.22%,95.22%,99.74%,99.74%,95.46%,95.46%,1.11%,1.11%,1.11%,1.11%
2,1-<2 mo,313,10,14,97.07%,92.50%,99.75%,99.49%,97.29%,92.93%,0.91%,1.36%,0.91%,1.37%
3,2-<3 mo,289,10,13,96.56%,89.33%,99.75%,99.23%,96.81%,89.99%,1.07%,1.65%,1.07%,1.66%
4,3-<4 mo,266,8,17,97.03%,86.76%,99.75%,98.99%,97.27%,87.60%,1.03%,1.83%,1.04%,1.85%
5,4-<5 mo,241,6,15,97.56%,84.73%,99.76%,98.75%,97.79%,85.72%,0.98%,1.96%,0.98%,1.99%
6,5-<6 mo,220,1,9,99.55%,84.34%,99.76%,98.51%,99.58%,85.36%,0.45%,1.99%,0.45%,2.02%
7,6-<7 mo,210,2,15,98.98%,83.41%,99.76%,98.28%,99.02%,84.49%,0.72%,2.07%,0.72%,2.11%
8,7-<8 mo,193,1,9,99.47%,82.97%,99.76%,98.05%,99.50%,84.07%,0.53%,2.11%,0.53%,2.14%
9,8-<9 mo,183,0,18,100.00%,82.97%,99.76%,97.81%,100.00%,84.07%,0.00%,2.11%,0.00%,2.14%
10,9-<10 mo,165,5,12,96.99%,80.62%,99.76%,97.58%,97.21%,82.46%,1.31%,2.28%,1.32%,2.35%
11,10-<11 mo,148,1,16,99.31%,80.06%,99.76%,97.35%,99.34%,81.92%,0.68%,2.33%,0.68%,2.40%
12,11-<12 mo,131,1,6,99.26%,79.52%,99.77%,97.12%,99.45%,81.65%,0.74%,2.37%,0.74%,2.45%
13,12-<13 mo,124,2,6,98.44%,78.41%,99.74%,96.87%,98.64%,80.63%,1.09%,2.46%,1.09%,2.55%
14,13-<14 mo,116,1,7,99.17%,77.83%,99.74%,96.62%,99.38%,80.18%,0.83%,2.50%,0.83%,2.60%
15,14-<15 mo,108,0,7,100.00%,77.83%,99.73%,96.37%,100.00%,80.18%,0.00%,2.50%,0.00%,2.60%
16,15-<16 mo,101,1,12,98.97%,77.14%,99.73%,96.11%,99.19%,79.75%,1.02%,2.56%,1.02%,2.68%
17,16-<17 mo,88,0,15,100.00%,77.14%,99.75%,95.88%,100.00%,79.75%,0.00%,2.56%,0.00%,2.68%
18,17-<18 mo,73,0,9,100.00%,77.14%,99.75%,95.64%,100.00%,79.75%,0.00%,2.56%,0.00%,2.68%
19,18-<19 mo,64,0,7,100.00%,77.14%,99.76%,95.42%,100.00%,79.75%,0.00%,2.56%,0.00%,2.68%
20,19-<20 mo,57,0,10,100.00%,77.14%,99.77%,95.20%,100.00%,79.75%,0.00%,2.56%,0.00%,2.68%
21,20-<21 mo,47,0,13,100.00%,77.14%,99.78%,95.00%,100.00%,79.75%,0.00%,2.56%,0.00%,2.68%
22,21-<22 mo,34,0,15,100.00%,77.14%,99.75%,94.76%,100.00%,79.75%,0.00%,2.56%,0.00%,2.68%
23,22-<23 mo,19,1,11,92.84%,70.51%,99.84%,94.62%,92.85%,73.25%,6.20%,6.25%,6.20%,6.36%
24,23-<24 mo,7,0,7,+,+,99.88%,94.50%,+,+,+,+,+,+
