Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,417,5,8,99.06%,99.06%,99.78%,99.78%,99.09%,99.09%,0.41%,0.41%,0.41%,0.41%
2,1-<2 mo,404,4,20,98.55%,97.62%,99.78%,99.56%,98.75%,98.02%,0.74%,0.84%,0.74%,0.85%
3,2-<3 mo,380,8,24,97.32%,95.03%,99.78%,99.34%,97.51%,95.60%,0.99%,1.25%,0.99%,1.27%
4,3-<4 mo,348,8,19,97.35%,92.53%,99.78%,99.12%,97.57%,93.34%,1.00%,1.53%,1.00%,1.55%
5,4-<5 mo,321,6,18,97.63%,90.36%,99.78%,98.90%,97.85%,91.34%,1.02%,1.75%,1.03%,1.78%
6,5-<6 mo,297,7,16,97.52%,88.12%,99.77%,98.67%,97.74%,89.27%,1.01%,1.93%,1.01%,1.96%
7,6-<7 mo,274,2,15,99.08%,87.32%,99.77%,98.45%,99.28%,88.62%,0.69%,1.99%,0.70%,2.04%
8,7-<8 mo,257,3,17,98.28%,85.87%,99.78%,98.23%,98.48%,87.35%,1.03%,2.12%,1.03%,2.18%
9,8-<9 mo,237,1,9,99.23%,85.26%,99.77%,98.01%,99.41%,86.86%,0.76%,2.18%,0.76%,2.25%
10,9-<10 mo,227,3,16,97.99%,83.63%,99.77%,97.79%,98.18%,85.36%,1.21%,2.33%,1.21%,2.41%
11,10-<11 mo,208,7,16,97.46%,81.37%,99.77%,97.57%,97.51%,83.18%,0.94%,2.45%,0.94%,2.53%
12,11-<12 mo,185,3,10,98.77%,80.33%,99.77%,97.35%,98.81%,82.17%,0.70%,2.51%,0.70%,2.58%
13,12-<13 mo,172,5,14,96.41%,77.49%,99.74%,97.10%,96.66%,79.72%,1.74%,2.75%,1.74%,2.87%
14,13-<14 mo,153,1,13,98.67%,76.54%,99.73%,96.84%,98.89%,78.88%,1.31%,2.85%,1.31%,2.98%
15,14-<15 mo,139,2,19,98.81%,75.61%,99.73%,96.58%,98.85%,77.99%,0.82%,2.91%,0.82%,3.04%
16,15-<16 mo,118,0,12,100.00%,75.61%,99.74%,96.33%,100.00%,77.99%,0.00%,2.91%,0.00%,3.04%
17,16-<17 mo,106,1,12,97.92%,74.15%,99.74%,96.09%,98.12%,76.91%,2.03%,3.15%,2.04%,3.34%
18,17-<18 mo,93,1,8,99.27%,73.54%,99.72%,95.83%,99.29%,76.35%,0.72%,3.20%,0.72%,3.38%
19,18-<19 mo,84,2,15,95.99%,70.73%,99.76%,95.61%,96.18%,73.67%,3.13%,3.70%,3.15%,3.95%
20,19-<20 mo,67,0,17,100.00%,70.73%,99.76%,95.38%,100.00%,73.67%,0.00%,3.70%,0.00%,3.95%
21,20-<21 mo,50,1,7,98.57%,69.58%,99.75%,95.15%,98.58%,72.53%,1.40%,3.84%,1.40%,4.09%
22,21-<22 mo,42,1,14,98.09%,68.12%,99.75%,94.91%,98.11%,71.06%,1.84%,4.04%,1.85%,4.28%
23,22-<23 mo,27,0,14,100.00%,68.12%,99.72%,94.66%,100.00%,71.06%,0.00%,4.04%,0.00%,4.28%
24,23-<24 mo,13,0,13,+,+,99.87%,94.53%,+,+,+,+,+,+
