Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,766,32,22,95.13%,95.13%,99.81%,99.81%,95.31%,95.31%,0.88%,0.88%,0.88%,0.88%
2,1-<2 mo,712,23,26,96.49%,91.81%,99.81%,99.62%,96.68%,92.15%,0.77%,1.11%,0.77%,1.12%
3,2-<3 mo,663,21,33,96.27%,88.43%,99.80%,99.42%,96.46%,88.92%,0.85%,1.31%,0.85%,1.32%
4,3-<4 mo,609,20,35,96.12%,85.06%,99.81%,99.24%,96.30%,85.69%,0.91%,1.47%,0.92%,1.49%
5,4-<5 mo,554,15,37,96.73%,82.36%,99.82%,99.06%,96.90%,83.10%,0.90%,1.59%,0.90%,1.61%
6,5-<6 mo,502,9,31,97.74%,80.57%,99.82%,98.88%,97.92%,81.43%,0.80%,1.67%,0.80%,1.69%
7,6-<7 mo,462,11,24,97.64%,78.71%,99.82%,98.70%,97.82%,79.69%,0.76%,1.73%,0.76%,1.76%
8,7-<8 mo,427,11,29,97.46%,76.74%,99.82%,98.52%,97.64%,77.83%,0.82%,1.80%,0.82%,1.84%
9,8-<9 mo,387,7,26,97.99%,75.26%,99.81%,98.34%,98.18%,76.46%,0.82%,1.86%,0.82%,1.90%
10,9-<10 mo,354,7,16,97.49%,73.50%,99.81%,98.16%,97.66%,74.79%,1.00%,1.93%,1.00%,1.98%
11,10-<11 mo,331,7,26,97.68%,71.81%,99.82%,97.99%,97.85%,73.19%,0.97%,2.00%,0.97%,2.06%
12,11-<12 mo,298,5,27,97.83%,70.38%,99.82%,97.81%,97.99%,71.83%,1.04%,2.06%,1.04%,2.13%
13,12-<13 mo,266,3,16,98.66%,69.52%,99.80%,97.62%,98.85%,71.07%,0.83%,2.10%,0.83%,2.17%
14,13-<14 mo,247,3,16,98.69%,68.57%,99.80%,97.43%,98.87%,70.22%,0.83%,2.14%,0.83%,2.23%
15,14-<15 mo,228,5,23,97.29%,66.88%,99.80%,97.24%,97.48%,68.62%,1.26%,2.22%,1.26%,2.31%
16,15-<16 mo,200,1,26,99.55%,66.61%,99.80%,97.05%,99.57%,68.35%,0.45%,2.23%,0.45%,2.32%
17,16-<17 mo,173,2,19,98.44%,65.68%,99.82%,96.88%,98.61%,67.60%,1.16%,2.29%,1.17%,2.39%
18,17-<18 mo,152,2,25,99.03%,64.86%,99.81%,96.70%,99.04%,66.80%,0.67%,2.35%,0.68%,2.45%
19,18-<19 mo,125,1,22,98.32%,63.89%,99.84%,96.55%,98.44%,65.94%,1.65%,2.48%,1.66%,2.61%
20,19-<20 mo,102,3,18,96.14%,61.70%,99.82%,96.38%,96.30%,63.77%,2.42%,2.73%,2.43%,2.88%
21,20-<21 mo,81,1,15,97.26%,60.27%,99.81%,96.20%,97.41%,62.31%,2.65%,2.96%,2.66%,3.14%
22,21-<22 mo,65,1,22,95.39%,58.00%,99.78%,95.99%,95.56%,59.96%,4.36%,3.47%,4.38%,3.71%
23,22-<23 mo,42,0,19,100.00%,58.00%,99.75%,95.76%,100.00%,59.96%,0.00%,3.47%,0.00%,3.71%
24,23-<24 mo,23,0,23,+,+,99.79%,95.57%,+,+,+,+,+,+
