Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,767",663,132,82.09%,82.09%,99.79%,99.79%,82.26%,82.26%,0.63%,0.63%,0.63%,0.63%
2,1-<2 mo,"2,972",240,112,91.77%,75.33%,99.84%,99.62%,91.92%,75.61%,0.51%,0.71%,0.51%,0.72%
3,2-<3 mo,"2,620",119,118,95.35%,71.83%,99.86%,99.48%,95.49%,72.21%,0.42%,0.75%,0.42%,0.75%
4,3-<4 mo,"2,383",103,120,95.57%,68.64%,99.86%,99.35%,95.70%,69.10%,0.43%,0.78%,0.43%,0.78%
5,4-<5 mo,"2,160",65,118,96.91%,66.52%,99.87%,99.22%,97.03%,67.05%,0.38%,0.80%,0.38%,0.80%
6,5-<6 mo,"1,977",59,130,96.91%,64.47%,99.87%,99.09%,97.04%,65.06%,0.40%,0.82%,0.40%,0.82%
7,6-<7 mo,"1,788",61,111,96.48%,62.20%,99.88%,98.97%,96.60%,62.85%,0.44%,0.84%,0.44%,0.85%
8,7-<8 mo,"1,616",56,121,96.40%,59.96%,99.88%,98.85%,96.51%,60.65%,0.47%,0.86%,0.47%,0.87%
9,8-<9 mo,"1,439",48,93,96.55%,57.89%,99.89%,98.74%,96.66%,58.63%,0.49%,0.88%,0.49%,0.89%
10,9-<10 mo,"1,298",40,94,96.80%,56.04%,99.89%,98.64%,96.91%,56.82%,0.50%,0.90%,0.50%,0.91%
11,10-<11 mo,"1,164",36,84,96.79%,54.24%,99.89%,98.53%,96.90%,55.05%,0.53%,0.92%,0.53%,0.93%
12,11-<12 mo,"1,044",30,92,96.99%,52.61%,99.89%,98.43%,97.10%,53.45%,0.54%,0.94%,0.54%,0.95%
13,12-<13 mo,922,33,77,96.26%,50.65%,99.89%,98.31%,96.38%,51.52%,0.64%,0.96%,0.64%,0.98%
14,13-<14 mo,812,24,71,96.91%,49.08%,99.89%,98.20%,97.02%,49.98%,0.62%,0.99%,0.62%,1.00%
15,14-<15 mo,717,16,88,97.62%,47.92%,99.89%,98.09%,97.73%,48.85%,0.59%,1.00%,0.59%,1.02%
16,15-<16 mo,613,6,65,98.97%,47.42%,99.89%,97.99%,99.07%,48.39%,0.42%,1.01%,0.42%,1.04%
17,16-<17 mo,542,12,78,97.61%,46.29%,99.89%,97.88%,97.72%,47.29%,0.68%,1.04%,0.68%,1.06%
18,17-<18 mo,452,9,69,97.84%,45.29%,99.90%,97.78%,97.94%,46.32%,0.71%,1.07%,0.71%,1.09%
19,18-<19 mo,374,5,63,98.54%,44.63%,99.90%,97.68%,98.64%,45.69%,0.65%,1.10%,0.65%,1.12%
20,19-<20 mo,306,12,49,95.74%,42.73%,99.90%,97.58%,95.84%,43.79%,1.20%,1.18%,1.21%,1.21%
21,20-<21 mo,245,7,76,96.62%,41.28%,99.91%,97.49%,96.71%,42.34%,1.26%,1.26%,1.26%,1.29%
22,21-<22 mo,162,1,57,99.25%,40.97%,99.92%,97.41%,99.33%,42.06%,0.75%,1.29%,0.75%,1.32%
23,22-<23 mo,104,2,54,97.40%,39.91%,99.92%,97.33%,97.48%,41.00%,1.81%,1.46%,1.81%,1.50%
24,23-<24 mo,48,0,48,+,+,99.91%,97.25%,+,+,+,+,+,+
