Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,344,12,14,96.44%,96.44%,99.80%,99.80%,96.63%,96.63%,1.01%,1.01%,1.01%,1.01%
2,1-<2 mo,318,40,9,87.24%,84.13%,99.80%,99.61%,87.41%,84.47%,1.88%,2.02%,1.89%,2.03%
3,2-<3 mo,269,34,14,87.02%,73.22%,99.82%,99.43%,87.18%,73.64%,2.08%,2.48%,2.08%,2.49%
4,3-<4 mo,221,21,11,90.26%,66.08%,99.82%,99.25%,90.42%,66.58%,2.02%,2.68%,2.02%,2.70%
5,4-<5 mo,189,18,4,90.37%,59.72%,99.82%,99.07%,90.53%,60.28%,2.16%,2.81%,2.16%,2.84%
6,5-<6 mo,167,16,10,90.12%,53.82%,99.84%,98.92%,90.26%,54.41%,2.34%,2.89%,2.35%,2.93%
7,6-<7 mo,141,14,7,89.82%,48.34%,99.85%,98.77%,89.95%,48.94%,2.58%,2.95%,2.58%,2.98%
8,7-<8 mo,120,7,9,93.94%,45.41%,99.84%,98.61%,94.09%,46.05%,2.22%,2.97%,2.22%,3.01%
9,8-<9 mo,104,9,5,91.13%,41.39%,99.84%,98.45%,91.28%,42.04%,2.82%,2.99%,2.83%,3.04%
10,9-<10 mo,90,4,3,95.48%,39.52%,99.85%,98.30%,95.63%,40.20%,2.21%,3.00%,2.21%,3.05%
11,10-<11 mo,83,2,6,97.50%,38.53%,99.85%,98.15%,97.65%,39.25%,1.75%,3.01%,1.75%,3.06%
12,11-<12 mo,75,4,4,94.52%,36.42%,99.84%,97.99%,94.67%,37.16%,2.66%,3.02%,2.67%,3.08%
13,12-<13 mo,67,6,1,90.98%,33.13%,99.82%,97.82%,91.14%,33.87%,3.51%,3.03%,3.52%,3.10%
14,13-<14 mo,60,5,7,91.15%,30.20%,99.85%,97.67%,91.29%,30.92%,3.78%,3.03%,3.78%,3.11%
15,14-<15 mo,48,1,5,97.80%,29.53%,99.84%,97.51%,97.96%,30.29%,2.17%,3.04%,2.18%,3.12%
16,15-<16 mo,42,2,6,94.87%,28.02%,99.83%,97.35%,95.03%,28.78%,3.53%,3.07%,3.54%,3.15%
17,16-<17 mo,34,2,2,93.94%,26.32%,99.83%,97.18%,94.10%,27.09%,4.15%,3.11%,4.16%,3.20%
18,17-<18 mo,30,1,6,96.30%,25.35%,99.84%,97.02%,96.45%,26.12%,3.63%,3.14%,3.64%,3.24%
19,18-<19 mo,23,2,3,90.70%,22.99%,99.82%,96.85%,90.86%,23.74%,6.26%,3.26%,6.28%,3.37%
20,19-<20 mo,18,3,4,81.25%,18.68%,99.81%,96.66%,81.41%,19.32%,9.76%,3.47%,9.78%,3.59%
21,20-<21 mo,11,0,3,100.00%,18.68%,99.90%,96.57%,100.0000%*,19.3242%#,0.00%,3.47%,0.00%,3.5917%#
22,21-<22 mo,8,0,2,100.00%,18.68%,99.90%,96.47%,100.0000%*,19.3242%#,0.00%,3.47%,0.00%,3.5917%#
23,22-<23 mo,6,0,4,100.00%,18.68%,99.91%,96.38%,100.0000%*,19.3242%#,0.00%,3.47%,0.00%,3.5917%#
24,23-<24 mo,2,0,2,+,+,99.96%,96.34%,+,+,+,+,+,+
