Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,186",13,75,99.06%,99.06%,99.79%,99.79%,99.27%,99.27%,0.26%,0.26%,0.27%,0.27%
2,1-<2 mo,"2,098",20,79,98.70%,97.78%,99.79%,99.58%,98.91%,98.19%,0.30%,0.39%,0.30%,0.40%
3,2-<3 mo,"1,999",18,95,98.66%,96.49%,99.79%,99.38%,98.86%,97.08%,0.33%,0.50%,0.33%,0.50%
4,3-<4 mo,"1,886",25,93,98.25%,94.82%,99.79%,99.17%,98.45%,95.59%,0.37%,0.60%,0.37%,0.61%
5,4-<5 mo,"1,768",14,105,99.07%,93.96%,99.79%,98.97%,99.28%,94.91%,0.27%,0.64%,0.27%,0.65%
6,5-<6 mo,"1,649",11,99,98.93%,92.99%,99.80%,98.77%,99.13%,94.11%,0.33%,0.70%,0.34%,0.71%
7,6-<7 mo,"1,539",14,89,98.85%,91.94%,99.80%,98.57%,99.05%,93.23%,0.34%,0.75%,0.34%,0.77%
8,7-<8 mo,"1,436",14,84,98.76%,90.83%,99.79%,98.37%,98.96%,92.27%,0.37%,0.80%,0.37%,0.83%
9,8-<9 mo,"1,338",12,94,98.94%,89.88%,99.80%,98.17%,99.14%,91.49%,0.34%,0.85%,0.34%,0.87%
10,9-<10 mo,"1,232",14,71,98.84%,88.84%,99.79%,97.97%,99.05%,90.61%,0.35%,0.89%,0.35%,0.92%
11,10-<11 mo,"1,147",16,96,98.37%,87.42%,99.80%,97.77%,98.57%,89.33%,0.46%,0.96%,0.46%,0.99%
12,11-<12 mo,"1,035",8,90,99.02%,86.58%,99.80%,97.58%,99.22%,88.64%,0.39%,1.00%,0.39%,1.04%
13,12-<13 mo,937,8,67,99.07%,85.78%,99.77%,97.36%,99.30%,88.01%,0.38%,1.04%,0.38%,1.08%
14,13-<14 mo,862,6,83,98.98%,84.95%,99.77%,97.13%,99.21%,87.34%,0.46%,1.09%,0.46%,1.14%
15,14-<15 mo,773,14,72,97.89%,83.18%,99.78%,96.92%,98.11%,85.70%,0.64%,1.18%,0.65%,1.24%
16,15-<16 mo,687,11,68,97.49%,81.22%,99.78%,96.71%,97.68%,83.80%,0.82%,1.30%,0.83%,1.37%
17,16-<17 mo,608,6,76,98.46%,80.06%,99.78%,96.50%,98.65%,82.72%,0.70%,1.37%,0.70%,1.45%
18,17-<18 mo,526,4,74,99.11%,79.35%,99.78%,96.29%,99.33%,82.21%,0.53%,1.41%,0.53%,1.50%
19,18-<19 mo,448,5,71,98.33%,78.11%,99.79%,96.09%,98.53%,81.06%,0.87%,1.51%,0.87%,1.61%
20,19-<20 mo,372,1,85,99.79%,77.93%,99.82%,95.92%,99.82%,80.90%,0.21%,1.52%,0.21%,1.62%
21,20-<21 mo,286,2,77,97.60%,76.31%,99.81%,95.74%,97.74%,79.36%,1.65%,1.83%,1.65%,1.97%
22,21-<22 mo,207,0,60,100.00%,76.31%,99.82%,95.57%,100.00%,79.36%,0.00%,1.83%,0.00%,1.97%
23,22-<23 mo,147,0,80,100.00%,76.31%,99.84%,95.42%,100.00%,79.36%,0.00%,1.83%,0.00%,1.97%
24,23-<24 mo,67,0,67,+,+,99.85%,95.28%,+,+,+,+,+,+
