Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,16,4,2,73.33%,73.33%,99.79%,99.79%,73.49%,73.49%,11.42%,11.42%,11.44%,11.44%
2,1-<2 mo,10,1,0,90.00%,66.00%,99.78%,99.56%,90.20%,66.29%,9.49%,12.41%,9.51%,12.46%
3,2-<3 mo,9,0,1,100.00%,66.00%,99.84%,99.40%,100.0000%*,66.2889%#,0.00%,12.41%,0.00%,12.4640%#
4,3-<4 mo,8,1,0,87.50%,57.75%,99.87%,99.27%,87.61%,58.17%,11.69%,13.32%,11.71%,13.42%
5,4-<5 mo,7,0,0,100.00%,57.75%,99.86%,99.13%,100.0000%*,58.1733%#,0.00%,13.32%,0.00%,13.4191%#
6,5-<6 mo,7,0,0,100.00%,57.75%,99.86%,98.99%,100.0000%*,58.1733%#,0.00%,13.32%,0.00%,13.4191%#
7,6-<7 mo,7,0,0,100.00%,57.75%,99.86%,98.84%,100.0000%*,58.1733%#,0.00%,13.32%,0.00%,13.4191%#
8,7-<8 mo,7,0,0,100.00%,57.75%,99.86%,98.70%,100.0000%*,58.1733%#,0.00%,13.32%,0.00%,13.4191%#
9,8-<9 mo,7,1,0,85.71%,49.50%,99.86%,98.56%,85.84%,50.22%,13.23%,13.74%,13.25%,13.94%
10,9-<10 mo,6,2,0,66.67%,33.00%,99.84%,98.40%,66.77%,33.54%,19.25%,13.21%,19.28%,13.43%
11,10-<11 mo,4,0,1,100.00%,33.00%,99.85%,98.25%,100.0000%*,33.5359%#,0.00%,13.21%,0.00%,13.4292%#
12,11-<12 mo,3,1,0,66.67%,22.00%,99.96%,98.21%,66.69%,22.40%,27.22%,12.58%,27.23%,12.81%
13,12-<13 mo,2,0,0,100.00%,22.00%,99.94%,98.16%,100.0000%*,22.4005%#,0.00%,12.58%,0.00%,12.8099%#
14,13-<14 mo,2,0,1,100.00%,22.00%,99.94%,98.10%,100.0000%*,22.4005%#,0.00%,12.58%,0.00%,12.8099%#
15,14-<15 mo,1,0,0,100.00%,22.00%,99.89%,97.99%,100.0000%*,22.4005%#,0.00%,12.58%,0.00%,12.8099%#
16,15-<16 mo,1,0,0,100.00%,22.00%,99.89%,97.88%,100.0000%*,22.4005%#,0.00%,12.58%,0.00%,12.8099%#
17,16-<17 mo,1,0,0,100.00%,22.00%,99.89%,97.77%,100.0000%*,22.4005%#,0.00%,12.58%,0.00%,12.8099%#
18,17-<18 mo,1,0,0,100.00%,22.00%,99.89%,97.66%,100.0000%*,22.4005%#,0.00%,12.58%,0.00%,12.8099%#
19,18-<19 mo,1,0,0,100.00%,22.00%,99.89%,97.55%,100.0000%*,22.4005%#,0.00%,12.58%,0.00%,12.8099%#
20,19-<20 mo,1,0,0,100.00%,22.00%,99.89%,97.44%,100.0000%*,22.4005%#,0.00%,12.58%,0.00%,12.8099%#
21,20-<21 mo,1,0,1,+,+,99.89%,97.34%,+,+,+,+,+,+
