Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"16,295",77,575,99.52%,99.52%,99.81%,99.81%,99.70%,99.70%,0.05%,0.05%,0.05%,0.05%
2,1-<2 mo,"15,643",94,741,99.38%,98.91%,99.82%,99.63%,99.57%,99.27%,0.06%,0.08%,0.06%,0.08%
3,2-<3 mo,"14,808",66,777,99.54%,98.45%,99.82%,99.45%,99.73%,99.00%,0.06%,0.10%,0.06%,0.10%
4,3-<4 mo,"13,965",70,734,99.49%,97.95%,99.82%,99.27%,99.67%,98.67%,0.06%,0.12%,0.06%,0.12%
5,4-<5 mo,"13,161",57,740,99.55%,97.51%,99.82%,99.09%,99.73%,98.41%,0.06%,0.13%,0.06%,0.13%
6,5-<6 mo,"12,364",37,704,99.69%,97.21%,99.82%,98.91%,99.87%,98.28%,0.05%,0.14%,0.05%,0.14%
7,6-<7 mo,"11,623",46,700,99.59%,96.81%,99.82%,98.73%,99.77%,98.06%,0.06%,0.15%,0.06%,0.15%
8,7-<8 mo,"10,877",37,686,99.65%,96.47%,99.82%,98.55%,99.83%,97.89%,0.06%,0.16%,0.06%,0.16%
9,8-<9 mo,"10,154",54,719,99.45%,95.94%,99.82%,98.38%,99.63%,97.52%,0.07%,0.17%,0.08%,0.18%
10,9-<10 mo,"9,381",29,657,99.68%,95.63%,99.82%,98.20%,99.86%,97.38%,0.06%,0.18%,0.06%,0.19%
11,10-<11 mo,"8,695",30,615,99.64%,95.29%,99.82%,98.03%,99.82%,97.21%,0.07%,0.19%,0.07%,0.20%
12,11-<12 mo,"8,050",17,614,99.78%,95.08%,99.82%,97.85%,99.96%,97.17%,0.05%,0.20%,0.05%,0.20%
13,12-<13 mo,"7,419",27,549,99.62%,94.72%,99.81%,97.66%,99.82%,96.99%,0.07%,0.21%,0.07%,0.21%
14,13-<14 mo,"6,843",21,626,99.68%,94.42%,99.81%,97.47%,99.87%,96.87%,0.07%,0.22%,0.07%,0.22%
15,14-<15 mo,"6,196",16,591,99.73%,94.16%,99.81%,97.29%,99.92%,96.79%,0.07%,0.23%,0.07%,0.23%
16,15-<16 mo,"5,589",21,585,99.60%,93.79%,99.81%,97.10%,99.80%,96.59%,0.09%,0.24%,0.09%,0.25%
17,16-<17 mo,"4,983",16,705,99.65%,93.47%,99.81%,96.91%,99.85%,96.44%,0.09%,0.25%,0.09%,0.26%
18,17-<18 mo,"4,262",13,685,99.67%,93.16%,99.81%,96.73%,99.86%,96.31%,0.09%,0.27%,0.09%,0.28%
19,18-<19 mo,"3,564",9,678,99.72%,92.90%,99.81%,96.55%,99.91%,96.22%,0.09%,0.28%,0.09%,0.29%
20,19-<20 mo,"2,877",8,654,99.69%,92.60%,99.81%,96.37%,99.87%,96.10%,0.11%,0.30%,0.11%,0.31%
21,20-<21 mo,"2,215",4,604,99.79%,92.41%,99.81%,96.18%,99.98%,96.08%,0.10%,0.31%,0.10%,0.32%
22,21-<22 mo,"1,607",7,570,99.47%,91.92%,99.82%,96.01%,99.65%,95.74%,0.20%,0.36%,0.20%,0.38%
23,22-<23 mo,"1,030",2,565,99.73%,91.68%,99.81%,95.82%,99.92%,95.67%,0.19%,0.40%,0.19%,0.42%
24,23-<24 mo,463,0,463,+,+,99.82%,95.66%,+,+,+,+,+,+
