Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,147,4,3,97.25%,97.25%,99.73%,99.73%,97.51%,97.51%,1.36%,1.36%,1.36%,1.36%
2,1-<2 mo,140,2,5,98.55%,95.84%,99.73%,99.46%,98.81%,96.35%,1.02%,1.66%,1.02%,1.67%
3,2-<3 mo,133,8,3,93.92%,90.01%,99.74%,99.21%,94.16%,90.73%,2.08%,2.54%,2.09%,2.56%
4,3-<4 mo,122,4,6,96.64%,86.98%,99.74%,98.95%,96.89%,87.90%,1.65%,2.87%,1.66%,2.90%
5,4-<5 mo,112,1,4,99.09%,86.19%,99.74%,98.70%,99.35%,87.33%,0.90%,2.95%,0.91%,2.99%
6,5-<6 mo,107,3,3,97.16%,83.74%,99.74%,98.44%,97.41%,85.07%,1.62%,3.19%,1.62%,3.24%
7,6-<7 mo,101,2,5,97.97%,82.04%,99.74%,98.18%,98.23%,83.56%,1.42%,3.34%,1.42%,3.40%
8,7-<8 mo,94,3,6,96.70%,79.33%,99.74%,97.93%,96.95%,81.01%,1.87%,3.58%,1.88%,3.65%
9,8-<9 mo,85,2,3,97.60%,77.43%,99.75%,97.68%,97.85%,79.27%,1.67%,3.73%,1.68%,3.82%
10,9-<10 mo,80,2,2,97.47%,75.47%,99.75%,97.44%,97.72%,77.46%,1.77%,3.89%,1.77%,3.99%
11,10-<11 mo,76,0,7,100.00%,75.47%,99.74%,97.18%,100.0000%*,77.4597%#,0.00%,3.89%,0.00%,3.9913%#
12,11-<12 mo,69,1,9,98.45%,74.30%,99.72%,96.91%,98.72%,76.67%,1.54%,4.00%,1.54%,4.13%
13,12-<13 mo,59,1,5,98.23%,72.99%,99.72%,96.64%,98.51%,75.52%,1.75%,4.14%,1.76%,4.28%
14,13-<14 mo,53,0,6,100.00%,72.99%,99.73%,96.39%,100.0000%*,75.5239%#,0.00%,4.14%,0.00%,4.2844%#
15,14-<15 mo,47,1,2,97.83%,71.40%,99.72%,96.11%,98.10%,74.29%,2.15%,4.34%,2.16%,4.52%
16,15-<16 mo,44,0,5,100.00%,71.40%,99.72%,95.84%,100.0000%*,74.2896%#,0.00%,4.34%,0.00%,4.5196%#
17,16-<17 mo,39,1,8,97.14%,69.36%,99.71%,95.56%,97.43%,72.58%,2.82%,4.67%,2.82%,4.89%
18,17-<18 mo,30,0,4,100.00%,69.36%,99.66%,95.24%,100.0000%*,72.5831%#,0.00%,4.67%,0.00%,4.8915%#
19,18-<19 mo,26,0,5,100.00%,69.36%,99.62%,94.87%,100.0000%*,72.5831%#,0.00%,4.67%,0.00%,4.8915%#
20,19-<20 mo,21,1,4,94.74%,65.71%,99.54%,94.44%,95.17%,69.58%,5.12%,5.68%,5.15%,6.01%
21,20-<21 mo,16,1,5,92.59%,60.84%,99.65%,94.11%,92.92%,64.65%,7.13%,7.04%,7.15%,7.48%
22,21-<22 mo,10,0,5,100.00%,60.84%,99.73%,93.85%,100.0000%*,64.6534%#,0.00%,7.04%,0.00%,7.4818%#
23,22-<23 mo,5,0,2,100.00%,60.84%,99.50%,93.39%,100.0000%*,64.6534%#,0.00%,7.04%,0.00%,7.4818%#
24,23-<24 mo,3,0,3,+,+,99.61%,93.03%,+,+,+,+,+,+
