Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,684,22,20,96.74%,96.74%,99.86%,99.86%,96.87%,96.87%,0.68%,0.68%,0.69%,0.69%
2,1-<2 mo,642,16,22,97.46%,94.28%,99.86%,99.72%,97.60%,94.55%,0.63%,0.90%,0.63%,0.90%
3,2-<3 mo,604,15,30,97.45%,91.88%,99.86%,99.58%,97.59%,92.27%,0.65%,1.07%,0.65%,1.07%
4,3-<4 mo,559,16,32,97.05%,89.17%,99.87%,99.45%,97.18%,89.67%,0.73%,1.23%,0.73%,1.24%
5,4-<5 mo,511,11,37,97.77%,87.18%,99.87%,99.32%,97.89%,87.78%,0.67%,1.34%,0.67%,1.35%
6,5-<6 mo,463,7,26,98.44%,85.83%,99.87%,99.20%,98.57%,86.52%,0.58%,1.42%,0.58%,1.43%
7,6-<7 mo,430,10,21,97.62%,83.78%,99.88%,99.08%,97.74%,84.56%,0.74%,1.52%,0.75%,1.54%
8,7-<8 mo,399,10,27,97.41%,81.61%,99.87%,98.95%,97.53%,82.47%,0.81%,1.63%,0.81%,1.65%
9,8-<9 mo,362,6,25,98.28%,80.21%,99.87%,98.83%,98.41%,81.16%,0.69%,1.70%,0.70%,1.72%
10,9-<10 mo,331,6,14,98.15%,78.72%,99.87%,98.70%,98.27%,79.76%,0.75%,1.78%,0.75%,1.80%
11,10-<11 mo,311,7,25,97.65%,76.88%,99.88%,98.59%,97.77%,77.98%,0.88%,1.87%,0.88%,1.89%
12,11-<12 mo,279,3,26,98.87%,76.01%,99.89%,98.47%,98.98%,77.19%,0.65%,1.91%,0.65%,1.94%
13,12-<13 mo,250,3,16,98.76%,75.07%,99.87%,98.34%,98.89%,76.33%,0.71%,1.96%,0.71%,2.00%
14,13-<14 mo,231,3,16,98.65%,74.06%,99.86%,98.21%,98.79%,75.41%,0.77%,2.02%,0.77%,2.06%
15,14-<15 mo,212,4,23,98.01%,72.58%,99.86%,98.07%,98.14%,74.01%,0.99%,2.11%,0.99%,2.15%
16,15-<16 mo,185,1,23,99.42%,72.16%,99.85%,97.93%,99.57%,73.69%,0.57%,2.14%,0.58%,2.19%
17,16-<17 mo,161,1,18,99.34%,71.69%,99.87%,97.79%,99.48%,73.30%,0.66%,2.18%,0.66%,2.23%
18,17-<18 mo,142,2,23,98.47%,70.59%,99.87%,97.66%,98.60%,72.28%,1.08%,2.28%,1.08%,2.33%
19,18-<19 mo,117,1,20,99.07%,69.93%,99.89%,97.55%,99.18%,71.68%,0.93%,2.35%,0.93%,2.41%
20,19-<20 mo,96,2,18,97.70%,68.32%,99.89%,97.44%,97.81%,70.11%,1.61%,2.56%,1.61%,2.62%
21,20-<21 mo,76,0,14,100.00%,68.32%,99.88%,97.32%,100.0000%*,70.1137%#,0.00%,2.56%,0.00%,2.6247%#
22,21-<22 mo,62,1,21,98.06%,66.99%,99.87%,97.19%,98.19%,68.93%,1.92%,2.83%,1.93%,2.91%
23,22-<23 mo,40,0,18,100.00%,66.99%,99.89%,97.08%,100.0000%*,68.9297%#,0.00%,2.83%,0.00%,2.9129%#
24,23-<24 mo,22,0,22,+,+,99.89%,96.97%,+,+,+,+,+,+
