Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,011",110,64,87.20%,87.20%,99.74%,99.74%,87.42%,87.42%,1.13%,1.13%,1.13%,1.13%
2,1-<2 mo,837,85,28,86.75%,76.22%,99.74%,99.48%,86.96%,76.56%,1.30%,1.42%,1.31%,1.43%
3,2-<3 mo,724,71,44,86.54%,67.16%,99.75%,99.23%,86.74%,67.57%,1.47%,1.53%,1.48%,1.54%
4,3-<4 mo,609,54,30,86.19%,59.69%,99.79%,99.02%,86.36%,60.11%,1.73%,1.56%,1.73%,1.58%
5,4-<5 mo,525,35,29,88.43%,54.74%,99.80%,98.82%,88.60%,55.15%,1.88%,1.55%,1.89%,1.57%
6,5-<6 mo,461,30,28,90.22%,50.40%,99.80%,98.63%,90.39%,50.83%,1.94%,1.57%,1.95%,1.59%
7,6-<7 mo,403,13,27,95.66%,48.49%,99.83%,98.46%,95.82%,48.95%,1.44%,1.58%,1.44%,1.61%
8,7-<8 mo,363,9,20,94.74%,46.88%,99.83%,98.30%,94.89%,47.36%,1.84%,1.58%,1.85%,1.61%
9,8-<9 mo,334,13,27,93.23%,44.68%,99.84%,98.14%,93.38%,45.17%,2.19%,1.59%,2.20%,1.62%
10,9-<10 mo,294,11,25,92.53%,42.42%,99.83%,97.98%,92.68%,42.90%,2.52%,1.60%,2.53%,1.63%
11,10-<11 mo,258,10,24,94.09%,40.38%,99.84%,97.82%,94.24%,40.87%,2.34%,1.63%,2.35%,1.66%
12,11-<12 mo,224,7,12,94.68%,38.86%,99.84%,97.67%,94.84%,39.36%,2.52%,1.65%,2.53%,1.68%
13,12-<13 mo,205,8,13,95.09%,37.10%,99.83%,97.50%,95.24%,37.60%,2.26%,1.68%,2.26%,1.72%
14,13-<14 mo,184,7,17,94.03%,35.53%,99.83%,97.34%,94.19%,36.03%,2.97%,1.69%,2.97%,1.74%
15,14-<15 mo,160,6,16,92.28%,33.80%,99.82%,97.17%,92.44%,34.29%,3.71%,1.72%,3.72%,1.76%
16,15-<16 mo,138,3,17,98.16%,32.97%,99.83%,97.01%,98.20%,33.46%,1.27%,1.74%,1.27%,1.79%
17,16-<17 mo,118,2,19,98.10%,32.24%,99.83%,96.85%,98.14%,32.73%,1.53%,1.78%,1.54%,1.82%
18,17-<18 mo,97,6,15,92.37%,30.02%,99.83%,96.69%,92.53%,30.53%,4.22%,1.88%,4.23%,1.93%
19,18-<19 mo,76,2,16,94.80%,29.19%,99.83%,96.53%,94.93%,29.69%,4.40%,1.91%,4.41%,1.96%
20,19-<20 mo,58,0,8,100.00%,29.19%,99.81%,96.35%,100.00%,29.69%,0.00%,1.91%,0.00%,1.96%
21,20-<21 mo,50,0,14,100.00%,29.19%,99.87%,96.22%,100.00%,29.69%,0.00%,1.91%,0.00%,1.96%
22,21-<22 mo,36,1,13,93.10%,27.31%,99.87%,96.10%,93.12%,27.79%,5.97%,2.37%,5.98%,2.44%
23,22-<23 mo,22,1,11,97.80%,25.94%,99.85%,95.96%,97.80%,26.43%,2.12%,2.68%,2.12%,2.74%
24,23-<24 mo,10,0,10,+,+,99.87%,95.84%,+,+,+,+,+,+
