Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,535",111,103,95.53%,95.53%,99.73%,99.73%,95.79%,95.79%,0.41%,0.41%,0.42%,0.42%
2,1-<2 mo,"2,321",80,113,96.47%,92.16%,99.74%,99.47%,96.72%,92.65%,0.39%,0.55%,0.39%,0.55%
3,2-<3 mo,"2,128",54,108,97.40%,89.76%,99.75%,99.22%,97.64%,90.46%,0.35%,0.62%,0.35%,0.63%
4,3-<4 mo,"1,966",32,82,98.34%,88.26%,99.76%,98.99%,98.57%,89.17%,0.29%,0.66%,0.29%,0.67%
5,4-<5 mo,"1,852",25,114,98.61%,87.03%,99.76%,98.75%,98.84%,88.14%,0.28%,0.70%,0.28%,0.71%
6,5-<6 mo,"1,713",12,97,99.28%,86.41%,99.76%,98.52%,99.51%,87.71%,0.21%,0.72%,0.21%,0.73%
7,6-<7 mo,"1,604",23,107,98.52%,85.13%,99.77%,98.29%,98.74%,86.61%,0.31%,0.75%,0.31%,0.77%
8,7-<8 mo,"1,474",13,98,99.09%,84.35%,99.77%,98.06%,99.31%,86.01%,0.25%,0.78%,0.25%,0.79%
9,8-<9 mo,"1,363",7,89,99.47%,83.90%,99.77%,97.84%,99.70%,85.75%,0.20%,0.79%,0.20%,0.81%
10,9-<10 mo,"1,267",16,85,98.69%,82.80%,99.77%,97.62%,98.92%,84.83%,0.32%,0.83%,0.33%,0.85%
11,10-<11 mo,"1,166",9,94,99.20%,82.14%,99.78%,97.40%,99.42%,84.33%,0.27%,0.85%,0.27%,0.87%
12,11-<12 mo,"1,063",7,83,99.31%,81.58%,99.77%,97.17%,99.54%,83.95%,0.26%,0.87%,0.26%,0.90%
13,12-<13 mo,973,9,83,99.03%,80.79%,99.74%,96.92%,99.29%,83.35%,0.32%,0.90%,0.32%,0.93%
14,13-<14 mo,881,6,82,99.29%,80.21%,99.75%,96.68%,99.53%,82.96%,0.29%,0.93%,0.29%,0.96%
15,14-<15 mo,793,11,64,98.55%,79.05%,99.75%,96.44%,98.80%,81.97%,0.43%,0.98%,0.43%,1.01%
16,15-<16 mo,718,7,63,98.98%,78.25%,99.75%,96.19%,99.23%,81.34%,0.38%,1.01%,0.38%,1.05%
17,16-<17 mo,648,7,94,98.84%,77.33%,99.75%,95.95%,99.09%,80.60%,0.44%,1.06%,0.44%,1.10%
18,17-<18 mo,547,6,84,98.81%,76.42%,99.74%,95.70%,99.07%,79.85%,0.48%,1.11%,0.48%,1.16%
19,18-<19 mo,457,4,67,99.06%,75.69%,99.74%,95.45%,99.32%,79.30%,0.47%,1.16%,0.47%,1.21%
20,19-<20 mo,386,3,80,99.13%,75.04%,99.74%,95.20%,99.40%,78.82%,0.50%,1.21%,0.50%,1.27%
21,20-<21 mo,303,4,84,98.47%,73.89%,99.76%,94.97%,98.70%,77.80%,0.76%,1.32%,0.76%,1.39%
22,21-<22 mo,215,2,65,98.90%,73.08%,99.76%,94.74%,99.14%,77.13%,0.77%,1.42%,0.77%,1.50%
23,22-<23 mo,148,1,81,99.07%,72.40%,99.76%,94.52%,99.30%,76.60%,0.93%,1.56%,0.93%,1.65%
24,23-<24 mo,66,0,66,+,+,99.77%,94.30%,+,+,+,+,+,+
