Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,485,33,29,91.82%,91.82%,99.78%,99.78%,92.01%,92.01%,1.44%,1.44%,1.45%,1.45%
2,1-<2 mo,423,30,12,89.18%,82.13%,99.78%,99.57%,89.36%,82.45%,1.82%,2.04%,1.83%,2.05%
3,2-<3 mo,381,26,12,90.36%,74.68%,99.78%,99.35%,90.56%,75.10%,1.91%,2.29%,1.91%,2.31%
4,3-<4 mo,343,23,11,89.31%,67.53%,99.79%,99.14%,89.49%,68.00%,2.20%,2.43%,2.21%,2.46%
5,4-<5 mo,309,12,11,94.19%,64.08%,99.78%,98.93%,94.39%,64.63%,1.84%,2.47%,1.85%,2.51%
6,5-<6 mo,286,11,19,93.77%,60.56%,99.77%,98.70%,93.98%,61.18%,1.99%,2.51%,2.00%,2.56%
7,6-<7 mo,256,9,14,96.11%,58.15%,99.81%,98.52%,96.29%,58.84%,1.49%,2.55%,1.49%,2.60%
8,7-<8 mo,233,14,12,91.41%,53.67%,99.81%,98.34%,91.58%,54.36%,2.53%,2.60%,2.54%,2.65%
9,8-<9 mo,207,7,18,93.38%,50.80%,99.81%,98.16%,93.55%,51.50%,2.60%,2.61%,2.61%,2.68%
10,9-<10 mo,182,10,10,88.44%,46.34%,99.82%,97.98%,88.59%,46.99%,3.70%,2.62%,3.71%,2.69%
11,10-<11 mo,162,6,6,94.49%,44.32%,99.84%,97.82%,94.61%,44.96%,3.05%,2.62%,3.06%,2.69%
12,11-<12 mo,150,5,11,92.45%,41.95%,99.84%,97.67%,92.59%,42.59%,3.72%,2.61%,3.73%,2.68%
13,12-<13 mo,134,4,8,97.83%,40.76%,99.82%,97.50%,97.87%,41.41%,1.33%,2.63%,1.33%,2.71%
14,13-<14 mo,122,7,17,83.99%,36.48%,99.82%,97.32%,84.13%,37.05%,6.11%,2.61%,6.13%,2.70%
15,14-<15 mo,98,8,13,95.23%,33.79%,99.80%,97.14%,95.27%,34.36%,2.10%,2.69%,2.11%,2.77%
16,15-<16 mo,77,2,4,91.24%,32.06%,99.80%,96.95%,91.40%,32.63%,6.26%,2.69%,6.28%,2.78%
17,16-<17 mo,71,3,9,90.94%,30.27%,99.80%,96.76%,91.08%,30.79%,7.24%,2.68%,7.27%,2.78%
18,17-<18 mo,59,1,9,99.33%,29.85%,99.78%,96.55%,99.34%,30.37%,0.66%,2.70%,0.66%,2.80%
19,18-<19 mo,49,1,10,99.17%,29.34%,99.77%,96.33%,99.18%,29.86%,0.82%,2.73%,0.82%,2.83%
20,19-<20 mo,38,0,6,100.00%,29.34%,99.69%,96.04%,100.00%,29.86%,0.00%,2.73%,0.00%,2.83%
21,20-<21 mo,32,3,6,96.26%,27.11%,99.57%,95.65%,96.27%,27.63%,2.01%,2.91%,2.01%,3.00%
22,21-<22 mo,23,0,5,+,+,99.58%,95.25%,+,+,+,+,+,+
