Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,214,28,7,86.70%,86.70%,99.66%,99.66%,87.00%,87.00%,2.34%,2.34%,2.35%,2.35%
2,1-<2 mo,179,9,10,94.83%,82.21%,99.72%,99.38%,95.09%,82.73%,1.68%,2.65%,1.68%,2.67%
3,2-<3 mo,160,3,11,98.06%,80.62%,99.72%,99.10%,98.33%,81.35%,1.11%,2.76%,1.11%,2.78%
4,3-<4 mo,146,3,2,97.93%,78.95%,99.71%,98.82%,98.21%,79.89%,1.18%,2.86%,1.19%,2.90%
5,4-<5 mo,141,6,5,95.67%,75.53%,99.72%,98.55%,95.93%,76.64%,1.73%,3.06%,1.73%,3.11%
6,5-<6 mo,130,7,14,94.31%,71.23%,99.74%,98.29%,94.55%,72.47%,2.09%,3.29%,2.09%,3.35%
7,6-<7 mo,109,1,7,99.05%,70.56%,99.79%,98.09%,99.26%,71.93%,0.94%,3.33%,0.95%,3.39%
8,7-<8 mo,101,1,3,99.00%,69.85%,99.79%,97.88%,99.21%,71.36%,1.00%,3.37%,1.00%,3.44%
9,8-<9 mo,97,1,9,98.92%,69.09%,99.80%,97.68%,99.12%,70.73%,1.08%,3.42%,1.08%,3.50%
10,9-<10 mo,87,2,2,97.67%,67.48%,99.79%,97.47%,97.88%,69.23%,1.63%,3.52%,1.63%,3.61%
11,10-<11 mo,83,2,9,97.45%,65.77%,99.78%,97.26%,97.66%,67.62%,1.78%,3.63%,1.78%,3.74%
12,11-<12 mo,72,1,5,98.56%,64.82%,99.78%,97.04%,98.78%,66.79%,1.43%,3.70%,1.43%,3.82%
13,12-<13 mo,66,0,5,100.00%,64.82%,99.77%,96.82%,100.0000%*,66.7943%#,0.00%,3.70%,0.00%,3.8164%#
14,13-<14 mo,61,3,5,94.87%,61.50%,99.78%,96.61%,95.08%,63.65%,2.88%,3.98%,2.89%,4.12%
15,14-<15 mo,53,0,6,100.00%,61.50%,99.82%,96.43%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
16,15-<16 mo,47,0,4,100.00%,61.50%,99.82%,96.26%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
17,16-<17 mo,43,0,6,100.00%,61.50%,99.82%,96.09%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
18,17-<18 mo,37,0,10,100.00%,61.50%,99.81%,95.91%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
19,18-<19 mo,27,0,6,100.00%,61.50%,99.85%,95.76%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
20,19-<20 mo,21,0,4,100.00%,61.50%,99.86%,95.63%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
21,20-<21 mo,17,0,5,100.00%,61.50%,99.85%,95.49%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
22,21-<22 mo,12,0,4,100.00%,61.50%,99.84%,95.33%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
23,22-<23 mo,8,0,1,100.00%,61.50%,99.81%,95.15%,100.0000%*,63.6544%#,0.00%,3.98%,0.00%,4.1197%#
24,23-<24 mo,7,0,7,+,+,99.80%,94.96%,+,+,+,+,+,+
