Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,163",354,298,93.77%,93.77%,99.76%,99.76%,93.99%,93.99%,0.32%,0.32%,0.32%,0.32%
2,1-<2 mo,"5,511",173,238,96.46%,90.52%,99.77%,99.53%,96.69%,90.93%,0.26%,0.39%,0.26%,0.39%
3,2-<3 mo,"5,100",110,266,97.50%,88.34%,99.77%,99.30%,97.72%,88.93%,0.24%,0.43%,0.24%,0.43%
4,3-<4 mo,"4,724",73,239,98.17%,86.81%,99.78%,99.08%,98.39%,87.56%,0.21%,0.45%,0.21%,0.46%
5,4-<5 mo,"4,412",58,239,98.45%,85.54%,99.78%,98.87%,98.66%,86.45%,0.20%,0.47%,0.20%,0.48%
6,5-<6 mo,"4,115",52,261,98.52%,84.34%,99.78%,98.65%,98.74%,85.41%,0.21%,0.49%,0.21%,0.50%
7,6-<7 mo,"3,802",40,211,98.73%,83.34%,99.79%,98.44%,98.95%,84.55%,0.20%,0.51%,0.20%,0.52%
8,7-<8 mo,"3,551",32,223,98.94%,82.52%,99.79%,98.24%,99.15%,83.88%,0.19%,0.52%,0.19%,0.54%
9,8-<9 mo,"3,296",28,251,98.98%,81.75%,99.79%,98.03%,99.19%,83.24%,0.19%,0.54%,0.20%,0.55%
10,9-<10 mo,"3,017",22,211,99.17%,81.11%,99.79%,97.83%,99.38%,82.75%,0.18%,0.55%,0.18%,0.57%
11,10-<11 mo,"2,784",14,217,99.42%,80.66%,99.79%,97.63%,99.63%,82.44%,0.16%,0.56%,0.16%,0.58%
12,11-<12 mo,"2,553",27,212,98.71%,79.71%,99.79%,97.43%,98.91%,81.61%,0.25%,0.58%,0.25%,0.60%
13,12-<13 mo,"2,314",11,176,99.45%,79.29%,99.77%,97.20%,99.68%,81.34%,0.17%,0.59%,0.17%,0.61%
14,13-<14 mo,"2,127",7,189,99.59%,78.99%,99.77%,96.98%,99.83%,81.21%,0.16%,0.60%,0.16%,0.62%
15,14-<15 mo,"1,931",10,205,99.36%,78.53%,99.77%,96.77%,99.59%,80.89%,0.20%,0.61%,0.20%,0.64%
16,15-<16 mo,"1,716",6,217,99.57%,78.22%,99.78%,96.55%,99.79%,80.73%,0.18%,0.62%,0.18%,0.65%
17,16-<17 mo,"1,493",4,203,99.67%,77.99%,99.78%,96.34%,99.87%,80.63%,0.17%,0.63%,0.17%,0.66%
18,17-<18 mo,"1,286",4,217,99.61%,77.72%,99.78%,96.14%,99.80%,80.48%,0.20%,0.64%,0.20%,0.67%
19,18-<19 mo,"1,065",2,178,99.74%,77.55%,99.79%,95.94%,99.91%,80.41%,0.19%,0.65%,0.19%,0.69%
20,19-<20 mo,885,4,163,99.45%,77.15%,99.79%,95.74%,99.66%,80.23%,0.28%,0.67%,0.28%,0.72%
21,20-<21 mo,718,3,188,99.38%,76.76%,99.79%,95.55%,99.54%,79.91%,0.35%,0.70%,0.36%,0.75%
22,21-<22 mo,527,2,186,99.55%,76.43%,99.80%,95.36%,99.72%,79.70%,0.33%,0.74%,0.33%,0.79%
23,22-<23 mo,339,0,194,100.00%,76.43%,99.79%,95.17%,100.00%,79.70%,0.00%,0.74%,0.00%,0.79%
24,23-<24 mo,145,0,145,+,+,99.81%,94.99%,+,+,+,+,+,+
