Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,230,5,9,97.78%,97.78%,99.82%,99.82%,97.96%,97.96%,0.98%,0.98%,0.98%,0.98%
2,1-<2 mo,216,14,15,93.29%,91.22%,99.82%,99.64%,93.45%,91.55%,1.73%,1.93%,1.74%,1.93%
3,2-<3 mo,187,6,9,96.71%,88.22%,99.83%,99.48%,96.87%,88.68%,1.32%,2.22%,1.32%,2.23%
4,3-<4 mo,172,9,11,94.59%,83.45%,99.83%,99.31%,94.75%,84.03%,1.75%,2.61%,1.76%,2.62%
5,4-<5 mo,152,4,3,97.34%,81.23%,99.84%,99.15%,97.50%,81.93%,1.31%,2.76%,1.31%,2.79%
6,5-<6 mo,145,7,8,95.04%,77.20%,99.84%,98.99%,95.19%,77.99%,1.83%,3.02%,1.83%,3.05%
7,6-<7 mo,130,4,8,96.83%,74.75%,99.86%,98.85%,96.97%,75.62%,1.56%,3.16%,1.56%,3.20%
8,7-<8 mo,118,2,8,98.25%,73.44%,99.86%,98.71%,98.38%,74.40%,1.23%,3.24%,1.23%,3.28%
9,8-<9 mo,108,0,7,100.00%,73.44%,99.86%,98.57%,100.0000%*,74.3993%#,0.00%,3.24%,0.00%,3.2803%#
10,9-<10 mo,101,2,8,97.94%,71.92%,99.86%,98.44%,98.07%,73.06%,1.44%,3.34%,1.44%,3.40%
11,10-<11 mo,91,3,6,96.59%,69.47%,99.87%,98.31%,96.72%,70.67%,1.93%,3.52%,1.94%,3.58%
12,11-<12 mo,82,1,5,98.74%,68.60%,99.88%,98.19%,98.86%,69.86%,1.25%,3.58%,1.25%,3.65%
13,12-<13 mo,76,2,10,97.18%,66.66%,99.86%,98.05%,97.32%,67.99%,1.96%,3.73%,1.97%,3.80%
14,13-<14 mo,64,2,2,96.83%,64.55%,99.87%,97.92%,96.95%,65.92%,2.21%,3.90%,2.21%,3.98%
15,14-<15 mo,60,1,6,98.25%,63.42%,99.87%,97.80%,98.37%,64.84%,1.74%,3.99%,1.74%,4.08%
16,15-<16 mo,53,1,1,98.10%,62.21%,99.87%,97.67%,98.22%,63.69%,1.89%,4.10%,1.89%,4.19%
17,16-<17 mo,51,0,7,100.00%,62.21%,99.88%,97.55%,100.0000%*,63.6927%#,0.00%,4.10%,0.00%,4.1932%#
18,17-<18 mo,44,3,6,92.68%,57.66%,99.88%,97.44%,92.79%,59.17%,4.07%,4.56%,4.07%,4.68%
19,18-<19 mo,35,0,4,100.00%,57.66%,99.89%,97.33%,100.0000%*,59.1709%#,0.00%,4.56%,0.00%,4.6815%#
20,19-<20 mo,31,1,6,96.43%,55.60%,99.88%,97.22%,96.54%,57.19%,3.51%,4.84%,3.51%,4.98%
21,20-<21 mo,24,0,10,100.00%,55.60%,99.89%,97.11%,100.0000%*,57.1890%#,0.00%,4.84%,0.00%,4.9799%#
22,21-<22 mo,14,1,3,92.00%,51.15%,99.93%,97.04%,92.06%,52.71%,7.67%,6.17%,7.68%,6.36%
23,22-<23 mo,10,1,5,86.67%,44.33%,99.93%,96.98%,86.72%,45.71%,12.41%,8.30%,12.42%,8.56%
24,23-<24 mo,4,0,4,+,+,99.92%,96.90%,+,+,+,+,+,+
