Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,685",88,111,94.60%,94.60%,99.68%,99.68%,94.90%,94.90%,0.56%,0.56%,0.56%,0.56%
2,1-<2 mo,"1,486",55,73,96.21%,91.01%,99.69%,99.38%,96.50%,91.58%,0.50%,0.72%,0.50%,0.72%
3,2-<3 mo,"1,358",47,67,96.45%,87.78%,99.70%,99.08%,96.74%,88.60%,0.51%,0.83%,0.51%,0.84%
4,3-<4 mo,"1,244",26,58,97.86%,85.90%,99.70%,98.79%,98.15%,86.96%,0.42%,0.89%,0.42%,0.90%
5,4-<5 mo,"1,160",15,59,98.67%,84.76%,99.71%,98.50%,98.96%,86.06%,0.34%,0.93%,0.34%,0.94%
6,5-<6 mo,"1,086",22,62,97.91%,82.99%,99.71%,98.21%,98.20%,84.51%,0.44%,0.98%,0.44%,1.00%
7,6-<7 mo,"1,002",13,51,98.67%,81.89%,99.71%,97.92%,98.96%,83.63%,0.37%,1.02%,0.37%,1.04%
8,7-<8 mo,938,10,58,98.90%,80.99%,99.71%,97.64%,99.19%,82.95%,0.35%,1.04%,0.35%,1.07%
9,8-<9 mo,870,10,54,98.81%,80.03%,99.72%,97.36%,99.10%,82.20%,0.37%,1.07%,0.37%,1.10%
10,9-<10 mo,806,8,69,98.96%,79.20%,99.72%,97.08%,99.25%,81.58%,0.36%,1.10%,0.37%,1.14%
11,10-<11 mo,729,6,60,99.14%,78.52%,99.72%,96.81%,99.42%,81.10%,0.35%,1.13%,0.35%,1.17%
12,11-<12 mo,663,8,62,98.73%,77.52%,99.72%,96.54%,99.01%,80.30%,0.44%,1.17%,0.45%,1.21%
13,12-<13 mo,593,9,40,98.43%,76.31%,99.69%,96.24%,98.73%,79.29%,0.52%,1.22%,0.52%,1.26%
14,13-<14 mo,544,7,48,98.65%,75.28%,99.69%,95.94%,98.96%,78.46%,0.51%,1.26%,0.51%,1.31%
15,14-<15 mo,489,11,49,97.63%,73.50%,99.69%,95.65%,97.93%,76.84%,0.71%,1.34%,0.71%,1.40%
16,15-<16 mo,429,1,38,99.76%,73.32%,99.71%,95.37%,100.0000%*,76.8394%#,0.24%,1.35%,0.24%,1.4021%#
17,16-<17 mo,390,5,48,98.63%,72.32%,99.70%,95.08%,98.93%,76.06%,0.61%,1.40%,0.61%,1.48%
18,17-<18 mo,337,0,54,100.00%,72.32%,99.70%,94.80%,100.0000%*,76.0551%#,0.00%,1.40%,0.00%,1.4763%#
19,18-<19 mo,283,4,44,98.47%,71.21%,99.70%,94.51%,98.76%,75.34%,0.76%,1.49%,0.76%,1.57%
20,19-<20 mo,235,1,48,99.53%,70.87%,99.70%,94.23%,99.83%,75.21%,0.47%,1.52%,0.47%,1.61%
21,20-<21 mo,186,1,52,99.38%,70.43%,99.72%,93.97%,99.65%,74.95%,0.62%,1.57%,0.62%,1.67%
22,21-<22 mo,133,0,51,100.00%,70.43%,99.70%,93.68%,100.0000%*,74.9481%#,0.00%,1.57%,0.00%,1.6730%#
23,22-<23 mo,82,2,41,96.75%,68.14%,99.68%,93.39%,97.06%,72.96%,2.26%,2.20%,2.27%,2.36%
24,23-<24 mo,39,0,39,+,+,99.73%,93.14%,+,+,+,+,+,+
