Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,034",43,106,98.48%,98.48%,99.76%,99.76%,98.71%,98.71%,0.24%,0.24%,0.24%,0.24%
2,1-<2 mo,"2,885",46,120,98.12%,96.63%,99.76%,99.53%,98.35%,97.09%,0.28%,0.36%,0.28%,0.37%
3,2-<3 mo,"2,719",31,159,98.77%,95.45%,99.77%,99.30%,99.00%,96.11%,0.23%,0.42%,0.23%,0.42%
4,3-<4 mo,"2,529",46,133,97.99%,93.54%,99.77%,99.07%,98.22%,94.41%,0.31%,0.50%,0.31%,0.51%
5,4-<5 mo,"2,350",35,137,98.29%,91.96%,99.77%,98.84%,98.52%,93.02%,0.30%,0.56%,0.30%,0.57%
6,5-<6 mo,"2,178",26,128,98.57%,90.67%,99.77%,98.62%,98.80%,91.92%,0.29%,0.61%,0.29%,0.62%
7,6-<7 mo,"2,024",20,112,99.00%,89.76%,99.77%,98.39%,99.23%,91.21%,0.24%,0.64%,0.24%,0.66%
8,7-<8 mo,"1,892",32,110,98.07%,88.06%,99.77%,98.16%,98.30%,89.67%,0.35%,0.70%,0.36%,0.72%
9,8-<9 mo,"1,750",28,134,98.30%,86.56%,99.77%,97.94%,98.52%,88.34%,0.34%,0.75%,0.34%,0.77%
10,9-<10 mo,"1,588",24,97,98.50%,85.26%,99.77%,97.71%,98.74%,87.22%,0.32%,0.79%,0.32%,0.81%
11,10-<11 mo,"1,467",10,104,99.19%,84.59%,99.77%,97.49%,99.42%,86.72%,0.27%,0.81%,0.27%,0.84%
12,11-<12 mo,"1,353",17,99,98.68%,83.47%,99.77%,97.27%,98.91%,85.77%,0.33%,0.85%,0.33%,0.88%
13,12-<13 mo,"1,237",11,90,99.02%,82.66%,99.75%,97.02%,99.27%,85.14%,0.31%,0.87%,0.31%,0.91%
14,13-<14 mo,"1,136",15,93,98.48%,81.41%,99.75%,96.78%,98.73%,84.06%,0.41%,0.92%,0.41%,0.96%
15,14-<15 mo,"1,028",15,111,98.25%,80.02%,99.75%,96.54%,98.50%,82.82%,0.47%,0.97%,0.47%,1.02%
16,15-<16 mo,902,16,95,98.21%,78.59%,99.75%,96.30%,98.46%,81.53%,0.47%,1.03%,0.47%,1.08%
17,16-<17 mo,791,7,108,98.95%,77.77%,99.75%,96.07%,99.19%,80.88%,0.41%,1.06%,0.41%,1.12%
18,17-<18 mo,676,8,89,98.55%,76.66%,99.76%,95.84%,98.79%,79.91%,0.53%,1.12%,0.53%,1.18%
19,18-<19 mo,579,3,109,99.40%,76.20%,99.76%,95.62%,99.60%,79.58%,0.36%,1.14%,0.36%,1.21%
20,19-<20 mo,467,8,97,98.04%,74.72%,99.77%,95.40%,98.27%,78.23%,0.71%,1.24%,0.71%,1.31%
21,20-<21 mo,362,3,98,98.83%,73.89%,99.76%,95.18%,99.03%,77.49%,0.68%,1.31%,0.68%,1.40%
22,21-<22 mo,261,3,80,98.91%,73.03%,99.76%,94.96%,98.97%,76.69%,0.62%,1.39%,0.62%,1.48%
23,22-<23 mo,178,2,95,98.79%,72.09%,99.74%,94.72%,98.81%,75.75%,0.83%,1.52%,0.84%,1.61%
24,23-<24 mo,81,0,81,+,+,99.73%,94.47%,+,+,+,+,+,+
