Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"4,840",43,178,98.46%,98.46%,99.83%,99.83%,98.63%,98.63%,0.29%,0.29%,0.29%,0.29%
2,1-<2 mo,"4,619",62,177,96.98%,95.50%,99.83%,99.67%,97.14%,95.81%,0.46%,0.53%,0.46%,0.53%
3,2-<3 mo,"4,380",53,226,97.41%,93.06%,99.84%,99.51%,97.57%,93.51%,0.44%,0.66%,0.45%,0.66%
4,3-<4 mo,"4,101",46,230,97.83%,91.08%,99.84%,99.34%,97.99%,91.66%,0.42%,0.74%,0.42%,0.75%
5,4-<5 mo,"3,825",35,223,98.17%,89.46%,99.84%,99.19%,98.33%,90.16%,0.40%,0.80%,0.40%,0.81%
6,5-<6 mo,"3,567",41,205,97.57%,87.36%,99.84%,99.04%,97.72%,88.16%,0.48%,0.88%,0.49%,0.89%
7,6-<7 mo,"3,321",24,219,98.58%,86.16%,99.85%,98.88%,98.73%,87.08%,0.39%,0.92%,0.39%,0.93%
8,7-<8 mo,"3,078",30,196,98.06%,84.56%,99.85%,98.73%,98.20%,85.58%,0.48%,0.97%,0.48%,0.99%
9,8-<9 mo,"2,852",28,193,97.93%,82.90%,99.85%,98.59%,98.08%,84.00%,0.51%,1.02%,0.51%,1.05%
10,9-<10 mo,"2,631",19,175,99.06%,82.13%,99.85%,98.45%,99.21%,83.33%,0.32%,1.04%,0.32%,1.07%
11,10-<11 mo,"2,437",32,191,97.52%,80.20%,99.85%,98.30%,97.67%,81.47%,0.62%,1.11%,0.63%,1.14%
12,11-<12 mo,"2,214",21,186,97.65%,78.47%,99.86%,98.16%,97.78%,79.80%,0.68%,1.17%,0.68%,1.21%
13,12-<13 mo,"2,007",26,149,98.16%,77.08%,99.84%,98.00%,98.32%,78.50%,0.58%,1.22%,0.58%,1.26%
14,13-<14 mo,"1,832",22,183,98.21%,75.75%,99.84%,97.85%,98.37%,77.24%,0.59%,1.26%,0.59%,1.30%
15,14-<15 mo,"1,627",21,188,98.64%,74.72%,99.84%,97.69%,98.80%,76.31%,0.53%,1.29%,0.53%,1.34%
16,15-<16 mo,"1,418",15,150,98.48%,73.63%,99.83%,97.52%,98.65%,75.31%,0.62%,1.33%,0.62%,1.39%
17,16-<17 mo,"1,253",8,184,99.75%,73.41%,99.83%,97.36%,99.75%,75.09%,0.09%,1.33%,0.09%,1.39%
18,17-<18 mo,"1,061",9,146,98.85%,72.58%,99.83%,97.21%,99.01%,74.45%,0.60%,1.38%,0.60%,1.44%
19,18-<19 mo,906,7,148,98.90%,71.81%,99.85%,97.06%,99.05%,73.77%,0.68%,1.43%,0.68%,1.50%
20,19-<20 mo,751,2,146,99.15%,71.28%,99.85%,96.91%,99.28%,73.29%,0.79%,1.49%,0.79%,1.56%
21,20-<21 mo,603,6,163,98.60%,70.21%,99.83%,96.76%,98.63%,72.25%,0.68%,1.56%,0.68%,1.64%
22,21-<22 mo,434,1,150,99.37%,69.76%,99.85%,96.61%,99.39%,71.81%,0.62%,1.61%,0.62%,1.69%
23,22-<23 mo,283,0,141,100.00%,69.76%,99.83%,96.44%,100.00%,71.81%,0.00%,1.61%,0.00%,1.69%
24,23-<24 mo,142,0,142,+,+,99.82%,96.27%,+,+,+,+,+,+
