Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,154,9,5,94.27%,94.27%,99.74%,99.74%,94.51%,94.51%,1.87%,1.87%,1.88%,1.88%
2,1-<2 mo,140,4,5,97.18%,91.65%,99.76%,99.49%,97.37%,92.07%,1.37%,2.21%,1.37%,2.22%
3,2-<3 mo,131,1,3,99.23%,90.98%,99.76%,99.26%,99.43%,91.57%,0.76%,2.28%,0.76%,2.30%
4,3-<4 mo,127,0,8,100.00%,90.98%,99.76%,99.02%,100.00%,91.57%,0.00%,2.28%,0.00%,2.30%
5,4-<5 mo,119,3,4,97.50%,88.85%,99.77%,98.79%,97.69%,89.73%,1.40%,2.50%,1.41%,2.54%
6,5-<6 mo,112,3,7,96.86%,85.96%,99.79%,98.58%,97.06%,87.09%,1.76%,2.93%,1.76%,2.98%
7,6-<7 mo,102,2,7,97.94%,84.34%,99.78%,98.37%,98.12%,85.57%,1.42%,3.06%,1.43%,3.13%
8,7-<8 mo,93,1,4,98.86%,83.49%,99.79%,98.16%,99.03%,84.82%,1.12%,3.13%,1.13%,3.21%
9,8-<9 mo,88,2,4,98.12%,81.72%,99.79%,97.96%,98.13%,83.12%,1.28%,3.34%,1.28%,3.41%
10,9-<10 mo,82,0,4,100.00%,81.72%,99.79%,97.75%,100.00%,83.12%,0.00%,3.34%,0.00%,3.41%
11,10-<11 mo,78,2,4,97.53%,79.92%,99.79%,97.55%,97.70%,81.63%,1.69%,3.46%,1.70%,3.57%
12,11-<12 mo,72,3,14,95.70%,76.71%,99.82%,97.37%,95.85%,78.43%,2.41%,3.76%,2.41%,3.88%
13,12-<13 mo,55,0,2,100.00%,76.71%,99.80%,97.19%,100.00%,78.43%,0.00%,3.76%,0.00%,3.88%
14,13-<14 mo,53,0,5,100.00%,76.71%,99.80%,97.00%,100.00%,78.43%,0.00%,3.76%,0.00%,3.88%
15,14-<15 mo,48,0,2,100.00%,76.71%,99.80%,96.80%,100.00%,78.43%,0.00%,3.76%,0.00%,3.88%
16,15-<16 mo,46,1,2,97.70%,75.23%,99.80%,96.62%,97.85%,77.28%,2.24%,3.92%,2.25%,4.09%
17,16-<17 mo,43,0,4,100.00%,75.23%,99.81%,96.44%,100.00%,77.28%,0.00%,3.92%,0.00%,4.09%
18,17-<18 mo,39,0,10,100.00%,75.23%,99.82%,96.26%,100.00%,77.28%,0.00%,3.92%,0.00%,4.09%
19,18-<19 mo,29,0,3,100.00%,75.23%,99.82%,96.10%,100.00%,77.28%,0.00%,3.92%,0.00%,4.09%
20,19-<20 mo,26,1,2,96.42%,72.23%,99.82%,95.93%,96.42%,74.31%,3.35%,4.74%,3.35%,4.89%
21,20-<21 mo,23,0,2,100.00%,72.23%,99.84%,95.77%,100.00%,74.31%,0.00%,4.74%,0.00%,4.89%
22,21-<22 mo,21,0,3,100.00%,72.23%,99.84%,95.62%,100.00%,74.31%,0.00%,4.74%,0.00%,4.89%
23,22-<23 mo,18,0,4,100.00%,72.23%,99.84%,95.47%,100.00%,74.31%,0.00%,4.74%,0.00%,4.89%
24,23-<24 mo,14,0,14,+,+,99.83%,95.31%,+,+,+,+,+,+
