Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,872",84,121,96.13%,96.13%,99.78%,99.78%,96.34%,96.34%,0.43%,0.43%,0.43%,0.43%
2,1-<2 mo,"2,667",43,114,98.30%,94.49%,99.79%,99.58%,98.50%,94.89%,0.27%,0.50%,0.27%,0.50%
3,2-<3 mo,"2,510",48,139,97.43%,92.11%,99.79%,99.37%,97.63%,92.67%,0.38%,0.60%,0.38%,0.60%
4,3-<4 mo,"2,323",29,120,98.30%,90.58%,99.80%,99.17%,98.50%,91.31%,0.33%,0.65%,0.33%,0.66%
5,4-<5 mo,"2,174",22,127,98.96%,89.63%,99.80%,98.97%,99.16%,90.53%,0.24%,0.68%,0.24%,0.69%
6,5-<6 mo,"2,025",18,118,99.14%,88.86%,99.80%,98.78%,99.34%,89.93%,0.22%,0.70%,0.22%,0.71%
7,6-<7 mo,"1,889",14,110,99.12%,88.09%,99.80%,98.58%,99.32%,89.32%,0.25%,0.73%,0.25%,0.74%
8,7-<8 mo,"1,765",14,109,99.19%,87.38%,99.80%,98.39%,99.39%,88.77%,0.24%,0.75%,0.24%,0.77%
9,8-<9 mo,"1,642",17,124,98.68%,86.25%,99.80%,98.19%,98.87%,87.78%,0.34%,0.79%,0.34%,0.81%
10,9-<10 mo,"1,501",17,110,98.73%,85.17%,99.80%,98.00%,98.93%,86.84%,0.33%,0.83%,0.33%,0.85%
11,10-<11 mo,"1,374",17,117,98.49%,83.90%,99.81%,97.81%,98.68%,85.71%,0.40%,0.88%,0.40%,0.91%
12,11-<12 mo,"1,240",11,84,98.81%,82.94%,99.80%,97.63%,99.01%,84.88%,0.38%,0.92%,0.38%,0.95%
13,12-<13 mo,"1,145",12,99,98.96%,82.07%,99.79%,97.42%,99.17%,84.16%,0.32%,0.94%,0.32%,0.98%
14,13-<14 mo,"1,034",10,98,98.88%,81.17%,99.79%,97.22%,99.09%,83.40%,0.39%,0.98%,0.39%,1.02%
15,14-<15 mo,926,8,110,98.93%,80.32%,99.79%,97.01%,99.14%,82.69%,0.41%,1.02%,0.41%,1.06%
16,15-<16 mo,808,11,89,98.09%,78.85%,99.79%,96.81%,98.30%,81.33%,0.60%,1.09%,0.60%,1.14%
17,16-<17 mo,708,8,98,98.62%,77.80%,99.79%,96.61%,98.83%,80.39%,0.53%,1.15%,0.53%,1.20%
18,17-<18 mo,602,3,75,99.48%,77.38%,99.79%,96.42%,99.50%,79.98%,0.30%,1.17%,0.30%,1.22%
19,18-<19 mo,524,5,81,99.30%,76.78%,99.79%,96.22%,99.34%,79.43%,0.32%,1.19%,0.32%,1.25%
20,19-<20 mo,438,4,88,98.47%,75.68%,99.80%,96.03%,98.64%,78.63%,0.80%,1.30%,0.80%,1.37%
21,20-<21 mo,346,3,103,99.15%,75.00%,99.82%,95.86%,99.19%,78.00%,0.50%,1.35%,0.50%,1.43%
22,21-<22 mo,240,1,81,99.71%,74.76%,99.82%,95.69%,99.72%,77.76%,0.29%,1.37%,0.29%,1.45%
23,22-<23 mo,158,2,85,98.51%,73.62%,99.82%,95.53%,98.54%,76.64%,1.03%,1.56%,1.03%,1.64%
24,23-<24 mo,71,0,71,+,+,99.87%,95.40%,+,+,+,+,+,+
