Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,41,2,2,95.39%,95.39%,99.61%,99.61%,95.70%,95.70%,3.08%,3.08%,3.11%,3.11%
2,1-<2 mo,37,1,2,97.35%,93.02%,99.61%,99.22%,97.67%,93.60%,2.57%,3.70%,2.59%,3.76%
3,2-<3 mo,34,0,0,100.00%,93.02%,99.58%,98.80%,100.00%,93.60%,0.00%,3.70%,0.00%,3.76%
4,3-<4 mo,34,0,1,100.00%,93.02%,99.58%,98.39%,100.00%,93.60%,0.00%,3.70%,0.00%,3.76%
5,4-<5 mo,33,1,2,97.49%,90.51%,99.58%,97.98%,97.53%,91.26%,2.39%,4.40%,2.39%,4.46%
6,5-<6 mo,30,1,0,96.87%,87.88%,99.56%,97.56%,97.24%,89.81%,3.01%,4.89%,3.04%,5.09%
7,6-<7 mo,29,0,2,100.00%,87.88%,99.54%,97.12%,100.00%,89.81%,0.00%,4.89%,0.00%,5.09%
8,7-<8 mo,27,2,3,91.15%,79.83%,99.52%,96.66%,91.55%,82.33%,5.86%,7.12%,5.89%,7.37%
9,8-<9 mo,22,1,1,92.84%,73.97%,99.53%,96.23%,92.85%,76.46%,6.20%,8.16%,6.20%,8.39%
10,9-<10 mo,20,0,3,100.00%,73.97%,99.53%,95.79%,100.00%,76.46%,0.00%,8.16%,0.00%,8.39%
11,10-<11 mo,17,1,1,94.48%,68.95%,99.68%,95.49%,94.51%,71.58%,4.94%,9.21%,4.94%,9.44%
12,11-<12 mo,15,0,0,100.00%,68.95%,99.67%,95.19%,100.00%,71.58%,0.00%,9.21%,0.00%,9.44%
13,12-<13 mo,15,0,1,100.00%,68.95%,99.64%,94.86%,100.00%,71.58%,0.00%,9.21%,0.00%,9.44%
14,13-<14 mo,14,1,0,93.10%,63.94%,99.66%,94.55%,93.14%,66.56%,5.97%,9.65%,5.98%,9.91%
15,14-<15 mo,13,0,1,100.00%,63.94%,99.66%,94.24%,100.00%,66.56%,0.00%,9.65%,0.00%,9.91%
16,15-<16 mo,12,0,1,100.00%,63.94%,99.66%,93.94%,100.00%,66.56%,0.00%,9.65%,0.00%,9.91%
17,16-<17 mo,11,0,2,100.00%,63.94%,99.66%,93.64%,100.00%,66.56%,0.00%,9.65%,0.00%,9.91%
18,17-<18 mo,9,0,4,100.00%,63.94%,99.68%,93.35%,100.00%,66.56%,0.00%,9.65%,0.00%,9.91%
19,18-<19 mo,5,0,0,100.00%,63.94%,99.72%,93.11%,100.00%,66.56%,0.00%,9.65%,0.00%,9.91%
20,19-<20 mo,5,0,0,100.00%,63.94%,99.72%,92.86%,100.00%,66.56%,0.00%,9.65%,0.00%,9.91%
21,20-<21 mo,5,0,0,100.00%,63.94%,99.72%,92.62%,100.00%,66.56%,0.00%,9.65%,0.00%,9.91%
22,21-<22 mo,5,0,1,100.00%,63.94%,99.72%,92.38%,100.00%,66.56%,0.00%,9.65%,0.00%,9.91%
23,22-<23 mo,4,0,2,+,+,99.68%,92.11%,+,+,+,+,+,+
