Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,279",119,66,89.30%,89.30%,99.79%,99.79%,89.48%,89.48%,0.92%,0.92%,0.92%,0.92%
2,1-<2 mo,"1,094",71,58,92.03%,82.51%,99.81%,99.60%,92.19%,82.81%,0.90%,1.11%,0.90%,1.12%
3,2-<3 mo,965,58,52,92.53%,76.79%,99.82%,99.42%,92.69%,77.17%,0.95%,1.24%,0.96%,1.25%
4,3-<4 mo,855,25,43,95.97%,74.07%,99.84%,99.26%,96.12%,74.53%,0.80%,1.28%,0.80%,1.30%
5,4-<5 mo,787,18,37,96.89%,72.09%,99.84%,99.11%,97.04%,72.63%,0.75%,1.31%,0.75%,1.33%
6,5-<6 mo,732,18,31,96.93%,70.11%,99.85%,98.96%,97.08%,70.72%,0.76%,1.35%,0.76%,1.37%
7,6-<7 mo,683,8,34,98.28%,69.10%,99.85%,98.81%,98.42%,69.76%,0.61%,1.36%,0.61%,1.39%
8,7-<8 mo,641,10,43,98.29%,67.94%,99.85%,98.66%,98.43%,68.69%,0.58%,1.39%,0.58%,1.41%
9,8-<9 mo,588,10,45,97.82%,66.64%,99.85%,98.52%,97.96%,67.44%,0.73%,1.41%,0.73%,1.44%
10,9-<10 mo,533,8,39,97.91%,65.49%,99.85%,98.37%,98.05%,66.35%,0.77%,1.44%,0.77%,1.47%
11,10-<11 mo,486,3,32,99.39%,65.10%,99.85%,98.23%,99.52%,66.02%,0.40%,1.45%,0.40%,1.48%
12,11-<12 mo,451,8,39,98.29%,63.97%,99.85%,98.08%,98.43%,64.97%,0.67%,1.48%,0.67%,1.52%
13,12-<13 mo,404,12,29,96.73%,61.78%,99.83%,97.91%,96.90%,62.83%,0.97%,1.56%,0.97%,1.60%
14,13-<14 mo,363,8,27,97.26%,60.30%,99.83%,97.75%,97.43%,61.40%,1.03%,1.60%,1.03%,1.65%
15,14-<15 mo,328,2,33,99.45%,59.91%,99.83%,97.59%,99.48%,61.02%,0.41%,1.62%,0.41%,1.66%
16,15-<16 mo,293,2,25,99.19%,59.49%,99.83%,97.42%,99.34%,60.72%,0.63%,1.63%,0.64%,1.69%
17,16-<17 mo,266,4,30,97.75%,58.46%,99.83%,97.26%,97.89%,59.71%,1.16%,1.67%,1.17%,1.73%
18,17-<18 mo,232,4,33,98.46%,57.37%,99.83%,97.10%,98.49%,58.66%,0.79%,1.74%,0.79%,1.80%
19,18-<19 mo,195,3,43,97.38%,56.17%,99.82%,96.93%,97.54%,57.55%,1.51%,1.82%,1.52%,1.88%
20,19-<20 mo,149,1,32,99.08%,55.60%,99.83%,96.77%,99.10%,56.98%,0.90%,1.88%,0.91%,1.95%
21,20-<21 mo,116,1,30,99.50%,55.21%,99.85%,96.62%,99.51%,56.60%,0.49%,1.92%,0.49%,1.99%
22,21-<22 mo,85,0,28,100.00%,55.21%,99.85%,96.48%,100.00%,56.60%,0.00%,1.92%,0.00%,1.99%
23,22-<23 mo,57,1,26,98.85%,54.33%,99.87%,96.35%,98.86%,55.73%,1.12%,2.09%,1.12%,2.15%
24,23-<24 mo,30,0,30,+,+,99.88%,96.24%,+,+,+,+,+,+
