Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,279",119,66,90.45%,90.45%,99.82%,99.82%,90.61%,90.61%,0.83%,0.83%,0.83%,0.83%
2,1-<2 mo,"1,094",71,58,93.33%,84.42%,99.85%,99.67%,93.48%,84.70%,0.76%,1.04%,0.77%,1.04%
3,2-<3 mo,965,58,52,93.82%,79.21%,99.86%,99.53%,93.95%,79.58%,0.79%,1.18%,0.79%,1.19%
4,3-<4 mo,855,25,43,97.00%,76.83%,99.88%,99.41%,97.12%,77.28%,0.59%,1.24%,0.59%,1.24%
5,4-<5 mo,787,18,37,97.66%,75.03%,99.89%,99.30%,97.77%,75.56%,0.55%,1.28%,0.55%,1.29%
6,5-<6 mo,732,18,31,97.49%,73.15%,99.89%,99.20%,97.59%,73.74%,0.58%,1.32%,0.59%,1.33%
7,6-<7 mo,683,8,34,98.80%,72.27%,99.90%,99.09%,98.90%,72.93%,0.42%,1.34%,0.42%,1.35%
8,7-<8 mo,641,10,43,98.39%,71.10%,99.90%,98.99%,98.49%,71.83%,0.51%,1.37%,0.51%,1.38%
9,8-<9 mo,588,10,45,98.23%,69.84%,99.90%,98.89%,98.33%,70.63%,0.55%,1.40%,0.55%,1.42%
10,9-<10 mo,533,8,39,98.44%,68.75%,99.90%,98.79%,98.54%,69.60%,0.55%,1.43%,0.55%,1.45%
11,10-<11 mo,486,3,32,99.36%,68.32%,99.90%,98.69%,99.46%,69.22%,0.37%,1.44%,0.37%,1.46%
12,11-<12 mo,451,8,39,98.15%,67.05%,99.90%,98.59%,98.25%,68.01%,0.65%,1.49%,0.65%,1.51%
13,12-<13 mo,404,12,29,96.92%,64.98%,99.88%,98.47%,97.03%,65.99%,0.88%,1.56%,0.88%,1.58%
14,13-<14 mo,363,8,27,97.71%,63.50%,99.89%,98.36%,97.82%,64.56%,0.80%,1.61%,0.80%,1.63%
15,14-<15 mo,328,2,33,99.36%,63.09%,99.88%,98.24%,99.47%,64.22%,0.45%,1.62%,0.45%,1.65%
16,15-<16 mo,293,2,25,99.29%,62.64%,99.89%,98.13%,99.40%,63.83%,0.50%,1.64%,0.50%,1.67%
17,16-<17 mo,266,4,30,98.41%,61.64%,99.89%,98.02%,98.52%,62.89%,0.79%,1.69%,0.79%,1.72%
18,17-<18 mo,232,4,33,98.14%,60.50%,99.88%,97.90%,98.26%,61.79%,0.92%,1.75%,0.92%,1.79%
19,18-<19 mo,195,3,43,98.27%,59.45%,99.88%,97.79%,98.39%,60.80%,0.99%,1.82%,0.99%,1.86%
20,19-<20 mo,149,1,32,99.25%,59.00%,99.89%,97.68%,99.36%,60.40%,0.75%,1.86%,0.75%,1.91%
21,20-<21 mo,116,1,30,99.01%,58.42%,99.90%,97.58%,99.11%,59.87%,0.99%,1.93%,0.99%,1.98%
22,21-<22 mo,85,0,28,100.00%,58.42%,99.90%,97.49%,100.0000%*,59.8656%#,0.00%,1.93%,0.00%,1.9816%#
23,22-<23 mo,57,1,26,97.73%,57.09%,99.90%,97.40%,97.82%,58.62%,2.25%,2.30%,2.25%,2.36%
24,23-<24 mo,30,0,30,+,+,99.91%,97.31%,+,+,+,+,+,+
