Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,185,5,5,94.53%,94.53%,99.73%,99.73%,94.74%,94.74%,2.29%,2.29%,2.30%,2.30%
2,1-<2 mo,175,8,5,90.68%,85.84%,99.76%,99.50%,90.88%,86.23%,3.08%,3.50%,3.09%,3.53%
3,2-<3 mo,162,4,6,94.42%,81.35%,99.76%,99.26%,94.64%,81.88%,2.69%,3.89%,2.70%,3.93%
4,3-<4 mo,152,5,8,92.58%,75.93%,99.76%,99.02%,92.76%,76.54%,3.28%,4.21%,3.30%,4.28%
5,4-<5 mo,139,3,4,95.33%,73.01%,99.76%,98.79%,95.53%,73.68%,2.95%,4.31%,2.96%,4.39%
6,5-<6 mo,132,1,11,97.50%,71.66%,99.80%,98.60%,97.66%,72.38%,2.43%,4.34%,2.44%,4.43%
7,6-<7 mo,120,1,5,97.26%,70.26%,99.80%,98.40%,97.43%,71.03%,2.65%,4.36%,2.66%,4.47%
8,7-<8 mo,114,3,3,97.57%,68.24%,99.80%,98.21%,97.60%,69.11%,1.74%,4.50%,1.74%,4.61%
9,8-<9 mo,108,0,5,100.00%,68.24%,99.80%,98.02%,100.00%,69.11%,0.00%,4.50%,0.00%,4.61%
10,9-<10 mo,103,0,7,100.00%,68.24%,99.80%,97.82%,100.00%,69.11%,0.00%,4.50%,0.00%,4.61%
11,10-<11 mo,96,2,5,95.92%,66.09%,99.81%,97.64%,96.07%,67.22%,3.52%,4.59%,3.53%,4.75%
12,11-<12 mo,89,2,8,99.06%,65.20%,99.81%,97.46%,99.07%,66.33%,0.65%,4.63%,0.65%,4.79%
13,12-<13 mo,79,0,7,100.00%,65.20%,99.78%,97.25%,100.00%,66.33%,0.00%,4.63%,0.00%,4.79%
14,13-<14 mo,72,1,6,99.42%,64.67%,99.78%,97.04%,99.43%,65.82%,0.57%,4.65%,0.57%,4.81%
15,14-<15 mo,65,2,7,96.62%,62.13%,99.77%,96.83%,96.65%,63.37%,2.69%,4.93%,2.69%,5.09%
16,15-<16 mo,56,2,9,90.53%,57.67%,99.77%,96.61%,90.70%,59.07%,7.86%,5.59%,7.90%,5.88%
17,16-<17 mo,45,1,8,99.11%,56.90%,99.79%,96.41%,99.11%,58.31%,0.88%,5.63%,0.88%,5.92%
18,17-<18 mo,36,0,4,100.00%,56.90%,99.82%,96.25%,100.00%,58.31%,0.00%,5.63%,0.00%,5.92%
19,18-<19 mo,32,0,4,100.00%,56.90%,99.82%,96.08%,100.00%,58.31%,0.00%,5.63%,0.00%,5.92%
20,19-<20 mo,28,0,5,100.00%,56.90%,99.82%,95.91%,100.00%,58.31%,0.00%,5.63%,0.00%,5.92%
21,20-<21 mo,23,0,3,100.00%,56.90%,99.86%,95.77%,100.00%,58.31%,0.00%,5.63%,0.00%,5.92%
22,21-<22 mo,20,0,2,100.00%,56.90%,99.86%,95.64%,100.00%,58.31%,0.00%,5.63%,0.00%,5.92%
23,22-<23 mo,18,1,12,96.82%,54.28%,99.86%,95.51%,96.82%,55.71%,3.00%,6.11%,3.00%,6.39%
24,23-<24 mo,5,0,5,+,+,99.85%,95.38%,+,+,+,+,+,+
