Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"4,475",38,226,99.13%,99.13%,99.81%,99.81%,99.31%,99.31%,0.14%,0.14%,0.14%,0.14%
2,1-<2 mo,"4,211",65,200,98.42%,97.56%,99.81%,99.63%,98.60%,97.93%,0.19%,0.24%,0.19%,0.24%
3,2-<3 mo,"3,946",41,217,98.93%,96.52%,99.81%,99.44%,99.12%,97.06%,0.17%,0.29%,0.17%,0.29%
4,3-<4 mo,"3,688",27,169,99.25%,95.80%,99.81%,99.26%,99.44%,96.51%,0.14%,0.32%,0.14%,0.32%
5,4-<5 mo,"3,492",34,174,99.00%,94.84%,99.81%,99.07%,99.19%,95.73%,0.17%,0.35%,0.17%,0.36%
6,5-<6 mo,"3,284",24,173,99.25%,94.13%,99.81%,98.88%,99.44%,95.19%,0.15%,0.38%,0.15%,0.38%
7,6-<7 mo,"3,087",30,177,99.00%,93.19%,99.81%,98.70%,99.19%,94.41%,0.18%,0.41%,0.18%,0.42%
8,7-<8 mo,"2,880",19,173,99.32%,92.55%,99.82%,98.52%,99.50%,93.94%,0.16%,0.43%,0.16%,0.44%
9,8-<9 mo,"2,688",31,155,98.81%,91.45%,99.82%,98.34%,98.99%,93.00%,0.21%,0.47%,0.21%,0.48%
10,9-<10 mo,"2,502",21,170,99.13%,90.66%,99.82%,98.16%,99.31%,92.36%,0.19%,0.50%,0.19%,0.51%
11,10-<11 mo,"2,311",29,179,98.69%,89.47%,99.82%,97.98%,98.87%,91.32%,0.24%,0.54%,0.24%,0.55%
12,11-<12 mo,"2,103",22,174,98.91%,88.50%,99.82%,97.81%,99.08%,90.48%,0.23%,0.57%,0.23%,0.58%
13,12-<13 mo,"1,907",13,138,99.29%,87.87%,99.81%,97.62%,99.49%,90.01%,0.20%,0.59%,0.20%,0.61%
14,13-<14 mo,"1,756",15,178,99.10%,87.08%,99.80%,97.43%,99.29%,89.38%,0.23%,0.62%,0.23%,0.64%
15,14-<15 mo,"1,563",15,158,98.99%,86.20%,99.81%,97.24%,99.18%,88.65%,0.26%,0.66%,0.26%,0.67%
16,15-<16 mo,"1,390",13,129,99.02%,85.36%,99.81%,97.06%,99.21%,87.94%,0.27%,0.69%,0.27%,0.71%
17,16-<17 mo,"1,248",17,161,98.54%,84.11%,99.81%,96.88%,98.73%,86.83%,0.35%,0.74%,0.35%,0.77%
18,17-<18 mo,"1,070",12,157,98.79%,83.10%,99.82%,96.70%,98.97%,85.93%,0.35%,0.79%,0.35%,0.82%
19,18-<19 mo,901,13,147,98.43%,81.79%,99.81%,96.52%,98.61%,84.74%,0.43%,0.86%,0.43%,0.89%
20,19-<20 mo,741,6,133,99.11%,81.06%,99.81%,96.33%,99.30%,84.15%,0.36%,0.90%,0.36%,0.93%
21,20-<21 mo,602,4,147,99.24%,80.45%,99.81%,96.16%,99.43%,83.67%,0.38%,0.94%,0.38%,0.98%
22,21-<22 mo,451,4,129,98.97%,79.62%,99.80%,95.96%,99.17%,82.97%,0.51%,1.02%,0.52%,1.06%
23,22-<23 mo,318,1,150,99.59%,79.29%,99.80%,95.77%,99.79%,82.79%,0.41%,1.07%,0.41%,1.12%
24,23-<24 mo,167,3,164,+,+,99.77%,95.55%,+,+,+,+,+,+
