Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,271",52,55,96.07%,96.07%,99.74%,99.74%,96.31%,96.31%,0.53%,0.53%,0.54%,0.54%
2,1-<2 mo,"1,164",45,40,96.14%,92.38%,99.75%,99.49%,96.38%,92.84%,0.57%,0.74%,0.57%,0.75%
3,2-<3 mo,"1,079",24,68,97.75%,90.34%,99.75%,99.25%,97.99%,91.01%,0.45%,0.83%,0.46%,0.84%
4,3-<4 mo,987,15,49,98.46%,88.97%,99.75%,99.00%,98.70%,89.83%,0.40%,0.89%,0.40%,0.90%
5,4-<5 mo,923,13,44,98.55%,87.69%,99.76%,98.76%,98.79%,88.75%,0.40%,0.95%,0.40%,0.96%
6,5-<6 mo,866,16,43,98.13%,86.12%,99.76%,98.53%,98.36%,87.34%,0.46%,1.00%,0.46%,1.02%
7,6-<7 mo,807,10,54,98.71%,85.05%,99.76%,98.30%,98.95%,86.45%,0.40%,1.04%,0.40%,1.07%
8,7-<8 mo,743,5,47,99.30%,84.46%,99.76%,98.07%,99.53%,86.05%,0.31%,1.07%,0.31%,1.09%
9,8-<9 mo,691,7,53,98.95%,83.59%,99.76%,97.84%,99.18%,85.34%,0.39%,1.11%,0.40%,1.14%
10,9-<10 mo,631,12,40,98.03%,81.98%,99.76%,97.61%,98.26%,83.88%,0.56%,1.18%,0.56%,1.21%
11,10-<11 mo,579,3,42,99.46%,81.54%,99.77%,97.39%,99.68%,83.61%,0.31%,1.20%,0.31%,1.23%
12,11-<12 mo,534,6,43,98.79%,80.61%,99.77%,97.16%,99.01%,82.81%,0.49%,1.24%,0.49%,1.28%
13,12-<13 mo,485,3,34,99.36%,80.09%,99.74%,96.92%,99.62%,82.50%,0.37%,1.27%,0.37%,1.32%
14,13-<14 mo,448,3,46,99.28%,79.53%,99.74%,96.67%,99.51%,82.10%,0.41%,1.30%,0.42%,1.35%
15,14-<15 mo,399,5,56,98.70%,78.44%,99.74%,96.42%,98.96%,81.21%,0.58%,1.37%,0.58%,1.43%
16,15-<16 mo,338,2,30,99.38%,77.97%,99.76%,96.19%,99.61%,80.90%,0.44%,1.40%,0.44%,1.47%
17,16-<17 mo,306,4,49,98.58%,76.81%,99.75%,95.96%,98.82%,79.91%,0.71%,1.50%,0.71%,1.57%
18,17-<18 mo,253,4,46,98.26%,75.49%,99.75%,95.72%,98.51%,78.72%,0.86%,1.61%,0.87%,1.69%
19,18-<19 mo,203,3,25,98.44%,74.30%,99.74%,95.49%,98.70%,77.68%,0.90%,1.73%,0.90%,1.81%
20,19-<20 mo,175,2,41,98.69%,73.32%,99.74%,95.24%,98.92%,76.82%,0.92%,1.84%,0.92%,1.93%
21,20-<21 mo,132,3,32,97.15%,71.42%,99.75%,95.01%,97.34%,74.88%,1.59%,2.08%,1.60%,2.21%
22,21-<22 mo,97,1,35,98.49%,70.48%,99.75%,94.78%,98.69%,73.98%,1.48%,2.24%,1.49%,2.40%
23,22-<23 mo,61,0,37,100.00%,70.48%,99.74%,94.54%,100.00%,73.98%,0.00%,2.24%,0.00%,2.40%
24,23-<24 mo,24,0,24,+,+,99.80%,94.37%,+,+,+,+,+,+
