Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,777,43,57,93.56%,93.56%,99.75%,99.75%,93.78%,93.78%,0.97%,0.97%,0.97%,0.97%
2,1-<2 mo,677,25,31,95.16%,89.14%,99.76%,99.51%,95.38%,89.55%,0.94%,1.24%,0.95%,1.25%
3,2-<3 mo,621,22,30,96.30%,85.83%,99.76%,99.27%,96.53%,86.43%,0.81%,1.39%,0.81%,1.41%
4,3-<4 mo,569,6,35,98.58%,84.67%,99.76%,99.04%,98.81%,85.45%,0.60%,1.45%,0.60%,1.47%
5,4-<5 mo,528,7,27,98.11%,83.18%,99.76%,98.80%,98.33%,84.11%,0.72%,1.52%,0.73%,1.54%
6,5-<6 mo,494,7,35,97.79%,81.51%,99.75%,98.56%,98.02%,82.58%,0.83%,1.59%,0.83%,1.62%
7,6-<7 mo,452,5,31,98.52%,80.40%,99.77%,98.33%,98.72%,81.61%,0.70%,1.64%,0.70%,1.68%
8,7-<8 mo,416,6,29,98.12%,78.99%,99.77%,98.10%,98.35%,80.37%,0.82%,1.70%,0.82%,1.75%
9,8-<9 mo,381,5,27,98.37%,77.77%,99.78%,97.88%,98.59%,79.28%,0.79%,1.76%,0.79%,1.82%
10,9-<10 mo,349,5,25,97.92%,76.32%,99.78%,97.67%,98.14%,77.94%,0.98%,1.83%,0.98%,1.90%
11,10-<11 mo,319,3,33,98.89%,75.50%,99.77%,97.45%,99.11%,77.26%,0.71%,1.88%,0.71%,1.95%
12,11-<12 mo,283,5,21,98.22%,74.14%,99.77%,97.23%,98.44%,76.02%,0.88%,1.95%,0.88%,2.03%
13,12-<13 mo,257,3,22,98.63%,73.16%,99.75%,96.99%,98.88%,75.19%,0.87%,2.01%,0.87%,2.10%
14,13-<14 mo,232,2,35,98.68%,72.29%,99.74%,96.74%,98.92%,74.44%,0.99%,2.07%,1.00%,2.17%
15,14-<15 mo,195,0,26,100.00%,72.29%,99.73%,96.49%,100.00%,74.44%,0.00%,2.07%,0.00%,2.17%
16,15-<16 mo,169,0,20,100.00%,72.29%,99.72%,96.23%,100.00%,74.44%,0.00%,2.07%,0.00%,2.17%
17,16-<17 mo,149,1,16,98.57%,71.45%,99.72%,95.96%,98.80%,73.97%,1.41%,2.19%,1.42%,2.32%
18,17-<18 mo,132,0,20,100.00%,71.45%,99.72%,95.70%,100.00%,73.97%,0.00%,2.19%,0.00%,2.32%
19,18-<19 mo,112,1,21,99.22%,70.84%,99.69%,95.41%,99.25%,73.47%,0.77%,2.26%,0.77%,2.40%
20,19-<20 mo,90,0,19,100.00%,70.84%,99.69%,95.13%,100.00%,73.47%,0.00%,2.26%,0.00%,2.40%
21,20-<21 mo,71,0,17,100.00%,70.84%,99.72%,94.87%,100.00%,73.47%,0.00%,2.26%,0.00%,2.40%
22,21-<22 mo,54,1,18,98.64%,69.66%,99.70%,94.60%,98.65%,72.36%,1.33%,2.53%,1.33%,2.66%
23,22-<23 mo,35,1,10,94.16%,66.34%,99.70%,94.32%,94.40%,69.61%,5.43%,3.88%,5.47%,4.27%
24,23-<24 mo,24,0,24,+,+,99.70%,94.05%,+,+,+,+,+,+
