Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,859",12,117,99.57%,99.57%,99.88%,99.88%,99.69%,99.69%,0.12%,0.12%,0.12%,0.12%
2,1-<2 mo,"2,730",15,103,99.44%,99.01%,99.88%,99.76%,99.56%,99.25%,0.14%,0.19%,0.14%,0.19%
3,2-<3 mo,"2,612",20,155,99.21%,98.23%,99.88%,99.64%,99.33%,98.59%,0.18%,0.26%,0.18%,0.26%
4,3-<4 mo,"2,437",20,110,99.16%,97.41%,99.88%,99.52%,99.28%,97.88%,0.19%,0.31%,0.19%,0.31%
5,4-<5 mo,"2,307",17,116,99.24%,96.67%,99.88%,99.40%,99.36%,97.26%,0.18%,0.36%,0.18%,0.36%
6,5-<6 mo,"2,174",23,119,98.91%,95.62%,99.88%,99.28%,99.03%,96.31%,0.23%,0.42%,0.23%,0.42%
7,6-<7 mo,"2,032",8,134,99.59%,95.23%,99.88%,99.16%,99.71%,96.03%,0.14%,0.44%,0.14%,0.44%
8,7-<8 mo,"1,890",13,121,99.29%,94.55%,99.88%,99.05%,99.40%,95.46%,0.20%,0.47%,0.20%,0.48%
9,8-<9 mo,"1,756",12,115,99.29%,93.89%,99.88%,98.93%,99.41%,94.90%,0.20%,0.51%,0.20%,0.51%
10,9-<10 mo,"1,629",12,114,99.24%,93.17%,99.88%,98.82%,99.35%,94.28%,0.22%,0.54%,0.22%,0.55%
11,10-<11 mo,"1,503",14,104,99.04%,92.27%,99.88%,98.71%,99.15%,93.48%,0.26%,0.59%,0.26%,0.60%
12,11-<12 mo,"1,385",6,125,99.55%,91.85%,99.88%,98.59%,99.66%,93.16%,0.18%,0.61%,0.19%,0.62%
13,12-<13 mo,"1,254",10,102,99.17%,91.09%,99.87%,98.47%,99.29%,92.51%,0.26%,0.65%,0.26%,0.66%
14,13-<14 mo,"1,142",6,126,99.44%,90.58%,99.87%,98.34%,99.57%,92.11%,0.23%,0.68%,0.23%,0.69%
15,14-<15 mo,"1,010",3,116,99.68%,90.30%,99.88%,98.22%,99.81%,91.93%,0.18%,0.70%,0.18%,0.71%
16,15-<16 mo,891,3,82,99.65%,89.98%,99.88%,98.10%,99.77%,91.72%,0.20%,0.72%,0.20%,0.73%
17,16-<17 mo,806,2,112,99.73%,89.74%,99.88%,97.99%,99.85%,91.58%,0.19%,0.74%,0.19%,0.75%
18,17-<18 mo,692,3,89,99.54%,89.32%,99.88%,97.87%,99.66%,91.27%,0.27%,0.77%,0.27%,0.79%
19,18-<19 mo,600,1,101,99.82%,89.16%,99.88%,97.76%,99.93%,91.21%,0.18%,0.79%,0.18%,0.80%
20,19-<20 mo,498,3,100,99.33%,88.56%,99.89%,97.64%,99.44%,90.70%,0.39%,0.85%,0.39%,0.87%
21,20-<21 mo,395,0,114,100.00%,88.56%,99.88%,97.53%,100.0000%*,90.6999%#,0.00%,0.85%,0.00%,0.8743%#
22,21-<22 mo,281,0,101,100.00%,88.56%,99.88%,97.41%,100.0000%*,90.6999%#,0.00%,0.85%,0.00%,0.8743%#
23,22-<23 mo,180,0,119,100.00%,88.56%,99.88%,97.30%,100.0000%*,90.6999%#,0.00%,0.85%,0.00%,0.8743%#
24,23-<24 mo,61,0,61,+,+,99.88%,97.18%,+,+,+,+,+,+
