Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,164,55,2,66.26%,66.26%,99.75%,99.75%,66.42%,66.42%,3.70%,3.70%,3.71%,3.71%
2,1-<2 mo,107,9,3,91.47%,60.61%,99.85%,99.60%,91.61%,60.85%,2.72%,3.84%,2.72%,3.85%
3,2-<3 mo,95,6,4,93.55%,56.70%,99.86%,99.46%,93.68%,57.00%,2.55%,3.91%,2.55%,3.93%
4,3-<4 mo,85,1,1,98.82%,56.02%,99.86%,99.33%,98.95%,56.40%,1.18%,3.92%,1.18%,3.94%
5,4-<5 mo,83,3,7,96.23%,53.91%,99.86%,99.19%,96.36%,54.35%,2.14%,3.96%,2.14%,3.99%
6,5-<6 mo,73,2,5,97.16%,52.38%,99.88%,99.07%,97.28%,52.87%,1.98%,3.99%,1.98%,4.03%
7,6-<7 mo,66,2,3,96.90%,50.76%,99.88%,98.96%,97.01%,51.29%,2.16%,4.03%,2.16%,4.07%
8,7-<8 mo,61,1,3,98.32%,49.90%,99.88%,98.84%,98.43%,50.49%,1.67%,4.05%,1.67%,4.10%
9,8-<9 mo,57,0,0,100.00%,49.90%,99.88%,98.72%,100.0000%*,50.4878%#,0.00%,4.05%,0.00%,4.0962%#
10,9-<10 mo,57,2,6,96.30%,48.06%,99.88%,98.60%,96.41%,48.74%,2.57%,4.10%,2.57%,4.16%
11,10-<11 mo,49,0,4,100.00%,48.06%,99.89%,98.49%,100.0000%*,48.7365%#,0.00%,4.10%,0.00%,4.1625%#
12,11-<12 mo,45,3,1,93.26%,44.82%,99.88%,98.38%,93.37%,45.56%,3.76%,4.23%,3.76%,4.30%
13,12-<13 mo,41,1,4,97.44%,43.67%,99.87%,98.25%,97.56%,44.45%,2.53%,4.28%,2.53%,4.35%
14,13-<14 mo,36,1,4,97.06%,42.38%,99.87%,98.12%,97.19%,43.20%,2.90%,4.34%,2.90%,4.42%
15,14-<15 mo,31,1,5,96.49%,40.90%,99.87%,97.98%,96.62%,41.74%,3.45%,4.44%,3.45%,4.53%
16,15-<16 mo,25,1,3,95.74%,39.15%,99.85%,97.84%,95.89%,40.02%,4.16%,4.58%,4.17%,4.68%
17,16-<17 mo,21,0,2,100.00%,39.15%,99.90%,97.73%,100.0000%*,40.0214%#,0.00%,4.58%,0.00%,4.6762%#
18,17-<18 mo,19,1,4,94.12%,36.85%,99.88%,97.62%,94.23%,37.75%,5.71%,4.85%,5.71%,4.97%
19,18-<19 mo,14,0,4,100.00%,36.85%,99.89%,97.52%,100.0000%*,37.7502%#,0.00%,4.85%,0.00%,4.9694%#
20,19-<20 mo,10,0,1,100.00%,36.85%,99.88%,97.40%,100.0000%*,37.7502%#,0.00%,4.85%,0.00%,4.9694%#
21,20-<21 mo,9,0,4,100.00%,36.85%,99.87%,97.27%,100.0000%*,37.7502%#,0.00%,4.85%,0.00%,4.9694%#
22,21-<22 mo,5,0,1,100.00%,36.85%,99.88%,97.15%,100.0000%*,37.7502%#,0.00%,4.85%,0.00%,4.9694%#
23,22-<23 mo,4,0,3,100.00%,36.85%,99.89%,97.05%,100.0000%*,37.7502%#,0.00%,4.85%,0.00%,4.9694%#
24,23-<24 mo,1,0,1,+,+,99.91%,96.96%,+,+,+,+,+,+
