Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,254,1,9,99.60%,99.60%,99.97%,99.97%,99.63%,99.63%,0.40%,0.40%,0.40%,0.40%
2,1-<2 mo,244,0,4,100.00%,99.60%,99.97%,99.93%,100.0000%*,99.6316%#,0.00%,0.40%,0.00%,0.4001%#
3,2-<3 mo,240,1,7,99.58%,99.18%,99.97%,99.90%,99.61%,99.28%,0.42%,0.58%,0.42%,0.58%
4,3-<4 mo,232,0,10,100.00%,99.18%,99.97%,99.87%,100.0000%*,99.2767%#,0.00%,0.58%,0.00%,0.5796%#
5,4-<5 mo,222,2,11,99.08%,98.26%,99.97%,99.83%,99.11%,98.43%,0.65%,0.86%,0.65%,0.86%
6,5-<6 mo,209,0,18,100.00%,98.26%,99.97%,99.80%,100.0000%*,98.4274%#,0.00%,0.86%,0.00%,0.8645%#
7,6-<7 mo,191,0,8,100.00%,98.26%,99.97%,99.76%,100.0000%*,98.4274%#,0.00%,0.86%,0.00%,0.8645%#
8,7-<8 mo,183,1,12,99.44%,97.71%,99.97%,99.73%,99.47%,97.97%,0.56%,1.02%,0.56%,1.02%
9,8-<9 mo,170,0,6,100.00%,97.71%,99.97%,99.70%,100.0000%*,97.9711%#,0.00%,1.02%,0.00%,1.0240%#
10,9-<10 mo,164,0,11,100.00%,97.71%,99.97%,99.66%,100.0000%*,97.9711%#,0.00%,1.02%,0.00%,1.0240%#
11,10-<11 mo,153,0,11,100.00%,97.71%,99.96%,99.63%,100.0000%*,97.9711%#,0.00%,1.02%,0.00%,1.0240%#
12,11-<12 mo,142,0,17,100.00%,97.71%,99.96%,99.59%,100.0000%*,97.9711%#,0.00%,1.02%,0.00%,1.0240%#
13,12-<13 mo,125,0,6,100.00%,97.71%,99.97%,99.56%,100.0000%*,97.9711%#,0.00%,1.02%,0.00%,1.0240%#
14,13-<14 mo,119,1,15,99.10%,96.83%,99.97%,99.53%,99.13%,97.29%,0.89%,1.34%,0.89%,1.34%
15,14-<15 mo,103,1,7,99.00%,95.86%,99.97%,99.50%,99.03%,96.34%,1.00%,1.64%,1.00%,1.65%
16,15-<16 mo,95,0,7,100.00%,95.86%,99.97%,99.46%,100.0000%*,96.3431%#,0.00%,1.64%,0.00%,1.6476%#
17,16-<17 mo,88,1,10,98.80%,94.70%,99.97%,99.43%,98.82%,95.24%,1.20%,1.99%,1.20%,2.00%
18,17-<18 mo,77,0,11,100.00%,94.70%,99.97%,99.40%,100.0000%*,95.2412%#,0.00%,1.99%,0.00%,1.9964%#
19,18-<19 mo,66,0,12,100.00%,94.70%,99.97%,99.37%,100.0000%*,95.2412%#,0.00%,1.99%,0.00%,1.9964%#
20,19-<20 mo,54,0,8,100.00%,94.70%,99.97%,99.34%,100.0000%*,95.2412%#,0.00%,1.99%,0.00%,1.9964%#
21,20-<21 mo,46,0,16,100.00%,94.70%,99.97%,99.30%,100.0000%*,95.2412%#,0.00%,1.99%,0.00%,1.9964%#
22,21-<22 mo,30,0,9,100.00%,94.70%,99.96%,99.27%,100.0000%*,95.2412%#,0.00%,1.99%,0.00%,1.9964%#
23,22-<23 mo,21,0,11,100.00%,94.70%,99.96%,99.23%,100.0000%*,95.2412%#,0.00%,1.99%,0.00%,1.9964%#
24,23-<24 mo,10,0,10,+,+,99.92%,99.15%,+,+,+,+,+,+
