Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,378,0,19,100.00%,100.00%,99.72%,99.72%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
2,1-<2 mo,359,3,12,99.18%,99.18%,99.73%,99.45%,99.44%,99.71%,0.47%,0.47%,0.47%,0.47%
3,2-<3 mo,344,1,14,99.73%,98.91%,99.73%,99.18%,99.95%,99.66%,0.27%,0.54%,0.28%,0.55%
4,3-<4 mo,329,0,12,100.00%,98.91%,99.73%,98.92%,100.00%,99.66%,0.00%,0.54%,0.00%,0.55%
5,4-<5 mo,317,1,20,99.70%,98.62%,99.73%,98.66%,99.92%,99.66%,0.30%,0.61%,0.30%,0.55%
6,5-<6 mo,296,0,13,100.00%,98.62%,99.73%,98.40%,100.00%,99.66%,0.00%,0.61%,0.00%,0.55%
7,6-<7 mo,283,1,19,99.66%,98.29%,99.73%,98.14%,99.88%,99.66%,0.34%,0.69%,0.34%,0.55%
8,7-<8 mo,263,0,18,100.00%,98.29%,99.73%,97.88%,100.00%,99.66%,0.00%,0.69%,0.00%,0.55%
9,8-<9 mo,245,1,12,99.61%,97.91%,99.72%,97.61%,99.84%,99.66%,0.39%,0.78%,0.39%,0.55%
10,9-<10 mo,232,0,11,100.00%,97.91%,99.72%,97.34%,100.00%,99.66%,0.00%,0.78%,0.00%,0.55%
11,10-<11 mo,221,1,18,99.56%,97.48%,99.72%,97.07%,99.79%,99.66%,0.44%,0.88%,0.44%,0.55%
12,11-<12 mo,202,3,18,98.52%,96.06%,99.72%,96.81%,98.78%,99.07%,0.84%,1.19%,0.85%,1.25%
13,12-<13 mo,181,0,13,100.00%,96.06%,99.68%,96.51%,100.00%,99.07%,0.00%,1.19%,0.00%,1.25%
14,13-<14 mo,168,0,16,100.00%,96.06%,99.67%,96.20%,100.00%,99.07%,0.00%,1.19%,0.00%,1.25%
15,14-<15 mo,152,0,12,100.00%,96.06%,99.67%,95.89%,100.00%,99.07%,0.00%,1.19%,0.00%,1.25%
16,15-<16 mo,140,2,14,98.50%,94.67%,99.66%,95.57%,98.79%,98.69%,1.04%,1.50%,1.05%,1.63%
17,16-<17 mo,124,0,13,100.00%,94.67%,99.67%,95.27%,100.00%,98.69%,0.00%,1.50%,0.00%,1.63%
18,17-<18 mo,111,0,19,100.00%,94.67%,99.66%,94.96%,100.00%,98.69%,0.00%,1.50%,0.00%,1.63%
19,18-<19 mo,92,0,16,100.00%,94.67%,99.66%,94.64%,100.00%,98.69%,0.00%,1.50%,0.00%,1.63%
20,19-<20 mo,76,1,21,98.51%,93.22%,99.66%,94.33%,98.54%,97.49%,1.45%,2.05%,1.45%,2.17%
21,20-<21 mo,54,0,17,100.00%,93.22%,99.67%,94.04%,100.00%,97.49%,0.00%,2.05%,0.00%,2.17%
22,21-<22 mo,37,0,11,100.00%,93.22%,99.70%,93.76%,100.00%,97.49%,0.00%,2.05%,0.00%,2.17%
23,22-<23 mo,26,0,15,100.00%,93.22%,99.74%,93.53%,100.00%,97.49%,0.00%,2.05%,0.00%,2.17%
24,23-<24 mo,11,0,11,+,+,99.83%,93.38%,+,+,+,+,+,+
