Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,512,20,12,96.05%,96.05%,99.78%,99.78%,96.26%,96.26%,0.87%,0.87%,0.87%,0.87%
2,1-<2 mo,480,16,17,96.61%,92.79%,99.79%,99.57%,96.81%,93.19%,0.83%,1.16%,0.84%,1.16%
3,2-<3 mo,447,16,19,96.34%,89.39%,99.80%,99.37%,96.54%,89.96%,0.90%,1.39%,0.90%,1.40%
4,3-<4 mo,412,14,20,96.52%,86.28%,99.80%,99.18%,96.71%,87.00%,0.91%,1.57%,0.92%,1.59%
5,4-<5 mo,378,14,20,96.20%,83.00%,99.80%,98.98%,96.38%,83.85%,1.00%,1.74%,1.00%,1.76%
6,5-<6 mo,344,13,25,96.08%,79.74%,99.82%,98.80%,96.25%,80.71%,1.07%,1.89%,1.07%,1.92%
7,6-<7 mo,306,10,14,96.66%,77.08%,99.82%,98.62%,96.83%,78.16%,1.04%,2.01%,1.04%,2.04%
8,7-<8 mo,282,10,21,96.32%,74.24%,99.81%,98.44%,96.50%,75.42%,1.14%,2.13%,1.15%,2.16%
9,8-<9 mo,251,10,17,95.88%,71.18%,99.82%,98.26%,96.05%,72.44%,1.28%,2.25%,1.28%,2.29%
10,9-<10 mo,224,10,12,95.41%,67.91%,99.82%,98.08%,95.59%,69.24%,1.42%,2.37%,1.42%,2.42%
11,10-<11 mo,202,5,21,97.39%,66.14%,99.83%,97.91%,97.56%,67.55%,1.15%,2.44%,1.15%,2.49%
12,11-<12 mo,176,7,11,95.89%,63.42%,99.83%,97.75%,96.06%,64.89%,1.52%,2.54%,1.52%,2.60%
13,12-<13 mo,158,6,17,95.99%,60.88%,99.82%,97.57%,96.16%,62.40%,1.61%,2.65%,1.61%,2.71%
14,13-<14 mo,135,0,16,100.00%,60.88%,99.82%,97.39%,100.0000%*,62.3972%#,0.00%,2.65%,0.00%,2.7114%#
15,14-<15 mo,119,0,14,100.00%,60.88%,99.82%,97.21%,100.0000%*,62.3972%#,0.00%,2.65%,0.00%,2.7114%#
16,15-<16 mo,105,2,10,98.00%,59.66%,99.82%,97.04%,98.17%,61.48%,1.40%,2.73%,1.40%,2.81%
17,16-<17 mo,93,3,8,96.63%,57.65%,99.82%,96.86%,96.81%,59.52%,1.91%,2.87%,1.92%,2.97%
18,17-<18 mo,82,2,11,97.39%,56.14%,99.82%,96.69%,97.56%,58.06%,1.82%,2.99%,1.83%,3.09%
19,18-<19 mo,69,2,9,96.90%,54.40%,99.82%,96.52%,97.07%,56.36%,2.16%,3.14%,2.16%,3.25%
20,19-<20 mo,58,2,12,96.15%,52.31%,99.82%,96.34%,96.33%,54.29%,2.67%,3.35%,2.67%,3.48%
21,20-<21 mo,44,0,13,100.00%,52.31%,99.82%,96.17%,100.0000%*,54.2935%#,0.00%,3.35%,0.00%,3.4767%#
22,21-<22 mo,31,1,16,95.65%,50.03%,99.81%,95.98%,95.84%,52.13%,4.25%,3.90%,4.26%,4.06%
23,22-<23 mo,14,1,8,90.00%,45.03%,99.78%,95.77%,90.20%,47.02%,9.49%,5.90%,9.51%,6.16%
24,23-<24 mo,5,1,4,+,+,99.92%,95.69%,+,+,+,+,+,+
