Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"13,178",268,508,97.93%,97.93%,99.85%,99.85%,98.08%,98.08%,0.13%,0.13%,0.13%,0.13%
2,1-<2 mo,"12,402",191,509,98.43%,96.39%,99.85%,99.70%,98.57%,96.68%,0.11%,0.17%,0.11%,0.17%
3,2-<3 mo,"11,702",180,609,98.42%,94.86%,99.86%,99.56%,98.56%,95.29%,0.12%,0.20%,0.12%,0.20%
4,3-<4 mo,"10,913",124,538,98.84%,93.76%,99.86%,99.41%,98.98%,94.31%,0.10%,0.22%,0.10%,0.22%
5,4-<5 mo,"10,251",97,573,99.03%,92.85%,99.86%,99.27%,99.17%,93.52%,0.10%,0.24%,0.10%,0.24%
6,5-<6 mo,"9,581",83,541,99.11%,92.02%,99.86%,99.14%,99.25%,92.82%,0.10%,0.25%,0.10%,0.25%
7,6-<7 mo,"8,957",78,513,99.10%,91.19%,99.86%,99.00%,99.24%,92.11%,0.10%,0.27%,0.10%,0.27%
8,7-<8 mo,"8,366",66,515,99.19%,90.45%,99.86%,98.87%,99.32%,91.49%,0.10%,0.28%,0.10%,0.28%
9,8-<9 mo,"7,785",58,558,99.23%,89.75%,99.86%,98.73%,99.36%,90.90%,0.10%,0.29%,0.10%,0.29%
10,9-<10 mo,"7,169",65,503,99.06%,88.91%,99.87%,98.60%,99.19%,90.17%,0.12%,0.31%,0.12%,0.31%
11,10-<11 mo,"6,601",54,547,99.15%,88.15%,99.87%,98.47%,99.28%,89.52%,0.12%,0.32%,0.12%,0.33%
12,11-<12 mo,"6,000",57,488,99.01%,87.28%,99.87%,98.34%,99.14%,88.75%,0.13%,0.34%,0.13%,0.34%
13,12-<13 mo,"5,455",46,415,99.12%,86.51%,99.86%,98.20%,99.26%,88.10%,0.13%,0.35%,0.13%,0.36%
14,13-<14 mo,"4,994",38,493,99.20%,85.82%,99.86%,98.06%,99.34%,87.51%,0.13%,0.37%,0.13%,0.38%
15,14-<15 mo,"4,463",35,505,99.17%,85.11%,99.86%,97.92%,99.31%,86.91%,0.14%,0.38%,0.14%,0.39%
16,15-<16 mo,"3,923",35,421,99.06%,84.30%,99.86%,97.78%,99.20%,86.22%,0.16%,0.40%,0.16%,0.41%
17,16-<17 mo,"3,467",21,464,99.35%,83.76%,99.86%,97.65%,99.49%,85.78%,0.14%,0.42%,0.14%,0.43%
18,17-<18 mo,"2,982",26,385,99.07%,82.98%,99.86%,97.51%,99.21%,85.10%,0.18%,0.44%,0.18%,0.45%
19,18-<19 mo,"2,571",25,439,98.94%,82.09%,99.86%,97.37%,99.07%,84.31%,0.21%,0.47%,0.21%,0.48%
20,19-<20 mo,"2,107",15,447,99.20%,81.44%,99.86%,97.24%,99.34%,83.75%,0.20%,0.50%,0.21%,0.51%
21,20-<21 mo,"1,645",12,431,99.16%,80.76%,99.87%,97.12%,99.29%,83.16%,0.24%,0.53%,0.24%,0.55%
22,21-<22 mo,"1,202",9,394,99.10%,80.03%,99.87%,96.99%,99.24%,82.52%,0.30%,0.58%,0.30%,0.60%
23,22-<23 mo,799,7,422,98.81%,79.08%,99.87%,96.86%,98.94%,81.64%,0.45%,0.67%,0.45%,0.70%
24,23-<24 mo,370,0,370,+,+,99.88%,96.74%,+,+,+,+,+,+
