Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,355,48,29,85.90%,85.90%,99.67%,99.67%,86.18%,86.18%,1.89%,1.89%,1.89%,1.89%
2,1-<2 mo,278,33,10,87.91%,75.52%,99.74%,99.41%,88.15%,75.97%,1.97%,2.37%,1.98%,2.39%
3,2-<3 mo,235,19,12,91.70%,69.25%,99.75%,99.16%,91.93%,69.84%,1.82%,2.57%,1.83%,2.60%
4,3-<4 mo,204,18,8,91.00%,63.02%,99.75%,98.92%,91.22%,63.71%,2.02%,2.73%,2.03%,2.76%
5,4-<5 mo,178,14,14,91.81%,57.86%,99.76%,98.68%,92.03%,58.63%,2.10%,2.83%,2.10%,2.87%
6,5-<6 mo,150,8,9,94.50%,54.68%,99.79%,98.48%,94.70%,55.53%,1.89%,2.89%,1.89%,2.94%
7,6-<7 mo,133,7,5,94.64%,51.75%,99.79%,98.27%,94.84%,52.66%,1.97%,2.94%,1.98%,2.99%
8,7-<8 mo,121,6,7,94.89%,49.10%,99.78%,98.05%,95.10%,50.08%,2.03%,2.98%,2.04%,3.04%
9,8-<9 mo,108,6,4,94.34%,46.32%,99.80%,97.86%,94.53%,47.34%,2.24%,3.02%,2.25%,3.09%
10,9-<10 mo,98,3,9,96.79%,44.84%,99.81%,97.67%,96.98%,45.91%,1.82%,3.04%,1.83%,3.12%
11,10-<11 mo,86,6,5,92.81%,41.62%,99.80%,97.47%,93.00%,42.70%,2.83%,3.10%,2.83%,3.18%
12,11-<12 mo,75,3,4,95.89%,39.91%,99.79%,97.26%,96.09%,41.03%,2.32%,3.12%,2.33%,3.21%
13,12-<13 mo,68,3,4,95.45%,38.09%,99.78%,97.05%,95.67%,39.25%,2.56%,3.15%,2.57%,3.25%
14,13-<14 mo,61,3,2,95.00%,36.19%,99.76%,96.81%,95.23%,37.38%,2.81%,3.18%,2.82%,3.28%
15,14-<15 mo,56,0,7,100.00%,36.19%,99.79%,96.61%,100.0000%*,37.3802%#,0.00%,3.18%,0.00%,3.2849%#
16,15-<16 mo,49,0,6,100.00%,36.19%,99.80%,96.41%,100.0000%*,37.3802%#,0.00%,3.18%,0.00%,3.2849%#
17,16-<17 mo,43,2,2,95.24%,34.46%,99.78%,96.20%,95.44%,35.83%,3.29%,3.25%,3.29%,3.38%
18,17-<18 mo,39,1,7,97.18%,33.49%,99.78%,95.99%,97.40%,34.89%,2.78%,3.30%,2.78%,3.44%
19,18-<19 mo,31,0,7,100.00%,33.49%,99.77%,95.77%,100.0000%*,34.8938%#,0.00%,3.30%,0.00%,3.4418%#
20,19-<20 mo,24,1,4,95.45%,31.97%,99.74%,95.52%,95.71%,33.47%,4.44%,3.49%,4.45%,3.65%
21,20-<21 mo,19,0,5,100.00%,31.97%,99.71%,95.24%,100.0000%*,33.4721%#,0.00%,3.49%,0.00%,3.6504%#
22,21-<22 mo,14,2,3,84.00%,26.86%,99.70%,94.96%,84.25%,28.28%,10.37%,4.42%,10.40%,4.66%
23,22-<23 mo,9,0,4,100.00%,26.86%,99.60%,94.58%,100.0000%*,28.2808%#,0.00%,4.42%,0.00%,4.6583%#
24,23-<24 mo,5,0,5,+,+,99.46%,94.07%,+,+,+,+,+,+
