Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,838,10,36,98.78%,98.78%,99.83%,99.83%,98.95%,98.95%,0.38%,0.38%,0.38%,0.38%
2,1-<2 mo,792,10,36,98.71%,97.50%,99.83%,99.66%,98.88%,97.84%,0.41%,0.55%,0.41%,0.55%
3,2-<3 mo,746,16,41,97.79%,95.35%,99.83%,99.49%,97.96%,95.85%,0.55%,0.76%,0.55%,0.76%
4,3-<4 mo,689,8,33,98.81%,94.22%,99.84%,99.33%,98.97%,94.86%,0.42%,0.85%,0.42%,0.85%
5,4-<5 mo,648,10,35,98.41%,92.73%,99.84%,99.17%,98.57%,93.50%,0.50%,0.96%,0.50%,0.97%
6,5-<6 mo,603,11,31,98.13%,90.99%,99.84%,99.01%,98.28%,91.90%,0.56%,1.07%,0.56%,1.08%
7,6-<7 mo,561,6,32,98.90%,89.99%,99.85%,98.86%,99.05%,91.02%,0.45%,1.14%,0.45%,1.15%
8,7-<8 mo,523,6,24,98.83%,88.93%,99.85%,98.71%,98.98%,90.09%,0.48%,1.20%,0.48%,1.22%
9,8-<9 mo,493,10,36,97.89%,87.06%,99.85%,98.57%,98.04%,88.33%,0.66%,1.31%,0.66%,1.33%
10,9-<10 mo,447,3,37,99.30%,86.45%,99.86%,98.42%,99.44%,87.83%,0.40%,1.35%,0.40%,1.37%
11,10-<11 mo,407,8,40,97.93%,84.66%,99.85%,98.28%,98.08%,86.14%,0.72%,1.46%,0.72%,1.49%
12,11-<12 mo,359,6,33,98.25%,83.18%,99.86%,98.14%,98.39%,84.75%,0.71%,1.56%,0.71%,1.59%
13,12-<13 mo,320,3,33,99.01%,82.36%,99.85%,97.99%,99.16%,84.04%,0.57%,1.61%,0.57%,1.65%
14,13-<14 mo,284,2,29,99.26%,81.75%,99.85%,97.85%,99.41%,83.54%,0.52%,1.66%,0.52%,1.70%
15,14-<15 mo,253,2,26,99.17%,81.06%,99.86%,97.71%,99.31%,82.97%,0.59%,1.71%,0.59%,1.75%
16,15-<16 mo,225,1,23,99.53%,80.68%,99.85%,97.56%,99.68%,82.70%,0.47%,1.75%,0.47%,1.79%
17,16-<17 mo,201,0,40,100.00%,80.68%,99.86%,97.42%,100.0000%*,82.6991%#,0.00%,1.75%,0.00%,1.7904%#
18,17-<18 mo,161,1,22,99.33%,80.15%,99.86%,97.29%,99.47%,82.38%,0.66%,1.82%,0.67%,1.87%
19,18-<19 mo,138,0,26,100.00%,80.15%,99.86%,97.15%,100.0000%*,82.3814%#,0.00%,1.82%,0.00%,1.8667%#
20,19-<20 mo,112,0,19,100.00%,80.15%,99.85%,97.01%,100.0000%*,82.3814%#,0.00%,1.82%,0.00%,1.8667%#
21,20-<21 mo,93,1,26,98.75%,79.14%,99.85%,96.86%,98.90%,81.71%,1.24%,2.05%,1.24%,2.12%
22,21-<22 mo,66,0,20,100.00%,79.14%,99.86%,96.73%,100.0000%*,81.7083%#,0.00%,2.05%,0.00%,2.1176%#
23,22-<23 mo,46,0,30,100.00%,79.14%,99.86%,96.59%,100.0000%*,81.7083%#,0.00%,2.05%,0.00%,2.1176%#
24,23-<24 mo,16,0,16,+,+,99.90%,96.50%,+,+,+,+,+,+
