Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"17,690",85,630,99.51%,99.51%,99.80%,99.80%,99.71%,99.71%,0.05%,0.05%,0.05%,0.05%
2,1-<2 mo,"16,975",98,797,99.41%,98.92%,99.81%,99.61%,99.60%,99.31%,0.06%,0.08%,0.06%,0.08%
3,2-<3 mo,"16,080",77,842,99.51%,98.44%,99.81%,99.42%,99.70%,99.01%,0.06%,0.10%,0.06%,0.10%
4,3-<4 mo,"15,161",77,786,99.48%,97.92%,99.81%,99.23%,99.67%,98.69%,0.06%,0.11%,0.06%,0.11%
5,4-<5 mo,"14,298",62,795,99.55%,97.49%,99.81%,99.04%,99.74%,98.43%,0.06%,0.12%,0.06%,0.13%
6,5-<6 mo,"13,441",44,769,99.66%,97.16%,99.81%,98.85%,99.85%,98.29%,0.05%,0.13%,0.05%,0.14%
7,6-<7 mo,"12,628",53,751,99.57%,96.74%,99.81%,98.66%,99.76%,98.05%,0.06%,0.15%,0.06%,0.15%
8,7-<8 mo,"11,824",48,746,99.58%,96.33%,99.81%,98.48%,99.77%,97.82%,0.06%,0.16%,0.06%,0.16%
9,8-<9 mo,"11,030",63,790,99.41%,95.76%,99.81%,98.29%,99.59%,97.42%,0.07%,0.17%,0.07%,0.17%
10,9-<10 mo,"10,177",33,723,99.66%,95.44%,99.81%,98.11%,99.85%,97.28%,0.06%,0.18%,0.06%,0.18%
11,10-<11 mo,"9,421",33,666,99.64%,95.09%,99.81%,97.93%,99.82%,97.10%,0.06%,0.19%,0.06%,0.19%
12,11-<12 mo,"8,722",22,666,99.74%,94.84%,99.82%,97.75%,99.92%,97.03%,0.06%,0.20%,0.06%,0.20%
13,12-<13 mo,"8,034",35,591,99.55%,94.41%,99.80%,97.55%,99.75%,96.79%,0.08%,0.21%,0.08%,0.21%
14,13-<14 mo,"7,408",25,688,99.65%,94.08%,99.80%,97.35%,99.85%,96.64%,0.07%,0.22%,0.07%,0.22%
15,14-<15 mo,"6,695",16,642,99.75%,93.84%,99.80%,97.16%,99.95%,96.59%,0.06%,0.22%,0.06%,0.23%
16,15-<16 mo,"6,037",22,625,99.62%,93.48%,99.80%,96.96%,99.82%,96.41%,0.08%,0.24%,0.08%,0.24%
17,16-<17 mo,"5,390",18,763,99.64%,93.15%,99.80%,96.77%,99.84%,96.26%,0.08%,0.25%,0.08%,0.26%
18,17-<18 mo,"4,609",13,720,99.69%,92.86%,99.80%,96.58%,99.89%,96.15%,0.08%,0.26%,0.08%,0.27%
19,18-<19 mo,"3,876",11,733,99.69%,92.57%,99.80%,96.39%,99.88%,96.04%,0.09%,0.27%,0.09%,0.28%
20,19-<20 mo,"3,132",9,695,99.68%,92.27%,99.80%,96.20%,99.87%,95.92%,0.11%,0.29%,0.11%,0.30%
21,20-<21 mo,"2,428",5,655,99.76%,92.05%,99.80%,96.01%,99.96%,95.88%,0.11%,0.31%,0.11%,0.32%
22,21-<22 mo,"1,768",7,626,99.52%,91.61%,99.81%,95.83%,99.71%,95.60%,0.18%,0.35%,0.18%,0.36%
23,22-<23 mo,"1,135",3,623,99.64%,91.28%,99.80%,95.64%,99.83%,95.44%,0.21%,0.40%,0.21%,0.41%
24,23-<24 mo,509,0,509,+,+,99.81%,95.46%,+,+,+,+,+,+
