Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,280,21,9,92.38%,92.38%,99.70%,99.70%,92.66%,92.66%,1.60%,1.60%,1.60%,1.60%
2,1-<2 mo,250,19,10,92.24%,85.21%,99.70%,99.40%,92.52%,85.73%,1.71%,2.16%,1.71%,2.17%
3,2-<3 mo,221,14,9,93.53%,79.70%,99.71%,99.11%,93.81%,80.42%,1.67%,2.47%,1.68%,2.49%
4,3-<4 mo,198,8,7,95.89%,76.42%,99.72%,98.83%,96.16%,77.33%,1.42%,2.63%,1.43%,2.66%
5,4-<5 mo,183,4,6,97.78%,74.73%,99.71%,98.55%,98.06%,75.83%,1.10%,2.70%,1.10%,2.74%
6,5-<6 mo,173,8,11,95.22%,71.16%,99.74%,98.29%,95.47%,72.40%,1.65%,2.85%,1.65%,2.90%
7,6-<7 mo,154,6,11,95.96%,68.28%,99.74%,98.03%,96.21%,69.65%,1.62%,2.97%,1.62%,3.03%
8,7-<8 mo,137,7,6,94.78%,64.72%,99.74%,97.78%,95.02%,66.18%,1.92%,3.11%,1.93%,3.18%
9,8-<9 mo,124,6,7,95.02%,61.49%,99.73%,97.52%,95.28%,63.06%,1.98%,3.22%,1.99%,3.30%
10,9-<10 mo,111,4,8,96.26%,59.19%,99.73%,97.26%,96.52%,60.86%,1.83%,3.30%,1.84%,3.39%
11,10-<11 mo,99,4,3,95.90%,56.77%,99.73%,97.00%,96.16%,58.52%,2.01%,3.38%,2.01%,3.48%
12,11-<12 mo,92,2,13,97.66%,55.44%,99.74%,96.74%,97.92%,57.31%,1.63%,3.43%,1.64%,3.54%
13,12-<13 mo,77,3,5,95.97%,53.21%,99.70%,96.45%,96.26%,55.16%,2.28%,3.52%,2.28%,3.65%
14,13-<14 mo,69,1,0,98.55%,52.43%,99.69%,96.15%,98.85%,54.53%,1.44%,3.55%,1.44%,3.70%
15,14-<15 mo,68,2,5,96.95%,50.83%,99.69%,95.86%,97.25%,53.03%,2.13%,3.62%,2.13%,3.78%
16,15-<16 mo,61,2,2,96.67%,49.14%,99.73%,95.60%,96.93%,51.40%,2.32%,3.69%,2.32%,3.86%
17,16-<17 mo,57,3,5,94.50%,46.43%,99.78%,95.39%,94.71%,48.68%,3.09%,3.81%,3.10%,3.99%
18,17-<18 mo,49,4,6,91.30%,42.40%,99.77%,95.17%,91.51%,44.55%,4.15%,3.98%,4.16%,4.18%
19,18-<19 mo,39,2,7,94.37%,40.01%,99.74%,94.92%,94.61%,42.15%,3.87%,4.09%,3.88%,4.31%
20,19-<20 mo,30,0,2,100.00%,40.01%,99.78%,94.71%,100.0000%*,42.1489%#,0.00%,4.09%,0.00%,4.3134%#
21,20-<21 mo,28,0,5,100.00%,40.01%,99.77%,94.49%,100.0000%*,42.1489%#,0.00%,4.09%,0.00%,4.3134%#
22,21-<22 mo,23,2,3,90.70%,36.29%,99.77%,94.27%,90.91%,38.49%,6.26%,4.48%,6.28%,4.75%
23,22-<23 mo,18,0,3,100.00%,36.29%,99.72%,94.00%,100.0000%*,38.4917%#,0.00%,4.48%,0.00%,4.7523%#
24,23-<24 mo,15,0,15,+,+,99.68%,93.70%,+,+,+,+,+,+
