Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"37,173",700,"1,686",98.06%,98.06%,99.75%,99.75%,98.30%,98.30%,0.07%,0.07%,0.07%,0.07%
2,1-<2 mo,"34,787",595,"1,425",98.24%,96.34%,99.76%,99.51%,98.48%,96.81%,0.07%,0.10%,0.07%,0.10%
3,2-<3 mo,"32,767",490,"1,612",98.45%,94.86%,99.76%,99.27%,98.69%,95.55%,0.07%,0.12%,0.07%,0.12%
4,3-<4 mo,"30,665",380,"1,463",98.71%,93.66%,99.76%,99.04%,98.95%,94.55%,0.07%,0.13%,0.07%,0.13%
5,4-<5 mo,"28,822",331,"1,533",98.81%,92.55%,99.76%,98.81%,99.04%,93.65%,0.07%,0.14%,0.07%,0.15%
6,5-<6 mo,"26,958",281,"1,425",98.91%,91.55%,99.76%,98.57%,99.14%,92.85%,0.07%,0.15%,0.07%,0.16%
7,6-<7 mo,"25,252",246,"1,520",98.98%,90.63%,99.77%,98.35%,99.21%,92.12%,0.07%,0.16%,0.07%,0.17%
8,7-<8 mo,"23,486",214,"1,451",99.04%,89.77%,99.77%,98.12%,99.27%,91.45%,0.07%,0.17%,0.07%,0.18%
9,8-<9 mo,"21,821",213,"1,485",98.97%,88.87%,99.77%,97.89%,99.20%,90.73%,0.07%,0.18%,0.07%,0.18%
10,9-<10 mo,"20,123",172,"1,462",99.09%,88.08%,99.77%,97.67%,99.32%,90.12%,0.07%,0.19%,0.07%,0.19%
11,10-<11 mo,"18,489",151,"1,351",99.14%,87.33%,99.77%,97.44%,99.37%,89.55%,0.07%,0.20%,0.07%,0.20%
12,11-<12 mo,"16,987",139,"1,352",99.12%,86.58%,99.77%,97.22%,99.35%,88.98%,0.07%,0.20%,0.07%,0.21%
13,12-<13 mo,"15,496",120,"1,191",99.17%,85.89%,99.75%,96.98%,99.42%,88.47%,0.08%,0.21%,0.08%,0.22%
14,13-<14 mo,"14,185",103,"1,337",99.21%,85.23%,99.75%,96.74%,99.46%,88.00%,0.08%,0.22%,0.08%,0.23%
15,14-<15 mo,"12,745",73,"1,373",99.37%,84.71%,99.75%,96.50%,99.63%,87.68%,0.07%,0.23%,0.07%,0.24%
16,15-<16 mo,"11,299",59,"1,162",99.42%,84.24%,99.75%,96.26%,99.67%,87.39%,0.08%,0.23%,0.08%,0.24%
17,16-<17 mo,"10,078",63,"1,391",99.29%,83.66%,99.75%,96.02%,99.54%,87.00%,0.09%,0.24%,0.09%,0.25%
18,17-<18 mo,"8,624",46,"1,305",99.40%,83.17%,99.75%,95.79%,99.65%,86.70%,0.09%,0.25%,0.09%,0.27%
19,18-<19 mo,"7,273",40,"1,296",99.38%,82.67%,99.75%,95.55%,99.63%,86.38%,0.10%,0.26%,0.10%,0.28%
20,19-<20 mo,"5,937",35,"1,238",99.32%,82.13%,99.75%,95.32%,99.57%,86.01%,0.12%,0.27%,0.12%,0.29%
21,20-<21 mo,"4,664",22,"1,273",99.46%,81.69%,99.75%,95.08%,99.71%,85.76%,0.12%,0.29%,0.12%,0.31%
22,21-<22 mo,"3,369",11,"1,126",99.59%,81.38%,99.75%,94.85%,99.84%,85.63%,0.12%,0.30%,0.12%,0.32%
23,22-<23 mo,"2,232",8,"1,214",99.49%,80.97%,99.75%,94.62%,99.74%,85.40%,0.18%,0.33%,0.18%,0.36%
24,23-<24 mo,"1,010",3,"1,007",+,+,99.75%,94.39%,+,+,+,+,+,+
