Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,157,3,5,98.06%,98.06%,99.65%,99.65%,98.40%,98.40%,1.11%,1.11%,1.11%,1.11%
2,1-<2 mo,149,11,9,92.39%,90.59%,99.65%,99.30%,92.71%,91.23%,2.21%,2.39%,2.21%,2.41%
3,2-<3 mo,129,4,5,96.84%,87.73%,99.67%,98.97%,97.16%,88.64%,1.56%,2.71%,1.56%,2.74%
4,3-<4 mo,120,5,6,95.73%,83.98%,99.65%,98.63%,96.06%,85.15%,1.87%,3.07%,1.88%,3.11%
5,4-<5 mo,109,4,6,96.23%,80.81%,99.66%,98.29%,96.56%,82.22%,1.85%,3.34%,1.86%,3.40%
6,5-<6 mo,99,5,4,94.85%,76.65%,99.65%,97.95%,95.17%,78.25%,2.25%,3.65%,2.25%,3.73%
7,6-<7 mo,90,5,12,94.05%,72.08%,99.65%,97.60%,94.38%,73.85%,2.58%,3.96%,2.59%,4.06%
8,7-<8 mo,73,7,8,89.86%,64.77%,99.66%,97.27%,90.17%,66.59%,3.63%,4.42%,3.65%,4.54%
9,8-<9 mo,58,2,2,96.49%,62.50%,99.70%,96.98%,96.78%,64.45%,2.44%,4.55%,2.44%,4.69%
10,9-<10 mo,54,6,5,88.35%,55.22%,99.70%,96.69%,88.61%,57.11%,4.47%,4.89%,4.48%,5.06%
11,10-<11 mo,43,3,5,92.59%,51.13%,99.72%,96.42%,92.86%,53.03%,4.12%,5.07%,4.13%,5.26%
12,11-<12 mo,35,1,4,96.97%,49.58%,99.79%,96.21%,97.18%,51.53%,2.98%,5.15%,2.99%,5.35%
13,12-<13 mo,30,1,0,96.67%,47.92%,99.78%,96.00%,96.88%,49.92%,3.28%,5.23%,3.28%,5.45%
14,13-<14 mo,29,1,2,96.43%,46.21%,99.77%,95.77%,96.65%,48.25%,3.51%,5.32%,3.52%,5.55%
15,14-<15 mo,26,2,2,92.00%,42.52%,99.78%,95.56%,92.20%,44.49%,5.43%,5.50%,5.44%,5.75%
16,15-<16 mo,22,2,2,90.48%,38.47%,99.75%,95.33%,90.70%,40.35%,6.41%,5.67%,6.42%,5.95%
17,16-<17 mo,18,3,4,81.25%,31.25%,99.75%,95.09%,81.45%,32.87%,9.76%,5.94%,9.78%,6.25%
18,17-<18 mo,11,0,3,100.00%,31.25%,99.77%,94.87%,100.0000%*,32.8673%#,0.00%,5.94%,0.00%,6.2504%#
19,18-<19 mo,8,1,2,85.71%,26.79%,99.78%,94.66%,85.90%,28.30%,13.23%,6.56%,13.25%,6.93%
20,19-<20 mo,5,0,1,100.00%,26.79%,99.79%,94.47%,100.0000%*,28.2991%#,0.00%,6.56%,0.00%,6.9304%#
21,20-<21 mo,4,0,1,100.00%,26.79%,99.91%,94.38%,100.0000%*,28.2991%#,0.00%,6.56%,0.00%,6.9304%#
22,21-<22 mo,3,0,2,100.00%,26.79%,99.93%,94.31%,100.0000%*,28.2991%#,0.00%,6.56%,0.00%,6.9304%#
23,22-<23 mo,1,0,1,+,+,99.95%,94.27%,+,+,+,+,+,+
