Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,417,5,8,98.79%,98.79%,99.83%,99.83%,98.96%,98.96%,0.54%,0.54%,0.54%,0.54%
2,1-<2 mo,404,4,20,98.98%,97.79%,99.83%,99.66%,99.15%,98.12%,0.51%,0.73%,0.51%,0.73%
3,2-<3 mo,380,8,24,97.83%,95.66%,99.83%,99.50%,97.99%,96.15%,0.76%,1.03%,0.76%,1.04%
4,3-<4 mo,348,8,19,97.64%,93.40%,99.83%,99.33%,97.80%,94.03%,0.83%,1.28%,0.83%,1.29%
5,4-<5 mo,321,6,18,98.08%,91.60%,99.83%,99.17%,98.24%,92.37%,0.78%,1.45%,0.78%,1.46%
6,5-<6 mo,297,7,16,97.58%,89.38%,99.83%,99.00%,97.74%,90.29%,0.90%,1.64%,0.91%,1.66%
7,6-<7 mo,274,2,15,99.25%,88.71%,99.83%,98.83%,99.42%,89.76%,0.53%,1.69%,0.53%,1.71%
8,7-<8 mo,257,3,17,98.79%,87.64%,99.84%,98.67%,98.95%,88.83%,0.69%,1.78%,0.69%,1.81%
9,8-<9 mo,237,1,9,99.57%,87.27%,99.84%,98.51%,99.73%,88.59%,0.43%,1.81%,0.43%,1.84%
10,9-<10 mo,227,3,16,98.63%,86.07%,99.84%,98.35%,98.79%,87.52%,0.79%,1.92%,0.79%,1.95%
11,10-<11 mo,208,7,16,96.50%,83.06%,99.84%,98.19%,96.65%,84.59%,1.30%,2.16%,1.30%,2.20%
12,11-<12 mo,185,3,10,98.33%,81.67%,99.84%,98.03%,98.49%,83.31%,0.95%,2.27%,0.96%,2.31%
13,12-<13 mo,172,5,14,96.97%,79.20%,99.82%,97.86%,97.14%,80.93%,1.33%,2.45%,1.34%,2.51%
14,13-<14 mo,153,1,13,99.32%,78.66%,99.82%,97.68%,99.50%,80.53%,0.68%,2.50%,0.68%,2.56%
15,14-<15 mo,139,2,19,98.46%,77.44%,99.82%,97.50%,98.63%,79.43%,1.08%,2.60%,1.09%,2.67%
16,15-<16 mo,118,0,12,100.00%,77.44%,99.81%,97.32%,100.0000%*,79.4271%#,0.00%,2.60%,0.00%,2.6686%#
17,16-<17 mo,106,1,12,99.00%,76.67%,99.83%,97.15%,99.17%,78.92%,1.00%,2.69%,1.00%,2.77%
18,17-<18 mo,93,1,8,98.88%,75.81%,99.83%,96.99%,99.04%,78.16%,1.12%,2.79%,1.12%,2.88%
19,18-<19 mo,84,2,15,97.39%,73.83%,99.85%,96.84%,97.53%,76.23%,1.82%,3.05%,1.83%,3.15%
20,19-<20 mo,67,0,17,100.00%,73.83%,99.85%,96.70%,100.0000%*,76.2321%#,0.00%,3.05%,0.00%,3.1509%#
21,20-<21 mo,50,1,7,97.85%,72.24%,99.84%,96.54%,98.00%,74.82%,2.13%,3.37%,2.13%,3.49%
22,21-<22 mo,42,1,14,97.14%,70.17%,99.84%,96.39%,97.30%,72.80%,2.82%,3.86%,2.82%,4.00%
23,22-<23 mo,27,0,14,100.00%,70.17%,99.82%,96.22%,100.0000%*,72.8016%#,0.00%,3.86%,0.00%,4.0017%#
24,23-<24 mo,13,0,13,+,+,99.91%,96.13%,+,+,+,+,+,+
