Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"18,815",363,908,97.55%,97.55%,99.80%,99.80%,97.75%,97.75%,0.13%,0.13%,0.13%,0.13%
2,1-<2 mo,"17,544",290,726,98.00%,95.62%,99.80%,99.60%,98.19%,96.00%,0.12%,0.17%,0.12%,0.17%
3,2-<3 mo,"16,528",223,834,98.42%,94.13%,99.80%,99.40%,98.62%,94.68%,0.11%,0.20%,0.11%,0.20%
4,3-<4 mo,"15,471",143,751,98.90%,93.10%,99.80%,99.21%,99.09%,93.83%,0.10%,0.21%,0.10%,0.22%
5,4-<5 mo,"14,577",135,799,98.93%,92.12%,99.81%,99.02%,99.12%,93.01%,0.10%,0.23%,0.10%,0.23%
6,5-<6 mo,"13,643",108,757,99.05%,91.26%,99.81%,98.82%,99.24%,92.31%,0.10%,0.24%,0.10%,0.25%
7,6-<7 mo,"12,778",85,803,99.18%,90.53%,99.81%,98.63%,99.38%,91.75%,0.09%,0.25%,0.09%,0.26%
8,7-<8 mo,"11,890",99,754,99.01%,89.65%,99.81%,98.44%,99.20%,91.02%,0.11%,0.27%,0.11%,0.27%
9,8-<9 mo,"11,037",71,718,99.27%,89.00%,99.81%,98.26%,99.46%,90.53%,0.09%,0.28%,0.09%,0.28%
10,9-<10 mo,"10,248",54,755,99.32%,88.41%,99.81%,98.07%,99.51%,90.09%,0.10%,0.29%,0.10%,0.29%
11,10-<11 mo,"9,439",46,719,99.45%,87.93%,99.81%,97.89%,99.64%,89.77%,0.09%,0.29%,0.09%,0.30%
12,11-<12 mo,"8,674",45,715,99.36%,87.39%,99.81%,97.70%,99.55%,89.37%,0.10%,0.30%,0.10%,0.31%
13,12-<13 mo,"7,914",37,639,99.43%,86.90%,99.79%,97.50%,99.64%,89.06%,0.10%,0.31%,0.10%,0.32%
14,13-<14 mo,"7,238",41,703,99.27%,86.29%,99.79%,97.30%,99.48%,88.60%,0.12%,0.32%,0.12%,0.34%
15,14-<15 mo,"6,494",24,693,99.54%,85.91%,99.79%,97.10%,99.75%,88.38%,0.10%,0.33%,0.10%,0.35%
16,15-<16 mo,"5,777",21,609,99.47%,85.48%,99.79%,96.90%,99.68%,88.11%,0.12%,0.34%,0.12%,0.36%
17,16-<17 mo,"5,147",10,722,99.74%,85.26%,99.79%,96.70%,99.95%,88.06%,0.09%,0.35%,0.09%,0.37%
18,17-<18 mo,"4,415",20,656,99.49%,84.83%,99.79%,96.51%,99.70%,87.79%,0.12%,0.36%,0.12%,0.38%
19,18-<19 mo,"3,739",16,665,99.45%,84.38%,99.79%,96.31%,99.65%,87.49%,0.15%,0.38%,0.15%,0.40%
20,19-<20 mo,"3,058",10,646,99.65%,84.08%,99.79%,96.11%,99.82%,87.33%,0.12%,0.39%,0.12%,0.41%
21,20-<21 mo,"2,402",9,690,99.52%,83.69%,99.79%,95.92%,99.73%,87.12%,0.17%,0.41%,0.17%,0.44%
22,21-<22 mo,"1,703",3,582,99.71%,83.46%,99.79%,95.72%,99.89%,87.02%,0.17%,0.43%,0.17%,0.46%
23,22-<23 mo,"1,118",5,624,99.20%,82.82%,99.78%,95.52%,99.38%,86.50%,0.38%,0.52%,0.38%,0.56%
24,23-<24 mo,489,1,488,+,+,99.77%,95.31%,+,+,+,+,+,+
