Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,286,13,9,95.49%,95.49%,99.75%,99.75%,95.72%,95.72%,1.21%,1.21%,1.22%,1.22%
2,1-<2 mo,264,14,13,94.55%,90.33%,99.75%,99.51%,94.78%,90.76%,1.41%,1.75%,1.42%,1.77%
3,2-<3 mo,237,13,16,94.28%,85.26%,99.75%,99.26%,94.51%,85.86%,1.53%,2.13%,1.54%,2.15%
4,3-<4 mo,208,10,6,95.06%,81.15%,99.74%,99.00%,95.31%,81.92%,1.52%,2.38%,1.52%,2.41%
5,4-<5 mo,192,5,14,97.33%,78.96%,99.73%,98.74%,97.59%,79.92%,1.18%,2.51%,1.19%,2.55%
6,5-<6 mo,173,7,11,95.69%,75.88%,99.73%,98.47%,95.89%,76.90%,1.55%,2.63%,1.56%,2.68%
7,6-<7 mo,155,4,8,97.23%,73.85%,99.72%,98.20%,97.48%,75.04%,1.36%,2.74%,1.36%,2.80%
8,7-<8 mo,143,6,11,95.79%,70.75%,99.73%,97.94%,96.02%,72.05%,1.68%,2.90%,1.68%,2.97%
9,8-<9 mo,126,5,4,95.89%,68.00%,99.73%,97.67%,96.15%,69.43%,1.80%,3.03%,1.80%,3.11%
10,9-<10 mo,117,4,8,96.34%,65.78%,99.74%,97.42%,96.55%,67.26%,1.78%,3.11%,1.79%,3.20%
11,10-<11 mo,105,3,13,97.18%,63.61%,99.72%,97.16%,97.22%,65.13%,1.59%,3.26%,1.60%,3.36%
12,11-<12 mo,89,4,6,95.59%,61.09%,99.72%,96.90%,95.82%,62.76%,2.13%,3.36%,2.14%,3.47%
13,12-<13 mo,79,3,7,96.06%,58.61%,99.69%,96.60%,96.32%,60.37%,2.19%,3.51%,2.20%,3.63%
14,13-<14 mo,69,3,4,95.35%,55.74%,99.69%,96.31%,95.66%,57.66%,2.63%,3.73%,2.64%,3.86%
15,14-<15 mo,62,3,4,95.36%,53.26%,99.69%,96.01%,95.64%,55.19%,2.59%,3.86%,2.60%,4.00%
16,15-<16 mo,55,1,4,98.18%,52.49%,99.69%,95.72%,98.43%,54.48%,1.79%,3.87%,1.80%,4.03%
17,16-<17 mo,50,2,5,95.80%,50.25%,99.70%,95.45%,96.08%,52.30%,2.87%,4.04%,2.88%,4.21%
18,17-<18 mo,43,2,3,95.73%,48.61%,99.71%,95.18%,95.95%,50.59%,2.87%,4.07%,2.88%,4.25%
19,18-<19 mo,38,2,9,94.31%,45.93%,99.69%,94.89%,94.57%,47.92%,3.85%,4.28%,3.86%,4.47%
20,19-<20 mo,27,1,9,94.98%,42.94%,99.65%,94.58%,95.01%,44.93%,4.54%,4.87%,4.54%,5.08%
21,20-<21 mo,17,0,6,100.00%,42.94%,99.64%,94.25%,100.00%,44.93%,0.00%,4.87%,0.00%,5.08%
22,21-<22 mo,11,1,3,90.45%,37.86%,99.62%,93.91%,90.46%,39.82%,7.80%,6.10%,7.80%,6.28%
23,22-<23 mo,7,0,2,+,+,99.57%,93.53%,+,+,+,+,+,+
