Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,259",673,139,80.80%,80.80%,99.73%,99.73%,81.00%,81.00%,0.68%,0.68%,0.68%,0.68%
2,1-<2 mo,"2,447",442,94,82.46%,67.01%,99.75%,99.48%,82.66%,67.32%,0.77%,0.84%,0.77%,0.84%
3,2-<3 mo,"1,911",299,78,84.69%,57.35%,99.76%,99.25%,84.88%,57.71%,0.81%,0.89%,0.82%,0.90%
4,3-<4 mo,"1,534",182,55,88.15%,51.09%,99.78%,99.03%,88.35%,51.49%,0.82%,0.91%,0.82%,0.92%
5,4-<5 mo,"1,297",110,52,91.27%,46.75%,99.79%,98.82%,91.46%,47.19%,0.80%,0.93%,0.80%,0.94%
6,5-<6 mo,"1,135",98,60,91.25%,42.90%,99.79%,98.61%,91.44%,43.37%,0.85%,0.94%,0.85%,0.95%
7,6-<7 mo,977,74,44,92.16%,39.99%,99.79%,98.41%,92.34%,40.48%,0.87%,0.94%,0.87%,0.95%
8,7-<8 mo,859,62,47,92.64%,37.24%,99.81%,98.22%,92.82%,37.75%,0.90%,0.95%,0.90%,0.96%
9,8-<9 mo,750,50,47,93.14%,34.82%,99.80%,98.03%,93.32%,35.35%,0.94%,0.95%,0.94%,0.96%
10,9-<10 mo,653,50,50,91.96%,32.33%,99.81%,97.84%,92.13%,32.85%,1.09%,0.95%,1.09%,0.97%
11,10-<11 mo,553,23,50,95.47%,31.04%,99.80%,97.65%,95.66%,31.58%,0.92%,0.96%,0.93%,0.97%
12,11-<12 mo,480,28,39,93.90%,29.30%,99.80%,97.46%,94.08%,29.85%,1.13%,0.97%,1.13%,0.98%
13,12-<13 mo,413,25,34,93.36%,27.66%,99.80%,97.27%,93.54%,28.20%,1.28%,0.97%,1.28%,0.99%
14,13-<14 mo,354,22,30,93.54%,25.82%,99.81%,97.09%,93.72%,26.36%,1.34%,0.99%,1.34%,1.01%
15,14-<15 mo,302,16,25,94.54%,24.49%,99.81%,96.91%,94.72%,25.04%,1.32%,1.00%,1.32%,1.02%
16,15-<16 mo,261,8,31,96.57%,23.89%,99.81%,96.73%,96.74%,24.44%,1.18%,1.00%,1.19%,1.02%
17,16-<17 mo,222,6,33,97.08%,23.18%,99.82%,96.56%,97.26%,23.76%,1.18%,1.02%,1.18%,1.04%
18,17-<18 mo,183,9,31,94.42%,22.19%,99.82%,96.40%,94.55%,22.75%,1.78%,1.04%,1.78%,1.06%
19,18-<19 mo,143,4,32,96.76%,21.64%,99.83%,96.23%,96.89%,22.19%,1.59%,1.06%,1.59%,1.08%
20,19-<20 mo,107,5,25,94.78%,20.48%,99.82%,96.06%,94.95%,21.04%,2.31%,1.14%,2.31%,1.16%
21,20-<21 mo,77,3,22,95.67%,19.74%,99.81%,95.89%,95.81%,20.30%,2.44%,1.19%,2.45%,1.22%
22,21-<22 mo,52,1,21,98.36%,19.19%,99.82%,95.72%,98.37%,19.74%,1.59%,1.27%,1.59%,1.30%
23,22-<23 mo,30,0,20,100.00%,19.19%,99.85%,95.57%,100.00%,19.74%,0.00%,1.27%,0.00%,1.30%
24,23-<24 mo,10,0,10,+,+,99.80%,95.38%,+,+,+,+,+,+
