Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,346",6,61,99.45%,99.45%,99.73%,99.73%,99.72%,99.72%,0.22%,0.22%,0.22%,0.22%
2,1-<2 mo,"1,279",10,56,99.08%,98.54%,99.73%,99.46%,99.35%,99.08%,0.29%,0.36%,0.29%,0.37%
3,2-<3 mo,"1,213",9,62,99.13%,97.69%,99.73%,99.19%,99.40%,98.48%,0.29%,0.46%,0.29%,0.46%
4,3-<4 mo,"1,142",11,73,98.94%,96.66%,99.73%,98.93%,99.21%,97.70%,0.32%,0.55%,0.32%,0.56%
5,4-<5 mo,"1,058",11,51,98.80%,95.51%,99.74%,98.67%,99.06%,96.79%,0.36%,0.65%,0.37%,0.66%
6,5-<6 mo,996,15,45,98.28%,93.88%,99.74%,98.42%,98.52%,95.37%,0.45%,0.76%,0.45%,0.78%
7,6-<7 mo,936,6,39,99.18%,93.14%,99.75%,98.17%,99.39%,94.80%,0.33%,0.81%,0.33%,0.83%
8,7-<8 mo,891,9,51,98.72%,91.97%,99.75%,97.92%,98.96%,93.86%,0.42%,0.88%,0.43%,0.91%
9,8-<9 mo,831,12,52,98.27%,90.42%,99.75%,97.68%,98.52%,92.50%,0.50%,0.97%,0.50%,1.01%
10,9-<10 mo,767,6,50,98.99%,89.54%,99.75%,97.44%,99.23%,91.81%,0.41%,1.02%,0.41%,1.06%
11,10-<11 mo,711,7,58,98.87%,88.56%,99.75%,97.20%,99.13%,91.02%,0.43%,1.07%,0.44%,1.12%
12,11-<12 mo,646,6,63,99.06%,87.73%,99.75%,96.96%,99.31%,90.38%,0.40%,1.12%,0.40%,1.17%
13,12-<13 mo,577,6,59,98.64%,86.58%,99.72%,96.69%,98.90%,89.41%,0.55%,1.19%,0.55%,1.25%
14,13-<14 mo,512,5,52,99.08%,85.76%,99.72%,96.43%,99.35%,88.82%,0.43%,1.24%,0.43%,1.31%
15,14-<15 mo,455,6,49,98.19%,84.31%,99.73%,96.18%,98.44%,87.49%,0.73%,1.34%,0.73%,1.42%
16,15-<16 mo,400,3,35,99.13%,83.62%,99.75%,95.95%,99.34%,86.94%,0.52%,1.39%,0.53%,1.48%
17,16-<17 mo,362,5,42,98.51%,82.34%,99.76%,95.72%,98.75%,85.85%,0.69%,1.49%,0.70%,1.58%
18,17-<18 mo,315,3,57,98.77%,81.39%,99.76%,95.50%,98.97%,85.00%,0.74%,1.57%,0.75%,1.68%
19,18-<19 mo,255,1,53,99.50%,80.97%,99.76%,95.28%,99.53%,84.62%,0.49%,1.62%,0.49%,1.73%
20,19-<20 mo,201,0,49,100.00%,80.97%,99.78%,95.07%,100.00%,84.62%,0.00%,1.62%,0.00%,1.73%
21,20-<21 mo,152,0,36,100.00%,80.97%,99.78%,94.86%,100.00%,84.62%,0.00%,1.62%,0.00%,1.73%
22,21-<22 mo,116,0,45,100.00%,80.97%,99.78%,94.67%,100.00%,84.62%,0.00%,1.62%,0.00%,1.73%
23,22-<23 mo,71,0,42,100.00%,80.97%,99.81%,94.49%,100.00%,84.62%,0.00%,1.62%,0.00%,1.73%
24,23-<24 mo,29,0,29,+,+,99.81%,94.32%,+,+,+,+,+,+
