Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,108,6,5,94.31%,94.31%,99.92%,99.92%,94.39%,94.39%,2.25%,2.25%,2.26%,2.26%
2,1-<2 mo,97,2,1,97.93%,92.36%,99.92%,99.84%,98.01%,92.51%,1.45%,2.60%,1.45%,2.60%
3,2-<3 mo,94,1,0,98.94%,91.38%,99.92%,99.76%,99.01%,91.59%,1.06%,2.75%,1.06%,2.76%
4,3-<4 mo,93,1,6,98.89%,90.36%,99.92%,99.69%,98.96%,90.64%,1.10%,2.90%,1.11%,2.91%
5,4-<5 mo,86,3,1,96.49%,87.19%,99.92%,99.61%,96.57%,87.53%,1.99%,3.33%,1.99%,3.34%
6,5-<6 mo,82,2,2,97.53%,85.04%,99.93%,99.54%,97.60%,85.43%,1.72%,3.58%,1.73%,3.59%
7,6-<7 mo,78,1,5,98.68%,83.91%,99.94%,99.47%,98.74%,84.35%,1.32%,3.70%,1.32%,3.72%
8,7-<8 mo,72,0,3,100.00%,83.91%,99.95%,99.43%,100.0000%*,84.3544%#,0.00%,3.70%,0.00%,3.7209%#
9,8-<9 mo,69,0,1,100.00%,83.91%,99.96%,99.39%,100.0000%*,84.3544%#,0.00%,3.70%,0.00%,3.7209%#
10,9-<10 mo,68,4,8,93.75%,78.67%,99.96%,99.35%,93.79%,79.18%,3.03%,4.30%,3.03%,4.33%
11,10-<11 mo,56,0,6,100.00%,78.67%,99.96%,99.31%,100.0000%*,79.1822%#,0.00%,4.30%,0.00%,4.3279%#
12,11-<12 mo,50,0,2,100.00%,78.67%,99.96%,99.27%,100.0000%*,79.1822%#,0.00%,4.30%,0.00%,4.3279%#
13,12-<13 mo,48,1,2,97.87%,76.99%,99.96%,99.23%,97.91%,77.59%,2.10%,4.52%,2.11%,4.56%
14,13-<14 mo,45,2,7,95.18%,73.28%,99.96%,99.19%,95.22%,73.88%,3.32%,5.01%,3.33%,5.05%
15,14-<15 mo,36,0,7,100.00%,73.28%,99.97%,99.15%,100.0000%*,73.8816%#,0.00%,5.01%,0.00%,5.0489%#
16,15-<16 mo,29,1,3,96.36%,70.62%,99.96%,99.12%,96.40%,71.25%,3.57%,5.49%,3.57%,5.54%
17,16-<17 mo,25,2,2,91.67%,64.73%,99.96%,99.08%,91.70%,65.34%,5.64%,6.42%,5.64%,6.48%
18,17-<18 mo,21,0,3,100.00%,64.73%,99.98%,99.05%,100.0000%*,65.3357%#,0.00%,6.42%,0.00%,6.4778%#
19,18-<19 mo,18,0,6,100.00%,64.73%,99.99%,99.04%,100.0000%*,65.3357%#,0.00%,6.42%,0.00%,6.4778%#
20,19-<20 mo,12,0,3,100.00%,64.73%,99.98%,99.02%,100.0000%*,65.3357%#,0.00%,6.42%,0.00%,6.4778%#
21,20-<21 mo,9,0,2,100.00%,64.73%,99.99%,99.01%,100.0000%*,65.3357%#,0.00%,6.42%,0.00%,6.4778%#
22,21-<22 mo,7,0,4,100.00%,64.73%,99.99%,99.00%,100.0000%*,65.3357%#,0.00%,6.42%,0.00%,6.4778%#
23,22-<23 mo,3,0,3,+,+,99.99%,98.99%,+,+,+,+,+,+
