Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"16,284",69,750,98.72%,98.72%,99.84%,99.84%,98.87%,98.87%,0.17%,0.17%,0.17%,0.17%
2,1-<2 mo,"15,465",46,721,99.13%,97.87%,99.85%,99.69%,99.28%,98.16%,0.14%,0.22%,0.14%,0.22%
3,2-<3 mo,"14,698",31,820,99.38%,97.27%,99.85%,99.54%,99.53%,97.71%,0.12%,0.24%,0.12%,0.25%
4,3-<4 mo,"13,847",18,703,99.66%,96.95%,99.85%,99.39%,99.81%,97.53%,0.09%,0.26%,0.09%,0.26%
5,4-<5 mo,"13,126",17,785,99.71%,96.67%,99.85%,99.25%,99.86%,97.39%,0.08%,0.27%,0.08%,0.27%
6,5-<6 mo,"12,324",17,664,99.66%,96.35%,99.85%,99.10%,99.81%,97.21%,0.10%,0.28%,0.10%,0.29%
7,6-<7 mo,"11,643",13,730,99.74%,96.10%,99.85%,98.95%,99.88%,97.09%,0.09%,0.29%,0.09%,0.30%
8,7-<8 mo,"10,900",14,647,99.67%,95.78%,99.85%,98.81%,99.81%,96.91%,0.11%,0.31%,0.11%,0.31%
9,8-<9 mo,"10,239",14,662,99.64%,95.45%,99.85%,98.67%,99.79%,96.71%,0.11%,0.32%,0.11%,0.33%
10,9-<10 mo,"9,563",8,681,99.78%,95.24%,99.85%,98.52%,99.92%,96.64%,0.09%,0.33%,0.09%,0.34%
11,10-<11 mo,"8,874",15,676,99.60%,94.87%,99.85%,98.38%,99.74%,96.40%,0.13%,0.35%,0.13%,0.36%
12,11-<12 mo,"8,183",6,628,99.78%,94.67%,99.85%,98.24%,99.90%,96.31%,0.10%,0.36%,0.10%,0.37%
13,12-<13 mo,"7,549",9,648,99.74%,94.43%,99.84%,98.08%,99.89%,96.22%,0.10%,0.37%,0.10%,0.38%
14,13-<14 mo,"6,892",6,688,99.83%,94.27%,99.84%,97.92%,99.99%,96.21%,0.09%,0.38%,0.09%,0.38%
15,14-<15 mo,"6,198",8,665,99.63%,93.94%,99.84%,97.76%,99.80%,96.04%,0.15%,0.40%,0.15%,0.42%
16,15-<16 mo,"5,525",1,584,99.99%,93.93%,99.84%,97.60%,100.00%,96.04%,0.01%,0.40%,0.01%,0.42%
17,16-<17 mo,"4,940",3,696,99.89%,93.83%,99.84%,97.45%,99.99%,96.03%,0.09%,0.41%,0.09%,0.42%
18,17-<18 mo,"4,241",1,652,99.89%,93.74%,99.84%,97.29%,100.00%,96.03%,0.11%,0.42%,0.11%,0.42%
19,18-<19 mo,"3,588",1,606,99.99%,93.72%,99.84%,97.14%,99.99%,96.03%,0.01%,0.42%,0.01%,0.42%
20,19-<20 mo,"2,981",0,604,100.00%,93.72%,99.84%,96.98%,100.00%,96.03%,0.00%,0.42%,0.00%,0.42%
21,20-<21 mo,"2,377",0,624,100.00%,93.72%,99.85%,96.83%,100.00%,96.03%,0.00%,0.42%,0.00%,0.42%
22,21-<22 mo,"1,753",0,559,100.00%,93.72%,99.85%,96.69%,100.00%,96.03%,0.00%,0.42%,0.00%,0.42%
23,22-<23 mo,"1,194",1,631,99.54%,93.31%,99.85%,96.54%,99.66%,96.03%,0.46%,0.58%,0.46%,0.42%
24,23-<24 mo,562,1,561,+,+,99.85%,96.40%,+,+,+,+,+,+
